apr,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,18,18,14,17,22,31,16,13,21,31,34,31,34,36,31,33,22,15,14,22,32,16,19,20,""
02,4,14,23,25,27,17,22,28,25,35,28,30,26,38,35,40,22,17,13,17,16,21,15,15,""
03,9,12,15,12,21,20,18,15,25,22,40,23,30,47,35,33,20,17,27,13,18,20,15,9,""
04,8,10,10,18,27,27,19,18,24,30,38,33,38,28,31,24,20,12,16,22,20,23,9,12,""
05,16,11,16,25,22,24,27,23,38,32,34,36,27,33,40,34,19,15,18,22,21,23,11,16,""
06,12,11,21,19,29,33,19,22,35,50,42,43,37,41,43,41,28,15,11,17,17,18,26,14,""
07,14,22,15,23,28,27,10,21,26,38,37,44,29,34,53,21,19,16,22,20,2,24,24,15,""
08,16,15,10,22,23,35,22,27,26,39,37,32,34,53,42,38,23,24,18,33,21,34,18,16,""
09,15,13,13,27,23,23,10,20,24,27,18,26,24,45,38,24,13,14,12,16,19,26,21,12,""
10,4,11,16,15,30,16,10,18,24,24,32,27,30,35,46,22,24,16,14,24,27,19,22,12,""
11,9,10,11,12,20,28,23,25,42,31,28,26,42,50,51,26,29,22,13,18,21,24,16,8,""
12,9,11,13,23,20,22,15,20,21,27,38,34,27,48,41,37,24,13,21,14,25,36,29,11,""
13,18,17,13,32,22,16,20,34,29,41,33,41,51,53,49,26,23,19,21,19,16,20,16,12,""
14,6,11,15,20,25,25,12,23,24,30,23,27,42,33,56,41,52,13,17,19,22,28,29,10,""
15,12,11,17,25,26,22,13,15,35,39,36,57,38,42,19,28,19,5,19,15,19,19,20,10,""
16,7,12,16,18,19,23,18,21,32,36,35,38,30,28,34,28,21,16,22,24,29,16,15,14,""
17,11,12,18,16,18,28,10,28,37,46,40,57,39,38,46,45,37,15,26,21,27,21,22,17,""
18,12,18,19,17,29,21,19,22,44,47,43,45,29,50,41,41,22,22,14,19,30,12,17,8,""
19,14,13,29,22,23,32,17,28,30,46,46,46,45,56,50,31,22,16,28,15,19,30,29,18,""
20,15,12,29,25,29,24,23,31,38,55,55,52,39,54,55,30,24,16,22,31,29,34,32,14,""
21,9,15,24,41,43,28,32,17,37,62,52,54,54,55,46,50,29,31,18,18,27,24,13,12,""
22,8,9,5,19,18,26,17,39,46,47,40,53,39,46,40,36,36,31,20,29,23,36,29,17,""
23,9,12,19,22,29,31,34,30,33,32,46,45,62,65,45,25,31,19,21,24,34,32,33,18,""
24,14,16,18,25,19,33,31,30,42,66,51,49,48,57,67,48,23,19,21,23,21,29,24,31,""
25,19,21,27,23,42,31,20,35,71,50,45,47,56,54,56,46,28,28,21,36,31,26,33,21,""
26,21,14,14,27,35,6,23,22,33,37,35,58,65,58,54,44,31,13,26,28,30,35,19,26,""
27,11,12,23,32,28,39,29,34,39,27,49,34,56,52,47,41,34,28,31,25,26,25,17,16,""
28,11,10,17,21,24,26,26,27,34,36,27,50,52,62,51,36,27,30,23,23,29,31,32,12,""
29,12,10,17,28,37,24,25,30,41,32,45,49,60,49,60,41,37,25,30,23,27,35,27,19,""
30,19,11,11,14,34,23,34,37,35,44,44,45,58,56,36,49,22,26,31,32,33,37,-1,-1,""
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
