apr,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,13,20,25,14,17,18,24,26,13,12,12,24,16,14,10,6,3,5,9,4,15,14,15,12,""
02,14,14,25,16,19,23,21,23,13,14,18,18,25,12,9,7,8,4,4,8,12,13,6,13,""
03,25,21,25,23,16,26,22,15,16,24,12,18,14,13,4,6,2,2,3,8,6,10,7,17,""
04,20,18,21,17,14,20,27,27,34,20,28,19,16,27,9,6,7,4,6,7,9,14,10,13,""
05,14,28,27,22,37,22,24,23,30,17,18,15,18,13,8,4,2,2,1,10,10,5,9,9,""
06,21,21,14,19,19,13,19,22,19,17,11,8,10,8,6,5,3,4,7,4,4,4,8,10,""
07,13,21,14,12,13,20,13,14,17,22,18,17,21,9,5,6,12,5,2,3,1,2,10,4,""
08,12,21,24,20,15,17,19,17,18,15,14,18,25,13,11,9,3,2,6,2,10,11,14,16,""
09,15,19,20,19,18,22,20,20,23,19,13,10,12,9,8,2,1,2,1,3,4,2,11,10,""
10,15,15,17,9,13,17,11,16,15,16,13,24,21,10,16,5,4,5,2,9,6,5,9,11,""
11,20,17,19,20,12,18,14,19,22,24,25,17,19,9,7,5,3,9,6,4,12,3,17,10,""
12,18,31,17,16,14,23,26,35,18,30,29,35,23,12,11,8,5,2,2,7,6,2,11,4,""
13,10,13,18,13,20,14,17,24,29,39,16,29,25,10,10,4,6,12,12,10,9,14,12,6,""
14,19,22,25,23,14,29,22,19,17,26,18,23,18,8,12,7,7,3,6,10,12,18,16,21,""
15,21,17,18,29,21,19,23,20,24,26,21,21,18,13,8,7,3,6,6,13,16,13,13,10,""
16,26,28,23,24,13,25,26,33,26,24,12,21,17,7,6,10,8,6,4,8,10,16,14,7,""
17,14,20,15,17,22,14,17,19,29,31,27,30,20,14,10,4,5,6,11,5,3,12,12,16,""
18,23,15,16,24,29,47,29,26,21,23,29,27,23,9,5,2,4,8,10,8,11,14,9,19,""
19,30,18,26,25,30,48,60,47,34,21,21,21,13,14,11,12,6,5,7,8,10,12,17,15,""
20,11,24,19,35,30,23,26,29,30,34,20,21,24,9,11,9,5,2,7,10,16,14,12,16,""
21,29,21,23,20,21,33,31,22,23,20,23,18,18,17,6,5,8,5,4,8,10,17,28,32,""
22,37,50,30,45,60,51,45,46,36,37,26,20,21,11,8,7,3,6,8,10,15,15,20,26,""
23,26,31,30,27,31,35,26,24,26,34,32,29,43,17,8,9,3,3,5,11,9,12,18,21,""
24,22,18,25,22,38,44,33,31,34,36,39,37,30,12,6,11,10,8,4,13,8,12,5,16,""
25,15,10,18,20,20,22,18,27,38,36,40,34,26,19,5,8,2,5,9,6,13,11,17,20,""
26,15,24,29,16,41,57,54,32,30,48,37,43,31,30,6,5,6,7,7,9,15,10,13,24,""
27,18,28,33,20,32,36,32,33,44,33,37,37,18,19,9,3,1,5,6,7,8,7,9,27,""
28,27,25,26,30,28,37,44,25,28,21,26,34,20,14,14,4,3,3,9,6,15,12,17,20,""
29,19,28,22,30,26,31,0,0,0,0,0,0,0,4,11,4,3,3,7,2,5,11,22,21,""
30,23,21,26,25,30,54,46,21,33,22,39,27,21,19,5,10,1,3,5,3,0,0,0,0,""
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
