sep,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,41,36,41,56,52,50,62,45,36,45,30,38,37,35,30,37,28,30,28,26,27,33,13,42,""
02,42,51,52,38,52,60,56,48,45,35,41,33,36,34,28,34,35,26,33,28,26,35,36,19,""
03,37,37,56,50,39,60,47,31,33,30,30,27,23,30,27,28,26,26,28,25,24,43,34,38,""
04,27,44,44,36,38,37,37,43,66,56,54,36,32,37,38,31,29,28,27,28,33,37,37,37,""
05,38,50,40,52,48,53,54,39,49,51,39,46,27,38,36,46,37,28,27,39,42,25,32,27,""
06,46,38,38,56,39,53,47,43,46,34,29,35,28,26,27,39,27,36,28,39,35,23,23,33,""
07,25,36,49,41,36,45,35,55,33,41,40,23,34,39,47,32,32,38,23,32,32,37,38,36,""
08,38,59,55,52,55,66,53,51,39,39,33,39,41,33,39,37,35,25,24,34,41,26,28,33,""
09,49,60,64,62,59,64,65,57,32,27,32,44,26,30,41,36,27,28,18,28,41,29,31,35,""
10,47,37,39,48,39,56,57,43,35,30,33,44,29,41,34,24,29,32,36,28,31,36,45,41,""
11,38,42,45,50,61,59,62,39,18,15,14,15,22,21,37,17,27,21,28,31,38,30,36,38,""
12,48,43,53,51,51,62,39,58,46,36,30,37,34,36,30,35,27,24,23,35,42,35,38,44,""
13,46,47,58,47,56,65,54,61,64,49,31,24,21,33,35,39,31,26,26,23,21,33,15,35,""
14,40,42,37,41,40,38,41,33,44,26,29,35,30,39,41,37,19,19,23,21,34,28,32,32,""
15,34,42,42,41,39,47,47,50,28,31,33,30,36,33,30,31,31,25,28,30,38,26,26,35,""
16,34,37,35,38,47,47,42,44,43,38,44,24,29,21,41,37,36,29,26,26,29,28,26,35,""
17,35,26,43,42,35,42,35,26,42,28,29,38,22,29,29,13,19,24,24,31,33,26,32,31,""
18,33,38,50,42,55,61,63,32,29,26,35,21,39,21,29,24,26,18,29,28,29,28,31,37,""
19,49,53,41,41,49,46,66,44,25,44,38,42,35,35,40,42,25,32,32,42,25,46,38,33,""
20,33,38,50,42,55,61,63,32,29,6,6,6,9,1,34,26,40,15,22,19,37,27,40,33,""
21,33,38,50,42,55,61,63,32,29,16,19,31,23,29,48,43,34,33,51,45,29,28,47,30,""
22,49,42,33,43,58,63,54,53,52,41,36,40,39,43,32,39,28,26,27,31,32,39,24,32,""
23,40,42,53,39,39,52,38,47,35,36,35,31,34,34,29,37,38,24,23,28,37,26,32,27,""
24,37,46,44,53,38,40,32,29,50,28,41,35,32,33,30,24,32,22,21,22,28,36,30,38,""
25,33,40,47,41,64,62,46,36,43,39,39,48,40,39,45,35,26,23,20,31,28,28,41,37,""
26,50,62,39,51,39,46,32,33,37,43,31,38,46,34,34,40,29,20,24,37,47,24,37,36,""
27,47,35,41,33,49,49,48,54,35,41,37,40,36,40,31,33,32,29,36,35,38,33,35,51,""
28,45,51,41,43,36,44,54,44,39,37,45,37,46,33,48,45,36,28,22,28,23,38,37,41,""
29,41,41,38,42,47,52,45,46,59,55,36,45,51,45,30,38,26,33,31,49,36,24,35,45,""
30,62,64,56,49,66,59,62,61,61,50,62,48,51,35,27,31,36,40,27,35,35,29,25,5,""
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
