sep,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,38,33,28,42,37,30,10,11,10,3,6,5,10,8,14,14,7,12,13,32,28,35,44,35,""
02,46,60,51,62,55,42,10,16,15,10,8,7,8,14,10,11,7,8,15,16,43,40,41,43,""
03,48,64,56,77,56,33,18,11,14,10,13,9,12,12,13,3,3,3,9,21,29,37,49,51,""
04,51,55,66,60,64,50,13,15,12,13,15,10,7,4,7,6,10,10,13,16,14,23,20,25,""
05,24,39,48,44,45,33,30,24,16,4,10,15,7,7,1,10,2,6,11,15,21,8,22,32,""
06,29,31,36,38,33,21,14,13,10,9,5,3,6,5,6,3,6,4,6,10,9,19,19,20,""
07,32,26,35,26,32,21,9,6,9,7,6,7,8,5,7,4,5,3,5,7,17,21,14,33,""
08,33,31,35,35,46,30,19,11,10,8,6,3,3,6,7,6,4,4,9,14,15,22,23,25,""
09,25,30,40,44,48,31,20,9,10,3,3,7,6,8,8,4,5,4,13,9,7,17,23,25,""
10,23,26,37,31,33,38,7,4,11,12,4,8,14,8,7,10,8,5,9,10,9,14,18,25,""
11,32,29,35,42,27,26,18,20,27,10,20,9,4,8,6,6,5,15,19,16,17,13,14,23,""
12,21,25,32,33,31,16,0,0,0,0,6,7,6,8,5,12,7,18,21,18,33,47,42,51,""
13,50,60,42,30,36,37,12,15,13,13,8,12,8,9,7,6,7,15,13,17,20,27,31,31,""
14,34,49,39,52,42,31,22,12,8,7,6,14,14,11,13,5,7,13,13,25,20,33,32,55,""
15,49,50,51,60,61,45,22,11,25,9,8,12,12,9,7,6,5,7,11,20,13,22,20,20,""
16,30,30,40,38,31,29,6,8,9,3,7,7,7,4,3,7,7,8,13,12,19,21,21,35,""
17,26,33,41,34,34,29,15,10,9,6,5,6,15,15,8,7,7,7,19,7,13,26,25,31,""
18,21,26,23,32,23,27,7,6,17,8,8,8,7,5,6,8,16,21,19,24,31,34,34,39,""
19,40,40,43,47,50,34,17,3,11,8,10,10,15,7,16,7,9,11,15,19,21,26,44,39,""
20,45,63,54,64,43,50,17,16,19,13,9,10,9,10,11,5,2,17,20,20,26,31,40,47,""
21,51,57,58,57,53,41,21,14,11,11,13,13,11,9,6,10,6,15,15,22,27,44,35,48,""
22,53,59,58,53,59,49,13,16,16,20,9,11,11,9,3,2,1,12,12,13,11,18,19,22,""
23,21,44,24,42,43,21,15,12,12,5,7,7,13,13,16,15,11,14,19,15,23,23,22,41,""
24,57,49,42,51,39,43,21,13,20,11,14,13,16,9,7,9,8,12,17,17,29,23,26,31,""
25,56,55,50,67,37,31,30,8,12,12,13,9,9,9,13,6,6,25,11,17,30,22,46,54,""
26,45,52,51,41,51,52,34,21,11,11,8,9,10,8,9,11,13,18,24,19,38,31,37,37,""
27,57,63,51,68,58,54,24,12,10,17,8,14,8,20,11,9,4,15,11,24,33,27,36,44,""
28,53,49,47,53,49,41,26,10,15,11,14,18,8,9,10,2,8,12,14,16,17,36,30,39,""
29,34,53,44,62,52,51,24,17,19,16,8,8,8,6,8,8,3,10,14,25,27,32,37,33,""
30,47,45,59,52,39,35,26,14,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
