sep,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,125,123,127,132,150,132,125,120,116,120,108,117,88,66,88,85,68,68,66,76,71,116,102,124,""
02,137,113,121,125,153,153,146,114,117,118,101,86,87,78,77,75,57,49,53,58,83,95,105,115,""
03,110,107,81,79,68,64,73,89,73,73,74,48,51,58,61,37,43,50,37,29,48,74,78,82,""
04,68,75,77,77,103,91,116,101,80,105,70,50,55,56,51,38,49,36,37,45,63,96,87,84,""
05,68,93,67,104,90,112,109,80,78,68,66,55,46,80,57,64,41,36,45,39,56,82,70,70,""
06,77,69,82,88,86,95,89,78,104,72,56,65,51,57,54,54,44,38,41,45,38,69,65,76,""
07,95,98,90,78,91,119,116,110,116,86,83,65,61,54,47,64,47,42,27,48,36,65,87,78,""
08,76,71,68,109,74,92,94,91,78,84,72,71,49,40,44,48,38,40,38,65,59,73,78,78,""
09,73,73,64,63,83,76,103,71,79,60,52,59,66,41,64,41,42,33,35,48,56,63,75,58,""
10,74,88,91,98,98,106,103,94,94,86,74,65,70,42,39,36,34,55,32,52,49,68,77,71,""
11,74,73,88,80,98,94,95,123,133,84,80,82,55,61,68,55,48,40,56,34,38,62,79,79,""
12,65,72,77,77,106,44,-1,-1,-1,-1,87,77,49,63,44,70,62,39,38,36,59,63,84,71,""
13,65,74,83,65,82,91,91,70,89,79,69,62,49,46,47,36,41,40,31,54,54,74,77,83,""
14,87,77,70,60,72,76,88,73,70,68,71,60,50,68,54,42,54,47,67,52,60,69,82,94,""
15,74,79,90,73,96,110,115,111,75,81,83,69,57,45,53,53,37,35,47,54,52,67,86,70,""
16,71,61,74,81,80,109,93,98,78,62,63,91,76,74,67,29,41,40,34,45,63,55,97,71,""
17,66,75,77,84,97,95,93,95,94,60,12,73,50,51,57,44,44,39,37,36,55,69,78,76,""
18,69,62,76,78,79,98,95,105,106,81,94,72,74,61,52,55,32,44,31,40,51,71,72,94,""
19,78,75,91,76,79,118,97,88,100,90,87,53,56,47,43,55,45,59,63,71,97,85,114,109,""
20,107,98,100,112,130,133,151,133,112,106,99,70,67,83,74,77,64,58,38,83,85,99,91,84,""
21,87,120,107,101,128,109,124,119,129,101,98,99,83,72,69,74,70,53,48,60,74,77,97,65,""
22,28,61,60,56,88,89,91,94,95,90,82,82,56,67,54,58,46,39,54,46,60,64,72,82,""
23,70,80,91,96,99,94,105,103,101,87,88,71,56,59,54,43,44,37,41,51,56,81,80,85,""
24,93,74,93,83,76,97,92,94,93,91,104,60,46,54,59,54,55,38,43,53,54,79,97,88,""
25,96,76,72,71,119,128,108,106,110,92,125,80,67,87,73,58,54,57,50,66,80,98,100,96,""
26,97,103,86,96,114,128,138,117,144,111,83,78,87,85,69,58,50,55,67,51,76,88,97,87,""
27,84,102,115,103,119,119,143,128,123,115,99,78,80,66,71,61,60,65,61,51,50,94,84,101,""
28,84,88,93,92,113,131,157,139,123,108,86,75,63,65,74,71,51,75,36,61,90,89,91,94,""
29,69,93,76,98,117,131,141,145,140,119,100,75,82,73,89,69,53,77,47,56,75,83,85,109,""
30,95,83,70,94,123,119,141,136,138,103,97,93,71,79,63,41,36,52,43,67,72,81,85,18,""
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
