sep,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,98,105,96,89,96,78,73,82,45,51,32,45,49,42,39,27,42,37,26,32,35,54,78,72,""
02,88,101,103,102,96,89,53,53,41,35,35,39,31,38,36,38,28,25,37,24,38,45,56,85,""
03,64,89,96,88,98,69,59,55,50,52,43,56,50,41,25,31,28,22,18,18,36,43,46,52,""
04,61,63,66,62,-1,-1,-1,-1,-1,35,43,49,47,38,33,30,36,16,18,31,38,-1,35,51,""
05,-1,-1,77,86,84,49,63,49,70,46,48,42,59,33,40,38,29,35,27,29,43,44,58,80,""
06,72,86,78,62,52,54,33,41,43,35,39,43,35,44,44,35,36,19,35,32,31,38,21,52,""
07,-1,58,75,62,69,64,50,49,49,33,34,54,53,49,46,45,35,32,21,21,-1,31,34,47,""
08,51,72,62,47,60,57,50,43,28,46,33,32,34,38,27,40,24,26,25,32,35,44,58,49,""
09,61,66,84,71,81,54,62,53,56,42,29,46,38,36,36,38,27,29,30,28,27,50,62,71,""
10,60,80,82,86,65,61,-1,48,64,39,42,37,56,52,43,36,36,33,23,-1,-1,41,53,54,""
11,75,79,71,67,60,51,50,64,46,41,43,29,42,52,44,38,26,28,32,24,27,35,36,53,""
12,66,77,80,77,80,68,-1,-1,-1,-1,41,38,47,38,42,42,30,29,17,26,33,51,58,66,""
13,86,87,90,81,79,63,50,64,40,58,46,41,32,38,31,30,26,21,-1,29,36,48,42,51,""
14,-1,76,66,72,59,-1,37,38,36,36,39,45,39,32,27,34,21,30,33,26,43,42,45,56,""
15,70,76,70,88,61,53,48,60,41,46,41,31,42,30,25,27,24,20,25,21,29,38,42,55,""
16,76,86,68,71,52,40,45,47,42,33,37,42,56,53,31,26,22,22,-1,22,33,42,39,46,""
17,66,67,82,100,82,50,53,50,48,48,40,50,48,54,50,35,26,17,18,38,39,42,48,67,""
18,81,82,84,71,66,59,46,62,72,55,49,46,42,56,38,31,40,31,28,20,36,48,49,50,""
19,68,75,75,58,68,46,51,56,48,53,59,43,30,43,39,34,42,28,28,33,32,48,55,58,""
20,73,83,74,64,74,68,48,56,57,60,43,35,40,57,41,29,30,35,32,23,42,36,51,68,""
21,66,79,82,78,48,40,40,70,40,54,45,52,38,51,33,31,32,28,38,-1,43,48,53,59,""
22,87,83,85,74,77,50,52,66,53,51,45,60,48,46,45,29,33,28,25,36,38,39,53,64,""
23,88,84,92,91,66,66,59,55,51,37,46,50,-1,56,41,38,24,-1,35,33,43,47,60,61,""
24,73,95,78,72,61,58,36,58,47,44,52,54,48,54,24,27,39,33,17,26,33,35,58,68,""
25,85,107,107,98,64,62,46,64,67,57,55,57,55,62,38,31,32,-1,28,33,30,47,59,63,""
26,88,96,90,87,73,64,45,59,38,47,48,54,40,35,32,39,36,31,21,30,36,54,62,67,""
27,73,94,88,96,78,58,57,65,55,69,65,58,56,51,37,35,40,33,25,38,37,51,63,69,""
28,83,99,91,93,59,56,49,72,44,48,45,48,48,44,33,36,32,30,23,26,36,47,50,76,""
29,75,98,70,70,63,58,55,66,47,50,44,45,53,38,33,38,32,25,28,36,34,52,58,73,""
30,78,86,85,79,60,41,47,59,42,40,50,43,43,32,25,30,24,23,17,35,41,53,60,75,""
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
