nov,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,49,49,61,110,163,221,242,209,262,344,343,307,274,306,323,266,206,189,156,149,118,51,54,40,""
02,59,55,54,78,134,159,241,253,335,388,411,335,317,318,268,205,179,121,134,78,83,54,53,42,""
03,44,38,48,111,122,139,148,150,236,231,216,195,159,182,139,166,156,137,163,120,76,62,71,67,""
04,41,63,67,114,128,124,101,129,153,197,258,226,182,190,204,177,153,104,101,122,59,61,64,65,""
05,53,46,45,95,108,147,130,160,183,253,336,289,202,221,149,141,141,144,102,96,84,70,94,73,""
06,64,46,33,63,95,174,222,147,165,265,326,325,239,246,188,160,161,143,168,138,135,75,51,50,""
07,41,27,45,107,129,134,161,158,187,185,117,166,221,184,173,132,115,117,121,92,102,88,64,31,""
08,24,41,52,96,94,166,148,155,217,278,368,293,211,189,149,170,213,122,83,128,140,86,54,40,""
09,34,35,67,60,96,123,128,141,161,234,247,245,192,153,178,120,111,115,148,110,94,59,63,31,""
10,59,41,49,78,104,110,97,171,206,236,214,289,284,227,167,155,99,102,111,84,88,70,41,43,""
11,42,45,74,115,126,149,195,182,129,204,245,286,266,253,260,226,190,167,125,65,103,96,63,35,""
12,25,58,54,79,64,86,148,150,271,252,300,277,192,190,163,127,90,114,111,110,80,83,60,43,""
13,27,56,67,98,125,118,191,192,185,302,361,255,189,187,261,270,129,108,115,162,141,88,78,54,""
14,48,50,68,67,112,171,169,214,192,235,390,384,349,299,249,279,186,186,141,121,115,80,63,45,""
15,38,55,60,105,188,201,210,228,268,357,425,393,365,299,368,340,310,206,137,141,84,85,70,41,""
16,49,65,63,88,103,118,207,209,266,347,392,418,397,405,384,341,307,280,191,143,125,114,77,44,""
17,33,43,93,119,187,214,221,236,262,323,364,370,293,311,314,174,100,40,29,27,32,22,33,24,""
18,29,34,70,79,73,120,161,121,168,247,227,276,221,131,15,7,8,3,3,8,11,24,28,30,""
19,14,29,36,78,95,137,116,159,190,233,326,290,284,311,318,228,83,63,46,66,67,67,48,32,""
20,22,49,38,61,120,152,164,167,169,218,231,165,167,223,193,166,182,91,67,63,64,47,51,34,""
21,33,34,41,51,110,111,168,157,169,193,203,167,141,147,122,118,121,111,113,75,91,72,51,45,""
22,29,30,42,74,139,140,158,176,223,173,192,180,201,295,200,138,142,93,64,57,60,47,45,29,""
23,25,95,-1,95,150,177,178,242,304,310,387,358,305,213,297,347,267,118,76,65,73,92,65,72,""
24,44,40,65,105,147,151,157,151,211,216,259,339,281,303,249,265,212,176,93,114,123,106,61,64,""
25,42,66,82,102,147,185,231,178,177,225,361,328,316,318,279,252,206,127,144,143,133,76,74,53,""
26,41,36,77,104,136,192,219,178,204,299,303,377,345,318,260,303,212,181,160,135,109,96,67,37,""
27,32,46,70,86,103,158,164,182,158,182,170,222,279,274,241,213,173,163,97,87,82,78,65,48,""
28,36,36,73,103,144,173,175,143,145,178,135,183,228,241,228,193,174,140,114,106,48,51,51,34,""
29,35,53,87,90,154,168,132,132,108,116,165,239,278,216,201,163,123,118,146,125,85,59,45,40,""
30,26,39,83,95,133,129,119,113,114,149,215,257,263,285,203,185,148,134,95,67,46,24,37,-1,""
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
