nov,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,218,232,264,274,277,309,279,239,255,301,297,334,307,289,311,318,266,253,212,300,222,188,172,215,""
02,220,261,266,298,291,315,229,250,277,296,275,329,306,297,307,281,238,231,195,157,152,116,115,104,""
03,106,156,264,281,293,257,292,243,262,81,322,345,353,319,309,250,242,251,280,224,184,180,299,192,""
04,204,234,287,304,282,184,210,240,248,298,292,316,314,338,304,296,325,228,261,20,0,0,0,0,""
05,0,0,1,236,277,208,220,191,171,204,240,209,259,345,271,143,213,220,284,244,219,228,252,106,""
06,68,114,117,130,123,166,162,113,101,91,132,143,149,113,127,105,94,69,62,72,45,60,52,51,""
07,86,70,106,114,132,118,112,97,103,112,101,103,141,152,128,138,77,55,71,62,100,83,80,82,""
08,108,82,193,301,275,294,244,261,266,293,317,311,299,321,297,286,262,234,201,164,194,172,186,161,""
09,192,206,238,300,299,299,272,268,245,289,273,322,347,317,294,280,293,268,216,187,24,0,0,0,""
10,0,0,0,0,0,0,0,0,0,0,0,0,168,274,237,195,192,188,143,166,170,143,169,212,""
11,230,223,212,222,247,202,191,186,186,166,252,204,233,244,282,235,266,233,266,157,189,193,166,168,""
12,181,185,185,214,212,206,212,190,132,167,207,183,215,247,283,217,216,256,202,167,148,243,147,206,""
13,160,241,241,297,296,234,224,203,150,170,152,185,211,347,250,310,206,159,245,209,184,239,294,221,""
14,213,276,211,232,254,230,199,193,148,160,249,195,194,263,294,309,177,216,255,185,189,224,172,191,""
15,290,168,210,151,237,225,209,212,126,156,207,207,244,242,306,275,277,213,267,137,134,190,164,275,""
16,318,230,325,310,260,214,190,156,189,155,160,172,242,268,284,279,218,145,217,139,168,162,116,127,""
17,170,267,285,244,212,281,253,162,170,224,205,221,192,248,273,241,262,209,210,217,157,163,172,141,""
18,241,273,177,140,192,198,193,196,176,139,187,208,227,238,244,262,192,143,157,129,114,143,102,134,""
19,115,176,186,155,199,191,136,178,145,147,186,189,183,209,214,198,164,170,242,163,108,152,150,131,""
20,91,141,183,123,135,196,161,131,133,145,138,193,186,230,214,181,142,126,127,86,128,98,119,112,""
21,135,135,153,160,184,146,168,104,105,153,172,118,189,230,196,216,175,153,150,156,144,128,71,77,""
22,110,116,151,222,147,175,128,133,117,149,125,176,194,210,282,223,122,69,63,47,39,37,29,23,""
23,42,42,49,87,135,167,167,124,137,109,133,145,147,201,181,213,124,128,138,161,81,75,65,67,""
24,91,130,252,140,119,137,143,90,111,123,122,157,163,208,204,156,143,114,127,97,108,108,88,98,""
25,136,149,141,130,156,189,145,161,110,121,160,182,171,187,218,220,178,140,133,126,152,151,101,125,""
26,142,120,184,159,180,196,164,178,148,162,150,185,179,200,199,158,128,143,134,183,84,128,155,109,""
27,121,159,139,157,181,168,153,191,120,152,161,161,157,221,189,181,143,111,110,102,165,127,114,81,""
28,111,125,101,152,181,158,181,127,133,115,169,157,163,196,162,161,146,127,121,113,84,74,89,62,""
29,97,108,147,129,146,146,153,110,104,115,108,173,192,211,139,141,157,98,121,50,49,40,31,34,""
30,33,57,93,92,54,74,55,52,37,39,80,92,77,107,78,87,72,59,57,42,46,46,35,-1,""
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
