nov,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,19,14,16,17,17,15,29,13,15,18,13,13,9,8,8,5,11,13,29,15,24,14,10,4,""
02,13,17,18,18,17,18,16,25,19,21,16,11,20,18,15,9,12,7,6,10,9,13,8,11,""
03,10,20,19,25,29,16,14,13,20,14,25,12,16,5,0,0,4,7,11,13,12,8,13,11,""
04,18,26,25,24,21,26,22,26,6,12,8,25,19,8,8,13,12,13,12,16,15,16,7,12,""
05,11,23,20,21,20,20,22,19,21,17,22,16,10,14,12,16,15,8,6,14,11,13,11,8,""
06,15,13,27,24,27,21,14,11,13,14,17,15,15,17,16,11,12,6,6,15,20,14,9,4,""
07,16,17,23,19,12,18,20,11,14,22,22,21,20,17,9,8,8,7,12,11,11,13,10,10,""
08,17,15,22,35,21,16,11,14,21,15,12,11,17,16,13,3,4,7,13,13,13,11,13,7,""
09,11,10,18,18,14,26,15,16,17,15,13,13,15,15,16,8,7,8,10,17,16,7,8,9,""
10,16,23,21,22,20,21,14,24,7,13,19,10,15,13,12,13,14,11,12,14,11,13,11,7,""
11,11,16,20,22,22,23,12,20,11,20,18,8,21,12,15,15,14,6,11,9,15,7,7,8,""
12,18,24,13,28,19,29,30,17,22,7,16,12,15,13,8,13,9,7,9,13,15,15,13,4,""
13,12,17,18,16,16,16,14,8,12,11,14,22,20,19,13,7,9,8,7,9,18,15,6,10,""
14,9,10,11,16,24,8,12,7,14,15,16,12,20,7,12,9,14,6,12,18,17,18,9,7,""
15,12,16,26,19,20,21,14,13,12,8,10,13,12,8,5,11,9,11,8,14,18,17,11,4,""
16,8,19,15,22,26,27,19,10,6,11,4,3,8,5,7,5,5,5,11,9,4,1,8,9,""
17,10,12,13,8,11,16,12,13,15,16,12,10,11,8,7,4,5,9,9,11,8,4,4,4,""
18,16,11,10,16,28,22,17,6,14,7,25,15,18,17,11,11,12,11,10,11,14,16,4,7,""
19,6,16,14,21,16,13,15,14,16,18,16,14,8,10,10,8,11,11,8,10,9,5,7,10,""
20,9,9,10,14,17,11,15,17,18,14,14,10,7,11,8,11,4,8,5,0,2,16,11,8,""
21,10,10,8,18,15,6,17,16,19,11,6,11,9,14,13,11,15,12,12,11,17,13,17,16,""
22,11,14,18,15,16,12,13,15,14,14,9,5,16,5,4,13,7,13,10,19,16,9,24,7,""
23,19,13,14,10,17,16,13,15,13,10,16,6,5,7,5,10,7,9,9,8,13,0,7,3,""
24,11,12,12,22,13,23,16,13,16,8,10,13,13,12,5,5,12,12,9,7,8,0,7,9,""
25,5,13,18,26,14,22,22,16,27,17,12,9,11,8,11,4,6,4,6,7,8,17,9,8,""
26,11,12,17,15,18,18,12,17,14,19,14,16,8,10,8,13,9,6,5,9,3,14,11,17,""
27,9,20,24,21,24,17,14,16,13,12,16,6,10,15,6,8,6,8,12,8,18,10,10,13,""
28,13,18,16,17,17,16,12,15,13,5,16,8,3,14,7,12,9,10,7,10,12,10,16,8,""
29,11,9,9,18,29,18,17,11,5,5,9,8,15,6,8,6,4,11,13,13,13,16,16,19,""
30,11,7,14,18,21,14,13,12,15,9,12,15,15,13,4,5,10,15,8,15,27,14,2,-1,""
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
[E]g`jbfeez8Ihfe'jf',"b"
