nov,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,79,70,62,53,77,70,75,63,69,61,57,54,46,55,56,61,45,60,52,57,54,53,60,60,""
02,71,71,58,62,59,78,51,53,46,66,56,75,70,61,55,56,55,58,58,45,45,63,51,40,""
03,54,40,55,71,57,55,65,61,87,73,58,38,53,43,0,0,11,62,60,31,52,48,59,58,""
04,63,66,53,69,60,78,73,54,33,35,37,67,62,29,43,60,59,54,63,42,58,65,63,57,""
05,68,50,40,61,52,58,53,51,39,48,49,35,44,33,36,41,31,42,37,33,44,46,44,48,""
06,51,46,48,69,61,62,52,66,66,64,57,59,56,55,62,41,57,44,56,56,55,44,42,54,""
07,56,58,59,53,69,58,70,63,74,70,62,52,45,60,57,47,41,29,30,37,39,44,53,47,""
08,50,44,48,45,49,53,61,41,61,56,69,58,44,35,47,48,42,44,33,50,43,40,48,52,""
09,70,52,62,60,64,63,67,63,70,64,55,57,52,59,51,43,55,52,48,54,53,58,61,43,""
10,59,60,71,70,61,59,68,71,67,47,64,61,47,55,60,47,59,39,43,57,73,62,58,55,""
11,68,76,66,66,68,79,78,72,67,77,62,45,56,36,60,33,40,48,31,50,69,51,42,56,""
12,59,80,68,65,72,63,76,64,65,55,68,50,57,38,66,56,41,46,64,67,69,62,54,56,""
13,59,75,62,77,65,78,73,67,59,71,64,78,66,46,54,49,50,33,31,43,40,44,59,69,""
14,56,71,53,56,76,53,62,49,56,80,60,50,68,49,60,63,59,58,43,43,65,49,45,54,""
15,55,48,48,87,69,88,59,72,65,61,76,50,59,62,41,67,55,43,52,41,48,49,58,53,""
16,66,72,69,64,89,71,80,66,55,49,65,60,51,46,42,54,31,34,54,55,40,67,67,70,""
17,70,52,62,68,69,78,73,62,63,67,76,62,61,46,33,37,33,39,34,53,46,59,51,53,""
18,50,62,70,81,86,78,84,61,49,50,55,48,45,58,43,39,40,54,44,44,46,44,47,62,""
19,59,50,64,74,74,60,79,52,71,76,62,49,62,48,51,41,43,35,45,41,43,43,49,50,""
20,59,54,57,87,87,57,74,50,75,65,59,58,40,46,45,37,25,39,32,45,48,43,41,47,""
21,51,62,67,52,66,69,70,65,58,78,72,60,53,50,62,57,43,30,37,48,44,39,42,43,""
22,67,50,65,66,66,65,77,79,53,60,48,56,38,46,51,36,38,41,35,41,44,36,41,47,""
23,62,62,67,72,62,81,70,75,62,111,53,42,50,59,63,54,58,42,55,47,-1,53,65,56,""
24,66,62,56,67,78,84,73,55,64,63,61,55,58,61,54,56,53,42,37,44,47,47,49,69,""
25,73,64,63,73,71,75,84,87,80,73,68,69,68,85,53,61,51,60,48,48,59,70,68,56,""
26,56,55,74,77,58,73,84,75,67,72,71,53,46,63,54,49,47,31,47,70,44,60,63,56,""
27,51,62,60,65,74,77,85,80,75,70,63,59,56,55,62,53,53,47,52,59,63,62,61,74,""
28,54,81,83,82,92,95,80,83,77,58,61,71,69,55,30,42,47,52,75,79,166,58,54,55,""
29,40,54,83,89,76,66,85,78,83,70,69,62,63,83,59,46,40,55,61,90,463,317,282,152,""
30,211,451,89,66,81,73,87,88,97,59,67,39,52,69,59,48,58,59,56,62,46,72,48,-1,""
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
