nov,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,6,10,5,7,6,6,1,3,6,2,3,5,10,10,10,11,12,11,12,13,18,7,13,13,""
02,13,8,7,6,7,3,9,3,5,7,2,5,7,12,7,7,6,13,18,9,14,14,7,1,""
03,14,10,3,7,4,7,8,-1,2,4,4,4,10,13,10,8,13,12,15,12,12,8,4,8,""
04,6,1,7,6,7,4,3,1,5,6,4,7,3,10,5,7,6,10,16,11,7,6,2,14,""
05,2,9,4,6,2,6,4,3,-1,2,6,6,11,7,4,9,3,9,5,12,14,7,3,10,""
06,9,5,12,6,3,3,9,3,5,3,5,7,20,6,6,5,4,12,10,16,9,6,8,6,""
07,4,6,7,8,4,1,2,1,-1,3,7,10,11,9,11,8,3,8,15,6,10,3,7,7,""
08,3,5,4,15,4,4,2,3,3,4,3,5,7,8,8,1,6,13,11,9,17,6,5,10,""
09,10,4,3,2,2,6,1,-1,4,2,11,2,4,5,7,8,6,10,13,9,11,9,7,10,""
10,7,5,8,6,7,2,5,4,4,5,3,6,7,11,4,4,6,12,12,13,12,7,17,9,""
11,19,13,7,7,10,6,3,2,2,7,1,8,13,6,8,2,8,9,14,9,9,6,9,10,""
12,9,10,9,6,6,1,3,2,2,6,3,11,11,6,8,1,8,10,9,22,9,2,14,4,""
13,8,5,3,1,1,-1,1,-1,1,4,3,8,2,7,5,5,6,13,7,15,14,3,4,19,""
14,3,15,4,1,3,-1,2,5,4,4,3,8,15,8,11,7,4,6,13,15,10,6,13,8,""
15,9,4,5,2,2,2,-1,2,3,3,6,13,14,8,7,6,5,11,13,12,12,12,5,4,""
16,9,9,5,2,2,1,1,3,3,3,6,2,14,5,11,7,15,6,11,14,11,5,5,20,""
17,8,8,4,4,3,4,2,1,2,3,4,7,6,7,3,5,8,7,12,15,10,6,12,8,""
18,18,16,3,2,3,5,3,1,1,-1,3,5,9,12,10,9,8,10,16,12,13,4,10,11,""
19,11,8,-1,5,1,2,-1,1,2,2,3,4,9,6,5,13,6,11,29,18,17,5,10,12,""
20,8,5,7,7,7,6,1,2,-1,1,5,9,8,9,2,7,6,5,10,9,19,11,16,11,""
21,11,5,5,6,4,1,1,2,1,3,6,10,12,12,8,7,9,9,16,19,13,19,5,7,""
22,4,13,1,7,1,1,-1,3,1,3,3,11,7,7,4,2,4,12,9,10,15,7,6,7,""
23,6,10,5,1,4,2,2,2,1,3,3,8,10,11,7,5,5,11,9,16,12,6,5,3,""
24,7,6,7,9,4,3,6,2,1,2,6,3,7,10,7,7,10,5,13,10,15,13,5,6,""
25,4,2,9,5,10,2,1,3,7,6,2,8,7,10,7,4,8,8,13,13,10,5,9,11,""
26,8,10,8,4,-1,3,-1,2,7,5,2,5,7,10,6,6,6,7,16,9,13,10,12,11,""
27,5,4,3,8,4,3,-1,4,5,3,3,3,16,6,10,9,2,11,11,16,12,10,6,8,""
28,10,4,11,5,4,6,1,1,3,4,6,6,10,5,8,1,4,5,15,15,13,18,4,7,""
29,10,8,6,4,4,2,4,3,3,2,4,7,6,12,3,5,12,11,19,8,9,9,8,5,""
30,7,10,5,4,1,5,7,-1,4,2,8,4,6,15,5,8,9,8,11,10,20,4,10,1,""
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
[E]g$zh`}fIb,"a'k`nefkl'gl'cy"
