nov,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,12,29,30,23,24,20,29,32,30,22,25,20,27,26,25,28,18,42,18,19,36,30,29,16,""
02,31,27,13,21,35,49,38,23,24,28,20,21,45,51,20,13,14,22,17,25,17,20,20,16,""
03,10,3,5,3,15,16,15,18,16,22,13,14,18,16,0,0,3,26,23,13,19,19,33,25,""
04,25,20,20,25,24,37,21,26,15,12,21,36,22,13,16,19,12,22,23,34,30,17,31,20,""
05,31,17,28,22,26,36,17,19,27,19,17,26,21,14,19,26,15,17,28,19,31,23,27,26,""
06,24,26,23,19,30,29,27,28,26,30,31,23,22,21,29,23,24,28,24,26,19,18,24,28,""
07,31,21,29,29,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7,22,13,17,""
08,23,28,15,19,31,16,29,30,25,29,26,25,22,12,32,14,27,32,38,23,24,30,19,16,""
09,18,33,21,27,23,27,22,28,18,18,16,19,29,16,19,51,27,9,27,41,32,24,24,23,""
10,29,25,24,27,19,21,22,22,22,24,25,26,12,23,28,19,12,19,24,26,25,30,24,35,""
11,25,26,27,23,27,23,30,28,27,25,27,17,18,23,19,49,12,17,21,28,30,19,23,27,""
12,30,24,18,17,26,28,38,21,16,20,26,24,22,25,23,28,25,-1,-1,-1,-1,26,18,21,""
13,25,22,29,28,26,25,22,17,28,33,28,18,16,18,25,25,15,26,25,21,33,18,23,33,""
14,28,24,25,21,14,24,34,27,26,31,21,31,33,35,18,20,17,23,30,24,26,25,28,25,""
15,23,27,27,32,24,21,21,27,30,30,35,19,25,29,37,24,22,28,25,26,17,24,28,27,""
16,28,37,25,22,32,35,24,41,18,24,15,24,20,22,17,17,36,19,26,20,20,21,15,30,""
17,20,22,24,31,30,22,39,23,26,23,23,24,29,23,20,31,24,28,31,17,21,27,26,22,""
18,30,19,30,19,27,35,26,21,30,23,29,29,24,24,22,7,18,10,22,27,20,17,10,20,""
19,22,16,20,25,21,27,25,22,18,27,32,17,27,14,17,21,26,42,26,19,15,23,18,19,""
20,15,21,16,14,19,13,19,23,17,16,8,4,6,4,3,4,5,16,3,8,4,21,22,20,""
21,20,14,25,33,33,21,25,24,38,26,22,20,21,26,24,40,10,7,0,0,0,0,0,0,""
22,3,1,1,0,0,17,34,34,29,16,22,13,14,13,24,19,20,15,18,20,16,15,16,19,""
23,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,20,1,18,20,17,24,11,""
24,21,19,12,16,20,35,20,25,26,25,17,19,23,23,23,19,26,18,15,17,29,10,21,19,""
25,20,22,14,15,14,22,28,24,17,29,25,26,18,27,17,13,18,27,28,10,22,17,26,19,""
26,22,25,15,22,11,16,29,26,26,30,31,23,16,15,13,25,26,25,21,14,16,27,28,29,""
27,20,15,26,22,23,33,24,32,24,24,24,25,19,15,20,17,20,23,27,9,19,27,21,27,""
28,14,30,19,21,29,31,29,30,23,22,20,19,24,19,18,16,21,24,22,24,8,3,15,26,""
29,20,28,32,23,14,5,10,34,30,18,9,0,6,1,0,7,0,0,0,10,0,0,1,10,""
30,0,0,5,11,14,18,25,14,0,0,1,4,19,25,26,24,25,26,16,17,22,24,-1,-1,""
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
[E]elleI}ly`'a,""
