nov,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,10,16,6,25,25,37,34,34,39,43,43,26,35,22,38,26,17,25,14,23,12,19,7,11,""
02,11,12,11,13,24,31,26,44,49,34,25,29,24,17,21,37,21,28,23,8,21,13,10,13,""
03,7,9,13,21,17,24,39,35,25,41,26,32,23,25,20,26,18,25,22,27,8,12,16,13,""
04,10,9,7,16,35,29,45,41,45,25,66,15,18,12,15,20,15,23,22,15,14,11,13,6,""
05,5,7,8,17,21,37,37,31,39,36,27,18,21,19,21,21,22,23,27,17,17,13,14,8,""
06,11,9,10,15,18,31,30,39,40,40,27,28,31,23,24,19,22,18,12,15,13,22,19,11,""
07,5,10,8,10,23,36,33,35,42,24,29,26,29,16,23,22,29,18,19,12,16,14,10,10,""
08,9,7,10,20,16,38,33,31,40,30,31,26,27,20,19,21,35,20,21,20,22,15,11,6,""
09,9,14,16,14,22,21,33,34,36,33,30,31,25,22,29,33,25,23,22,27,12,15,15,15,""
10,10,13,12,20,29,38,26,39,44,39,27,19,19,22,7,23,17,17,18,15,9,13,8,11,""
11,9,10,11,19,25,30,27,35,33,23,28,28,18,12,25,30,24,24,24,18,14,17,8,11,""
12,6,4,10,25,23,23,33,25,49,29,33,29,23,13,16,26,24,18,30,10,18,13,13,7,""
13,4,8,12,11,22,26,22,39,29,22,24,16,19,8,24,19,21,12,26,17,15,10,4,15,""
14,8,10,22,20,18,34,33,32,27,30,28,31,23,13,20,24,25,17,16,13,14,9,11,7,""
15,6,24,10,28,20,29,25,32,32,33,20,20,17,16,16,20,13,22,9,14,16,13,11,7,""
16,8,5,9,48,18,27,23,46,28,38,22,29,24,15,18,14,25,17,17,16,12,7,13,9,""
17,10,12,17,21,17,36,31,27,20,28,26,35,22,17,19,19,21,21,24,17,18,15,10,8,""
18,8,10,7,15,25,19,23,33,33,34,32,43,21,16,22,15,20,21,17,19,11,15,9,11,""
19,8,9,13,10,20,31,24,33,38,35,28,33,26,36,20,26,21,26,17,-1,-1,-1,-1,-1,""
20,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
21,-1,-1,-1,9,16,26,35,24,45,33,29,20,27,28,10,24,26,4,0,3,2,2,1,3,""
22,0,2,0,1,1,0,1,0,1,0,1,1,2,1,2,4,0,4,1,0,2,2,5,1,""
23,0,2,0,1,4,4,0,4,2,4,6,2,1,4,3,3,5,6,5,4,4,1,0,2,""
24,0,1,1,1,1,3,1,5,4,4,5,1,3,4,0,9,1,2,2,1,1,3,2,2,""
25,2,2,0,3,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,4,0,""
26,2,3,2,5,3,12,3,6,4,7,5,5,4,3,5,4,9,12,6,7,13,14,7,11,""
27,11,9,9,16,26,28,32,28,36,19,21,17,25,21,12,20,28,17,7,9,12,6,3,1,""
28,2,1,2,9,6,11,11,10,13,8,10,9,9,5,4,10,5,5,5,0,2,3,1,3,""
29,0,2,4,3,11,9,15,7,6,8,10,5,8,6,4,7,6,3,8,4,7,7,3,1,""
30,1,3,0,6,8,13,15,12,19,13,19,10,9,8,11,5,8,6,8,4,6,3,1,-1,""
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
