nov,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,42,53,108,164,185,187,195,130,137,205,224,233,220,193,150,130,131,96,56,64,59,64,62,56,""
02,44,56,95,133,204,188,189,185,235,260,295,215,199,173,153,128,99,89,82,38,23,32,32,38,""
03,35,69,87,140,194,205,191,164,197,242,235,194,206,181,165,168,131,86,81,81,59,66,36,31,""
04,32,43,78,98,149,147,124,120,159,197,165,156,140,154,160,133,124,111,52,82,66,52,26,38,""
05,29,47,84,128,132,153,129,139,183,207,258,221,188,170,201,186,141,50,44,52,41,28,40,29,""
06,33,48,78,113,154,172,123,98,183,224,266,235,203,225,181,183,142,43,15,12,5,9,4,8,""
07,28,36,65,111,145,182,147,129,148,191,211,171,178,188,170,161,111,61,19,11,16,14,10,22,""
08,34,48,90,94,137,169,143,86,157,216,217,207,210,203,159,121,48,23,31,39,30,23,11,13,""
09,25,54,70,98,116,114,110,114,154,198,207,203,201,167,186,160,115,88,54,56,41,33,23,34,""
10,22,46,75,91,121,146,113,124,167,209,222,215,201,179,172,113,60,8,4,2,1,6,2,17,""
11,20,26,39,82,117,135,89,116,168,258,267,227,212,177,180,186,142,127,101,76,64,52,0,35,""
12,26,49,72,107,143,172,155,134,186,244,251,219,169,172,136,190,169,100,78,81,61,48,45,37,""
13,25,51,85,94,135,145,121,108,162,219,230,190,151,148,146,149,162,103,74,72,74,44,38,42,""
14,35,44,62,73,126,127,97,94,101,155,133,125,132,142,130,118,108,85,71,56,44,33,35,28,""
15,25,42,47,100,136,135,129,96,140,183,187,130,132,141,171,175,107,88,-1,-1,-1,0,40,39,""
16,28,61,80,132,160,152,122,99,119,161,207,154,128,131,144,150,140,100,98,91,72,54,48,29,""
17,29,59,79,153,185,177,123,149,212,227,212,193,190,205,138,196,153,100,87,77,58,38,31,39,""
18,36,61,94,133,159,185,154,169,199,224,256,230,227,174,187,204,202,138,128,90,53,49,38,49,""
19,44,66,84,127,172,149,141,158,195,214,220,217,197,150,196,160,151,142,101,56,35,34,49,7,""
20,32,56,105,113,148,180,154,143,173,235,234,235,206,175,136,146,126,57,64,45,48,20,13,9,""
21,10,12,41,96,135,145,109,136,206,237,268,215,214,172,176,167,161,34,51,43,32,7,26,24,""
22,20,27,75,112,141,186,160,128,167,209,262,231,242,224,195,199,166,90,82,65,56,4,17,10,""
23,22,53,71,97,159,171,148,149,174,255,271,237,196,182,174,74,24,35,13,20,23,14,21,28,""
24,58,66,119,174,207,199,185,187,234,284,315,271,232,215,206,172,109,50,24,22,39,35,48,29,""
25,43,80,130,166,189,221,217,185,216,232,300,265,221,178,168,172,164,130,99,89,75,47,5,12,""
26,42,46,96,137,181,216,184,187,222,227,264,250,190,225,213,191,167,51,38,14,14,5,12,16,""
27,28,71,99,174,184,210,207,220,248,328,320,319,231,231,226,210,190,149,110,100,72,57,41,51,""
28,44,59,89,138,173,236,194,200,196,242,256,250,217,213,199,175,68,129,101,40,48,42,43,41,""
29,50,57,98,180,232,254,259,199,204,265,302,280,262,259,239,229,108,92,78,47,10,20,37,27,""
30,31,61,92,121,160,220,223,206,217,254,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
