nov,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,26,27,33,31,28,16,31,14,18,18,17,20,16,28,17,20,19,22,25,21,30,27,14,26,""
02,17,23,29,34,28,25,14,23,17,15,12,7,22,15,21,15,12,13,18,19,32,19,29,15,""
03,17,24,30,35,38,27,29,25,17,15,33,27,20,11,1,0,5,13,26,29,20,26,28,19,""
04,30,37,39,38,35,43,33,27,14,14,12,25,13,12,13,21,13,20,45,27,30,35,26,23,""
05,15,23,31,34,32,31,34,34,29,33,27,32,19,18,21,10,20,16,17,14,13,27,21,15,""
06,26,23,45,34,32,30,30,22,30,20,21,28,24,18,20,23,17,13,13,24,28,26,26,12,""
07,26,36,60,34,25,23,25,12,16,24,19,18,13,24,18,15,11,8,18,13,11,24,18,12,""
08,16,15,14,15,14,8,11,17,22,14,8,11,15,12,15,9,10,17,17,14,30,16,20,15,""
09,17,25,30,35,27,28,25,24,33,28,22,25,17,19,13,9,13,16,14,19,16,34,32,14,""
10,41,30,40,35,35,32,25,34,22,21,19,24,20,17,17,11,22,16,14,25,28,20,10,15,""
11,25,28,31,38,24,22,17,29,24,19,29,21,17,18,16,14,11,11,13,13,20,8,17,11,""
12,20,16,24,33,24,27,35,27,25,23,36,14,10,24,12,14,10,17,7,40,23,32,18,19,""
13,14,21,18,29,24,35,33,32,27,26,21,28,16,20,24,13,10,12,15,14,18,23,16,29,""
14,15,23,33,29,38,28,26,15,21,23,15,9,16,15,16,13,21,5,18,23,16,17,16,20,""
15,26,20,38,30,32,33,31,27,31,22,13,26,23,11,19,11,10,7,18,12,18,21,16,8,""
16,17,24,31,35,28,31,29,27,21,30,17,22,17,15,9,20,22,21,17,40,34,13,37,13,""
17,15,27,26,16,23,21,35,23,22,28,14,20,26,21,20,16,23,17,15,19,15,22,20,27,""
18,26,36,36,28,45,32,39,33,42,19,26,28,16,16,9,11,15,12,19,24,23,20,24,15,""
19,23,30,34,36,37,31,21,27,32,24,16,19,19,19,32,20,15,26,16,22,15,30,9,7,""
20,33,28,31,27,21,20,34,31,28,26,20,18,14,21,9,14,6,11,5,12,15,19,14,15,""
21,15,18,26,26,29,17,27,29,25,22,22,17,14,12,20,14,17,19,9,18,19,10,16,22,""
22,19,27,25,11,9,27,16,23,18,28,21,18,20,14,6,21,18,10,10,12,24,9,14,9,""
23,9,22,22,16,21,16,20,16,10,16,14,9,15,9,8,20,8,10,12,11,12,10,6,8,""
24,11,12,9,13,20,23,15,15,19,28,18,23,16,17,17,18,22,8,15,11,20,14,22,17,""
25,23,26,24,32,30,31,27,27,27,20,16,19,29,14,27,18,12,15,12,26,27,24,23,14,""
26,22,20,29,31,20,19,20,17,16,18,16,15,20,15,12,11,6,5,11,14,17,21,17,19,""
27,8,26,22,44,22,26,29,25,18,17,17,15,10,18,8,16,10,7,7,13,22,7,11,11,""
28,15,23,29,23,30,28,21,27,20,14,12,16,23,27,16,19,9,16,18,19,17,18,12,17,""
29,13,22,28,36,38,26,22,28,22,15,17,18,23,13,18,18,16,20,20,26,29,21,26,19,""
30,20,24,25,27,26,33,31,33,21,20,8,11,20,17,18,13,16,20,10,22,19,28,11,-1,""
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
