nov,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,16,19,26,19,15,14,23,16,17,21,16,19,11,8,9,11,7,18,9,13,23,18,25,24,""
02,23,17,31,22,21,19,23,23,16,17,19,13,10,12,9,11,14,10,17,19,15,26,24,21,""
03,18,19,15,18,19,11,13,14,12,10,14,7,10,9,9,6,9,7,6,10,14,16,24,23,""
04,18,20,17,16,15,17,14,14,11,10,10,11,10,10,10,4,8,7,11,10,11,17,22,15,""
05,20,22,26,27,20,24,25,24,21,17,12,12,16,8,13,12,5,7,17,22,21,32,33,23,""
06,20,25,24,18,23,18,21,24,16,10,15,16,12,11,12,10,8,16,9,19,28,18,32,30,""
07,27,20,32,23,26,23,25,18,25,16,22,14,15,9,9,7,12,8,9,15,15,18,21,20,""
08,27,24,27,24,22,20,16,23,15,17,17,6,10,14,11,9,13,8,9,12,20,30,24,25,""
09,19,28,19,20,21,18,21,15,17,16,20,19,11,8,13,10,14,10,12,19,18,22,27,22,""
10,20,23,28,28,16,12,20,28,18,16,14,10,9,13,4,7,8,10,16,21,19,29,27,26,""
11,19,15,19,18,23,19,24,21,13,16,17,15,10,11,8,12,6,10,10,17,26,17,27,22,""
12,16,16,15,20,21,17,19,24,20,17,16,15,12,14,13,15,10,8,8,23,27,16,24,19,""
13,14,32,17,20,26,15,26,22,19,17,15,7,10,12,14,14,6,12,10,19,18,15,20,20,""
14,12,24,13,14,17,11,11,13,21,14,12,5,10,10,6,4,11,11,14,16,18,18,20,19,""
15,19,16,17,25,14,10,21,16,11,10,9,16,10,10,11,8,4,12,18,15,19,16,23,21,""
16,21,17,19,17,21,13,15,20,15,11,18,8,10,7,6,9,7,6,12,3,14,16,21,16,""
17,22,21,13,15,16,18,16,15,20,14,10,8,13,14,15,10,12,14,12,27,19,21,26,24,""
18,27,20,31,28,25,16,19,21,25,9,20,8,9,15,15,14,13,12,10,21,17,26,26,27,""
19,18,16,23,29,22,15,24,18,19,15,18,13,16,10,10,10,12,12,10,16,22,19,23,17,""
20,12,26,13,23,19,13,20,9,13,12,18,12,11,14,9,12,12,16,9,16,17,29,28,30,""
21,22,22,21,23,24,15,23,21,16,16,11,16,13,10,7,10,11,14,7,21,16,21,21,14,""
22,28,27,21,23,18,22,22,18,17,20,7,11,16,11,8,9,12,13,19,19,20,27,22,18,""
23,24,22,20,19,25,21,18,19,14,13,19,21,16,10,11,14,7,7,13,18,16,24,25,24,""
24,24,17,19,26,22,23,16,10,24,19,18,16,10,21,9,9,11,16,7,12,14,24,24,14,""
25,21,22,22,23,15,25,27,11,14,14,16,12,12,16,8,10,8,7,11,17,18,25,27,26,""
26,21,18,14,22,13,20,20,15,17,15,17,17,9,10,12,8,9,14,14,13,22,17,28,27,""
27,28,22,22,25,24,15,20,19,19,14,20,17,18,13,11,10,9,7,13,18,20,22,25,21,""
28,21,17,19,23,20,23,15,20,20,14,19,15,9,14,9,17,12,8,19,17,23,19,18,27,""
29,26,20,19,15,29,20,15,22,18,17,15,11,13,10,9,9,10,9,12,11,13,14,19,22,""
30,12,22,10,12,11,14,9,16,12,20,18,16,17,11,12,15,9,11,13,17,16,-1,-1,-1,""
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
