sep,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,44,41,48,51,59,54,48,60,57,50,58,60,46,41,40,45,39,28,37,43,34,32,32,38,""
02,53,43,53,46,37,51,49,62,59,48,53,35,38,35,29,36,45,35,28,34,34,40,40,49,""
03,52,32,53,52,43,57,65,63,61,57,56,45,33,29,41,36,42,37,38,28,36,51,45,43,""
04,47,42,50,50,55,44,56,53,61,56,56,38,39,36,35,33,30,12,31,45,33,46,48,42,""
05,40,33,41,42,47,42,32,52,50,45,46,35,29,37,28,34,30,25,29,32,44,33,41,37,""
06,38,37,45,37,43,35,41,47,54,18,-1,-1,-1,23,23,31,38,30,33,38,28,34,34,38,""
07,38,40,36,39,35,41,54,45,50,58,27,34,35,42,26,43,31,25,31,33,34,37,32,30,""
08,28,32,27,36,53,49,37,48,48,33,41,39,33,34,39,31,24,24,26,39,27,32,43,45,""
09,36,43,40,48,36,40,51,55,51,41,49,35,51,21,39,33,26,42,23,44,28,38,40,41,""
10,36,31,34,54,51,44,57,45,55,61,40,43,38,38,22,37,38,35,34,35,29,35,27,38,""
11,51,55,40,49,48,53,58,55,72,62,36,33,50,44,59,38,39,38,37,34,38,38,63,47,""
12,40,43,50,58,57,52,56,55,73,60,59,41,47,38,39,47,36,41,37,31,51,51,52,53,""
13,47,56,45,65,60,75,56,72,67,72,58,54,34,45,40,31,36,33,58,39,36,43,28,31,""
14,35,39,35,36,33,27,38,44,43,40,26,31,39,40,20,32,37,20,27,27,29,30,36,32,""
15,29,33,39,36,36,30,41,44,32,38,43,42,31,33,27,24,33,24,35,31,36,19,36,37,""
16,29,34,37,37,44,36,30,33,39,40,38,32,17,27,34,33,24,17,25,23,30,34,26,35,""
17,34,39,39,39,31,38,42,44,42,49,35,41,31,37,33,31,29,32,25,25,39,39,36,32,""
18,28,32,30,36,32,33,38,41,53,32,33,29,33,27,31,17,34,26,31,21,27,36,31,34,""
19,35,21,35,43,38,33,35,44,48,48,43,26,37,30,21,25,30,26,23,32,20,33,30,27,""
20,34,35,31,29,45,28,41,37,43,39,34,26,31,26,26,33,22,24,26,28,28,27,22,35,""
21,36,34,37,30,33,42,37,40,45,33,33,37,28,20,25,24,24,25,26,27,35,35,25,30,""
22,27,31,36,20,20,27,38,42,42,39,31,36,18,30,27,25,30,25,26,35,37,43,40,36,""
23,35,22,38,25,42,49,32,39,39,28,-1,-1,-1,-1,21,35,22,34,26,29,26,33,32,33,""
24,32,25,33,41,40,52,47,38,39,45,49,42,41,37,29,27,36,25,29,28,24,33,40,36,""
25,33,28,32,30,47,28,26,43,47,41,31,46,36,33,42,29,24,31,29,30,36,36,40,41,""
26,31,45,32,36,45,45,38,49,27,52,44,36,40,45,28,27,26,21,29,23,26,35,24,26,""
27,25,25,30,42,37,44,40,38,44,34,40,31,30,29,27,23,26,21,20,32,20,25,35,43,""
28,34,24,42,38,35,37,41,43,46,40,42,37,33,37,31,28,26,21,26,21,27,35,42,40,""
29,43,24,31,33,32,35,35,42,50,37,48,37,25,36,37,27,27,34,30,26,26,26,32,27,""
30,22,28,29,36,42,30,36,52,47,30,39,41,39,36,33,22,30,27,28,31,23,29,36,7,""
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
