sep,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,74,93,86,100,127,125,167,198,187,177,185,189,169,179,174,137,156,128,114,150,121,48,42,38,""
02,41,51,35,53,28,54,78,141,199,180,216,204,172,160,155,173,182,141,64,118,92,76,75,53,""
03,61,44,55,59,61,79,90,90,103,118,95,62,97,87,92,84,72,81,96,83,89,55,57,50,""
04,46,54,56,116,159,147,172,206,190,205,195,203,189,174,177,193,135,143,122,119,118,104,97,93,""
05,117,132,110,153,158,171,190,209,213,218,195,184,178,174,190,148,139,139,121,129,111,105,126,113,""
06,67,93,47,55,65,136,171,210,197,192,209,217,194,172,127,99,70,61,79,57,60,47,49,37,""
07,47,36,45,49,51,51,180,193,200,187,196,185,194,190,120,64,71,55,57,44,39,51,39,40,""
08,29,33,35,37,45,120,165,176,197,181,209,197,193,185,135,148,131,131,125,137,136,102,91,85,""
09,65,74,85,62,52,42,121,165,160,155,156,151,124,127,100,103,87,87,88,75,90,76,62,73,""
10,59,34,34,60,46,56,111,146,178,163,159,171,174,146,118,61,50,59,60,50,54,48,36,21,""
11,22,26,41,59,69,42,136,188,212,202,185,192,191,158,157,173,150,122,129,55,53,70,46,48,""
12,34,32,26,35,34,79,128,177,206,178,186,124,132,126,130,128,147,132,109,119,132,105,66,32,""
13,21,25,26,23,21,83,82,193,213,198,172,169,174,117,131,158,158,149,133,125,122,120,108,32,""
14,36,35,42,41,60,136,177,215,211,214,206,216,204,187,153,161,178,157,131,119,119,109,109,98,""
15,50,30,42,31,30,75,161,193,190,169,177,185,176,157,124,71,123,126,120,103,120,92,96,17,""
16,24,32,37,43,41,100,167,193,176,198,176,180,194,177,137,149,137,153,118,141,130,108,99,88,""
17,64,35,58,47,99,135,160,190,203,158,158,133,177,135,166,91,123,139,112,68,57,45,41,31,""
18,25,40,28,49,51,69,60,73,92,56,69,56,64,75,97,60,61,94,65,35,64,37,27,38,""
19,47,41,45,46,59,52,171,252,230,269,234,210,213,195,163,64,94,101,90,73,86,70,59,45,""
20,49,34,60,74,57,125,199,223,216,229,210,179,187,196,163,70,75,65,42,51,42,61,45,40,""
21,34,47,55,60,59,68,216,232,246,220,210,216,168,183,174,161,145,112,138,158,118,133,141,83,""
22,47,73,77,34,55,95,122,200,214,204,207,198,198,214,165,113,98,82,61,74,60,71,67,57,""
23,56,77,66,60,72,83,127,170,184,186,188,157,167,169,157,172,114,92,113,136,117,109,94,38,""
24,36,56,42,47,51,75,190,225,205,193,204,188,181,194,209,188,164,116,48,46,45,60,55,31,""
25,38,28,30,33,45,60,122,222,223,211,202,205,199,223,185,177,194,161,156,82,41,58,42,41,""
26,32,36,49,64,54,78,81,94,172,197,152,159,129,147,127,143,107,109,128,99,99,95,83,98,""
27,96,92,67,90,151,105,196,176,228,202,219,193,180,139,171,153,131,151,148,140,107,96,109,84,""
28,48,64,87,111,109,130,157,221,190,196,193,236,194,189,192,178,186,208,219,157,154,173,134,134,""
29,116,115,82,83,133,196,250,184,209,211,202,161,163,169,160,104,95,87,96,70,93,61,40,45,""
30,48,51,66,50,59,113,215,213,255,206,218,196,213,222,209,114,116,115,91,103,90,90,56,-1,""
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
[E]nVah{{`zI}le,"z'gl}"
