mar,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,56,73,76,106,96,103,86,95,130,122,107,98,79,75,52,39,32,20,19,21,42,48,53,57,""
02,67,60,76,83,84,108,101,106,108,130,116,74,60,46,38,35,26,20,28,21,20,39,47,61,""
03,62,55,61,63,76,99,77,91,98,67,70,57,60,53,50,24,27,13,9,19,24,39,42,51,""
04,71,57,62,74,74,65,68,79,80,76,89,74,65,50,49,25,25,22,15,18,32,35,40,46,""
05,49,57,59,58,73,66,64,106,86,84,82,75,53,59,48,23,22,9,32,34,33,43,51,74,""
06,70,71,62,73,99,82,91,92,121,140,115,98,90,59,45,42,25,23,22,28,34,49,48,48,""
07,66,74,64,87,114,96,88,94,95,99,122,98,82,74,47,38,24,19,25,26,33,55,48,57,""
08,57,62,53,68,70,77,92,94,96,98,103,84,76,64,49,33,28,22,15,41,37,57,51,60,""
09,64,44,65,66,52,78,84,91,94,99,105,90,75,61,55,51,30,22,27,32,38,44,57,53,""
10,68,73,67,100,102,96,86,94,107,116,97,83,77,61,52,45,24,16,23,22,30,29,46,50,""
11,72,73,71,63,85,94,71,94,83,96,69,69,51,77,36,36,21,23,17,25,26,40,44,66,""
12,58,50,61,75,86,81,88,96,103,94,97,83,73,70,59,35,36,13,28,22,28,49,46,62,""
13,61,60,69,76,77,79,83,89,107,103,98,66,66,54,38,28,21,21,17,25,29,36,39,47,""
14,60,59,64,63,72,80,69,91,82,114,90,87,59,54,47,42,21,24,18,19,35,29,34,42,""
15,48,56,55,69,81,72,73,81,104,99,95,86,85,49,48,30,34,19,21,29,29,56,54,44,""
16,48,50,60,66,78,85,90,93,89,97,95,88,56,58,42,34,32,20,11,18,33,47,48,40,""
17,61,55,48,61,61,77,81,75,96,99,105,89,72,50,41,31,17,23,21,15,24,40,35,51,""
18,53,61,61,57,58,80,92,72,110,94,93,75,64,53,52,37,23,22,11,20,30,45,58,57,""
19,59,58,61,75,72,86,80,82,93,103,94,79,63,57,49,34,18,21,18,21,27,40,41,56,""
20,64,53,71,79,75,84,91,92,98,86,92,77,61,58,48,26,23,23,19,26,35,35,52,55,""
21,70,65,59,74,80,73,89,98,27,0,61,77,66,56,64,26,28,27,18,23,23,37,40,60,""
22,59,54,65,76,75,106,102,106,93,131,101,77,58,72,47,47,34,22,24,23,26,34,48,54,""
23,54,61,68,73,77,80,98,96,74,110,93,80,53,53,45,44,24,14,22,25,25,50,47,53,""
24,63,60,63,67,76,76,97,108,99,88,99,64,56,49,46,35,17,18,20,22,33,53,55,48,""
25,53,69,72,71,69,61,75,80,100,77,100,62,60,54,52,30,27,17,19,18,23,41,53,46,""
26,66,66,63,71,72,60,76,82,104,92,69,61,74,65,46,38,31,18,11,16,26,31,31,35,""
27,43,49,59,63,82,60,79,75,75,76,67,69,68,50,28,32,19,21,21,29,19,26,37,53,""
28,49,47,60,59,69,62,94,89,77,81,76,73,47,43,40,38,21,12,13,23,32,31,37,39,""
29,41,59,46,65,72,65,76,97,118,97,76,59,57,55,42,45,25,22,11,15,25,33,45,45,""
30,56,44,60,65,54,70,58,99,83,101,83,67,57,48,45,33,23,18,22,18,26,29,40,43,""
31,47,49,58,58,67,66,76,88,85,78,61,77,44,45,29,25,20,18,15,19,20,35,39,36,""
