mar,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,56,72,79,76,77,69,62,60,66,71,70,61,49,51,45,38,30,39,35,30,29,55,55,70,""
02,79,93,89,76,77,79,74,83,84,72,64,59,72,52,55,36,30,19,32,37,59,61,70,68,""
03,99,101,97,85,97,66,68,64,79,68,72,53,65,60,50,33,26,22,34,28,24,51,68,58,""
04,69,71,77,82,76,66,66,70,78,63,60,53,48,54,33,28,21,17,13,26,34,48,58,74,""
05,66,79,77,93,71,59,72,61,63,63,64,73,58,55,31,33,20,24,36,39,37,46,45,69,""
06,58,63,72,82,67,68,54,68,74,53,75,61,48,48,42,29,27,27,18,24,31,46,49,62,""
07,75,82,70,81,68,65,60,55,71,66,75,81,62,55,40,33,18,19,23,33,34,37,51,57,""
08,69,106,75,74,92,69,58,60,60,67,57,74,56,53,40,34,21,29,27,28,41,55,67,73,""
09,82,69,74,84,85,72,63,65,70,78,73,58,58,61,41,44,21,23,21,34,35,41,53,59,""
10,81,82,89,83,68,69,82,72,63,82,73,66,61,64,36,34,27,10,27,23,33,41,48,65,""
11,71,100,70,91,88,55,58,70,60,70,57,56,70,61,26,11,12,20,21,26,37,42,42,55,""
12,68,66,86,82,82,63,59,71,54,74,74,59,58,49,43,35,20,16,24,25,36,40,48,59,""
13,63,72,80,90,77,59,77,67,87,72,60,53,50,45,48,32,22,21,18,24,23,42,44,56,""
14,81,85,83,77,84,67,72,64,69,72,50,69,56,40,40,19,21,30,20,27,39,54,45,61,""
15,78,77,80,89,74,60,55,78,68,63,57,64,67,57,47,39,23,19,19,21,39,35,67,81,""
16,75,77,101,87,78,75,79,67,78,69,78,66,72,66,43,29,35,23,27,29,36,46,58,65,""
17,72,83,84,91,67,83,70,67,83,81,66,67,68,63,47,35,27,24,31,29,43,46,63,74,""
18,91,98,104,84,84,85,77,67,83,85,78,76,53,55,50,47,28,26,24,36,53,43,51,61,""
19,78,91,84,98,88,82,66,79,94,81,68,63,66,64,56,38,36,30,24,30,50,50,51,61,""
20,83,90,89,75,74,83,77,66,70,79,72,65,62,70,51,32,29,20,26,27,29,40,53,65,""
21,87,82,94,92,90,96,74,82,61,16,0,49,69,64,43,26,39,32,27,30,41,36,63,73,""
22,76,75,98,86,75,79,78,70,68,67,66,54,65,57,57,37,0,17,27,30,37,46,50,74,""
23,70,75,95,97,83,73,63,77,81,71,76,69,59,59,57,69,59,31,30,23,39,60,66,82,""
24,73,101,92,94,80,71,70,80,62,78,68,97,72,47,45,36,23,26,29,28,43,56,56,68,""
25,91,99,84,95,81,64,80,59,74,72,79,75,74,58,51,29,27,24,28,27,32,44,53,60,""
26,78,85,91,69,77,68,62,74,71,75,76,62,71,53,40,33,25,28,19,30,36,38,49,69,""
27,87,84,86,100,76,62,85,73,77,82,71,64,63,54,48,31,30,19,18,27,29,39,52,63,""
28,75,79,93,69,61,65,89,80,60,75,53,83,60,50,50,32,31,25,17,33,31,48,58,72,""
29,72,90,87,79,71,63,71,75,86,86,63,72,68,53,49,38,23,25,36,32,29,54,54,74,""
30,78,83,93,78,80,70,68,71,70,70,63,64,55,60,47,27,30,12,23,26,31,38,49,62,""
31,68,70,91,83,78,83,86,68,81,80,69,78,82,69,58,40,39,23,21,27,39,56,61,-1,""
