mar,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,24,23,25,25,36,52,49,55,60,45,50,63,64,52,75,67,60,56,35,49,69,42,47,33,""
02,32,30,38,44,52,59,75,59,74,83,59,83,68,64,63,73,61,80,77,74,38,47,23,25,""
03,28,44,31,41,46,56,59,71,70,53,53,45,65,61,40,72,60,57,46,36,70,35,23,25,""
04,33,26,38,45,50,58,63,76,68,77,84,58,55,58,43,66,57,67,59,41,36,31,26,17,""
05,11,23,31,38,34,42,53,82,70,61,57,93,43,53,49,58,70,58,47,60,36,39,23,20,""
06,18,22,31,28,34,40,51,62,51,60,44,34,34,36,39,54,57,60,47,33,48,38,19,14,""
07,14,17,26,27,57,50,47,61,73,53,50,37,45,39,34,55,57,53,30,24,19,18,9,13,""
08,16,24,31,33,53,49,58,74,83,58,67,49,72,54,55,53,64,50,65,32,44,25,19,26,""
09,25,14,23,33,39,34,75,73,55,59,49,55,42,48,37,12,55,51,40,40,18,17,30,18,""
10,16,27,26,31,29,51,61,71,61,65,73,57,43,49,36,60,38,1,0,2,5,25,19,16,""
11,27,13,13,20,31,37,67,58,56,53,40,38,25,43,46,40,53,47,35,36,94,75,25,25,""
12,21,57,29,36,36,47,68,73,77,79,55,42,38,31,30,54,58,67,53,48,38,29,27,28,""
13,0,15,15,29,31,32,50,67,69,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,""
14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,""
15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,34,33,33,32,""
16,22,14,27,29,32,50,83,87,89,90,71,60,59,73,53,49,67,66,59,50,50,41,32,21,""
17,21,17,24,30,54,51,64,65,66,73,63,53,57,50,59,89,68,64,53,35,39,33,26,25,""
18,17,28,20,25,31,46,57,70,59,61,60,37,31,31,37,53,55,51,55,50,51,29,27,10,""
19,12,24,24,44,41,44,48,70,46,62,55,51,31,31,39,49,44,54,45,55,37,40,28,26,""
20,13,18,22,25,47,41,65,62,56,71,53,48,35,48,37,52,67,23,59,53,44,40,32,26,""
21,19,21,30,27,50,51,55,67,62,66,50,36,34,34,48,61,70,60,42,45,71,33,23,31,""
22,16,27,34,27,47,37,56,71,60,44,35,28,48,50,49,49,66,64,57,51,42,28,40,23,""
23,10,22,19,25,29,34,39,54,53,39,38,38,41,50,53,62,60,103,62,101,36,19,25,17,""
24,17,23,28,33,46,0,54,55,55,45,63,65,51,78,57,64,63,49,57,46,39,30,13,16,""
25,16,21,27,30,33,35,46,56,44,57,28,46,37,46,40,59,50,50,33,25,16,30,17,25,""
26,21,21,25,36,46,44,69,58,57,63,56,39,30,36,55,46,49,63,45,31,43,26,23,25,""
27,18,16,26,43,37,49,64,63,78,78,60,44,47,50,61,61,68,45,42,44,35,28,23,17,""
28,30,28,26,45,49,55,77,76,85,82,71,62,49,50,42,53,51,71,63,52,48,35,26,17,""
29,17,31,28,37,40,59,65,70,100,65,69,65,74,78,56,64,121,66,53,44,37,35,29,21,""
30,12,20,27,40,53,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,73,64,74,47,32,33,24,""
31,14,31,30,39,41,38,61,66,67,53,64,114,52,45,31,44,57,42,42,51,41,42,21,-1,""
