mar,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,4,2,2,5,3,0,9,1,5,2,1,0,1,0,2,1,0,0,0,2,2,1,1,1,""
02,0,2,5,3,5,1,2,2,3,5,2,5,1,0,1,0,0,0,0,2,0,2,1,1,""
03,3,1,0,1,3,2,2,2,2,7,2,2,0,0,2,0,1,0,0,1,1,1,0,1,""
04,2,3,2,3,3,3,5,3,8,4,1,4,1,1,0,0,1,0,0,1,0,1,0,2,""
05,0,4,4,2,7,3,3,2,1,1,3,1,2,1,2,1,1,2,0,0,0,0,1,0,""
06,4,2,2,3,5,3,3,3,2,0,2,2,1,0,1,1,1,0,1,1,0,1,0,0,""
07,1,1,2,1,3,2,6,4,2,1,1,1,0,0,1,0,0,1,0,0,0,1,2,5,""
08,2,3,1,3,4,5,3,5,5,4,2,5,1,2,2,0,2,1,0,3,0,0,2,3,""
09,4,4,2,2,5,1,3,5,2,2,2,5,3,2,3,1,1,0,0,1,0,1,1,3,""
10,3,1,5,3,1,3,0,6,7,1,2,4,0,1,0,0,0,0,2,0,0,1,0,1,""
11,1,1,5,2,2,2,3,3,5,1,7,1,1,0,1,0,0,2,0,1,0,3,2,0,""
12,2,4,5,3,1,1,6,2,3,5,1,1,0,0,0,1,2,0,2,1,1,3,2,2,""
13,7,3,2,3,1,3,5,2,3,0,3,2,2,3,2,1,0,1,1,0,0,0,1,2,""
14,3,1,1,0,3,6,1,3,3,3,2,1,2,2,0,0,2,0,0,1,0,1,0,3,""
15,1,2,6,1,4,1,3,2,5,4,1,1,1,1,4,0,0,0,3,0,1,1,0,1,""
16,2,2,0,3,1,1,1,3,3,2,2,0,1,0,0,1,0,0,2,1,1,1,2,1,""
17,2,2,2,6,3,4,1,2,1,1,3,1,1,2,3,0,3,2,0,0,1,2,3,1,""
18,1,1,5,2,1,9,4,2,2,1,2,4,2,1,1,2,1,0,0,1,0,3,1,2,""
19,0,1,7,1,5,3,3,6,6,8,3,6,1,4,1,1,0,0,2,0,2,1,2,4,""
20,3,6,0,2,0,2,3,3,5,0,3,0,2,1,1,0,0,0,0,0,0,1,1,5,""
21,1,3,5,2,2,3,5,3,3,3,1,1,2,2,2,0,1,1,2,3,0,0,3,3,""
22,3,4,4,2,3,3,4,3,7,5,3,5,2,1,3,2,1,0,2,0,0,0,2,3,""
23,1,2,6,3,2,4,2,3,4,2,2,1,2,0,0,0,0,0,0,1,1,2,2,2,""
24,1,0,3,2,2,4,0,5,3,1,3,2,0,2,0,1,2,2,0,2,0,4,2,2,""
25,2,2,4,1,4,6,3,3,2,4,4,4,1,6,2,0,1,1,0,1,1,1,1,0,""
26,2,0,3,3,2,5,3,4,3,2,1,1,1,0,1,0,0,0,0,0,0,1,1,4,""
27,1,2,3,1,1,4,1,4,2,3,3,0,3,2,0,0,1,1,1,1,0,1,1,3,""
28,1,1,3,3,2,2,3,2,4,5,2,1,2,1,0,0,0,0,0,0,0,1,2,0,""
29,1,2,1,1,4,1,5,7,7,3,5,4,0,0,1,2,0,2,0,0,0,1,0,3,""
30,2,4,1,2,1,5,1,0,2,0,2,2,0,0,3,1,0,1,0,0,0,1,1,2,""
31,2,0,5,4,5,5,3,2,5,3,3,3,2,4,1,0,2,1,0,0,-1,-1,-1,-1,""
