mar,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,39,34,53,52,44,40,39,32,17,20,19,9,8,10,11,12,17,18,8,22,23,28,37,44,""
02,42,51,60,59,54,43,51,23,19,12,13,7,12,7,7,8,3,18,14,18,27,32,43,40,""
03,38,45,46,47,51,35,36,16,21,20,11,19,10,8,13,7,8,10,16,14,24,38,43,54,""
04,58,58,44,57,52,56,42,20,25,23,9,18,22,13,11,8,10,11,10,14,14,25,38,45,""
05,60,39,55,58,54,50,47,29,15,21,15,10,12,10,8,13,8,12,19,20,26,21,37,35,""
06,55,52,56,60,45,44,46,25,19,18,14,12,8,15,19,8,6,14,16,12,22,29,35,46,""
07,50,52,50,58,47,56,38,19,15,20,17,16,14,12,12,5,12,12,18,21,25,33,34,43,""
08,49,59,55,60,53,38,37,20,24,15,22,20,14,10,3,7,9,8,14,25,19,33,28,42,""
09,41,60,51,55,52,48,44,19,21,15,10,8,18,7,11,6,6,7,20,16,23,29,30,45,""
10,54,42,52,70,40,43,33,19,20,17,14,12,9,10,9,6,12,12,17,19,16,29,41,41,""
11,54,55,58,66,43,52,48,29,18,18,26,14,12,17,9,6,8,12,11,22,22,25,34,45,""
12,61,41,58,61,50,39,33,20,16,16,15,13,8,11,6,6,6,11,16,10,14,34,30,36,""
13,47,56,59,45,50,43,42,19,29,26,22,16,17,14,9,10,8,8,17,19,25,24,32,41,""
14,50,45,52,56,56,44,32,18,25,19,16,16,14,21,9,11,8,11,23,12,23,33,33,59,""
15,54,64,51,49,60,42,38,23,22,17,13,15,9,14,11,9,2,11,10,19,30,40,38,36,""
16,39,57,63,64,52,53,22,19,28,21,14,14,14,21,7,6,5,5,13,27,26,19,38,41,""
17,47,50,49,63,49,48,49,29,22,22,15,15,13,14,7,12,13,12,14,21,21,29,42,45,""
18,51,58,68,65,55,52,47,34,17,14,11,18,17,11,12,8,13,8,17,17,25,40,36,38,""
19,60,52,63,62,46,40,38,18,20,22,13,16,11,18,14,15,7,11,13,19,27,27,40,28,""
20,35,57,49,58,38,57,36,29,16,21,15,12,17,10,7,7,3,9,20,23,17,35,52,49,""
21,55,55,52,55,44,50,45,48,22,31,15,13,14,16,9,4,9,7,13,21,22,25,43,48,""
22,46,64,59,50,57,45,36,19,22,18,14,18,8,14,13,5,6,5,21,22,17,31,43,43,""
23,49,50,53,49,58,42,32,21,14,15,12,17,11,12,11,11,3,9,22,16,22,48,40,44,""
24,43,50,57,61,60,50,25,16,21,23,31,15,10,14,10,11,3,4,21,16,27,25,34,56,""
25,52,44,51,47,48,45,22,24,18,22,17,17,23,17,11,6,9,7,15,19,28,25,43,40,""
26,48,53,60,55,45,46,21,14,12,16,14,13,18,13,4,12,11,6,16,12,25,22,32,44,""
27,45,41,63,46,45,45,18,14,23,24,16,20,17,18,9,6,7,5,13,21,16,37,46,44,""
28,56,55,55,50,68,43,31,19,17,14,13,14,11,9,4,7,7,6,14,15,19,24,25,46,""
29,56,53,50,50,58,52,22,22,24,14,13,19,13,12,4,0,0,0,0,0,0,29,39,50,""
30,51,53,61,64,67,53,23,15,19,18,8,11,10,7,8,4,5,16,18,13,15,31,41,37,""
31,45,51,52,63,45,43,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
[E]o{'m,"kf`zIhz}{fehk'kl"
