mar,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,4,5,12,7,10,18,17,16,20,22,18,24,28,26,29,16,20,12,19,13,8,11,11,6,""
02,10,6,7,8,11,11,15,26,20,15,19,25,26,18,19,26,10,18,21,16,20,11,12,12,""
03,9,6,7,11,12,9,10,23,9,17,27,19,17,10,18,22,15,27,14,12,14,15,12,10,""
04,3,11,9,12,9,8,13,14,20,22,22,21,27,25,17,12,17,15,13,11,9,10,14,6,""
05,3,10,2,9,8,11,17,19,24,19,22,20,16,16,25,20,15,21,13,11,15,14,10,5,""
06,9,3,6,11,14,6,17,19,15,26,17,21,14,16,13,17,16,18,13,16,11,9,5,7,""
07,4,6,10,10,13,13,15,25,17,31,27,16,18,12,20,20,24,18,16,11,14,9,5,9,""
08,8,9,10,6,9,10,14,17,15,18,22,21,21,19,25,13,19,15,16,8,13,11,5,10,""
09,5,8,2,5,13,18,14,18,22,20,24,26,18,14,17,27,16,18,11,8,12,11,11,11,""
10,7,5,10,8,13,14,12,17,19,22,32,22,27,16,19,25,17,23,16,11,21,13,6,5,""
11,4,3,9,7,8,8,17,17,14,21,15,22,17,13,16,18,19,19,18,19,10,16,14,6,""
12,5,5,2,14,12,10,12,23,30,19,24,22,9,30,16,30,27,19,16,16,8,12,5,3,""
13,5,8,7,5,10,12,11,14,18,26,20,18,10,19,19,19,20,15,17,18,11,21,5,7,""
14,5,5,6,10,12,15,18,22,23,17,21,22,17,15,18,21,30,13,23,21,15,11,8,10,""
15,6,4,3,7,9,15,16,20,22,14,23,24,21,25,23,10,17,21,13,22,15,14,10,5,""
16,6,3,7,1,12,13,13,18,20,26,20,23,27,26,21,24,27,22,24,18,15,28,18,3,""
17,8,6,8,8,8,10,16,16,14,15,19,28,15,19,16,21,24,20,12,11,10,13,16,8,""
18,5,10,8,9,13,10,13,17,15,29,11,30,12,20,13,27,25,14,15,11,19,8,8,7,""
19,8,2,4,11,9,8,18,11,17,20,20,19,22,15,17,25,27,18,10,14,20,14,7,6,""
20,4,5,6,10,16,15,13,25,20,19,13,28,22,17,13,22,19,20,20,18,25,14,4,11,""
21,4,9,5,5,3,11,11,8,21,12,17,19,18,22,15,26,35,27,9,21,18,15,9,3,""
22,8,7,5,5,14,4,13,24,19,17,18,13,17,22,25,15,17,38,22,15,14,19,12,12,""
23,8,2,4,8,4,4,16,20,21,29,14,24,30,20,21,27,27,21,21,18,13,17,9,14,""
24,4,5,8,5,11,8,11,21,16,16,16,20,21,14,31,19,28,22,30,16,17,13,5,11,""
25,3,5,13,9,6,15,17,16,19,13,14,14,11,24,19,27,23,24,21,11,16,13,9,9,""
26,7,7,7,15,14,14,12,15,16,18,19,16,15,13,18,25,18,27,19,25,15,14,10,7,""
27,9,4,3,7,11,8,10,16,25,15,22,12,17,17,25,24,28,19,18,13,21,9,9,11,""
28,7,9,8,2,12,13,13,18,26,13,15,27,14,15,19,30,14,24,13,15,11,14,9,8,""
29,5,7,5,4,8,11,12,20,19,18,22,25,21,35,28,26,7,28,18,20,18,11,8,4,""
30,6,5,2,3,9,5,8,12,22,17,24,28,20,37,24,17,24,19,22,14,14,11,5,9,""
31,4,5,5,4,7,8,9,10,17,16,20,15,18,20,21,21,29,18,14,21,9,14,9,-1,""
[E]{hzjynI}le,"z'gl}"
