mar,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,29,38,40,42,47,37,32,41,49,51,36,47,42,47,3,-1,0,16,5,3,11,11,22,15,""
02,25,31,25,32,30,17,27,35,39,48,37,50,49,58,46,30,36,22,19,12,22,15,15,25,""
03,28,24,46,35,51,32,33,48,35,45,50,55,40,39,40,25,22,20,15,8,12,22,18,35,""
04,57,34,38,45,42,27,33,39,28,45,49,53,43,41,25,32,27,13,13,12,9,20,18,26,""
05,39,52,49,52,52,38,29,45,56,44,66,51,31,33,25,14,14,16,21,11,18,9,12,16,""
06,35,36,51,28,36,44,33,39,45,52,47,40,27,28,10,16,17,12,14,9,17,17,23,15,""
07,21,42,50,42,43,49,53,42,42,43,46,64,52,42,11,13,16,16,19,19,22,16,27,22,""
08,36,43,35,46,40,43,43,44,46,39,48,44,48,40,21,12,8,17,20,13,20,22,28,33,""
09,45,35,34,46,49,51,43,47,47,42,35,33,40,41,27,21,12,15,17,25,32,43,17,18,""
10,44,64,64,59,43,59,54,63,48,63,53,61,58,51,24,19,21,10,15,18,18,23,39,35,""
11,36,44,30,54,61,45,46,52,43,38,48,44,50,44,27,16,9,21,19,16,23,28,30,25,""
12,21,31,69,51,43,50,44,47,48,46,27,61,42,38,29,28,11,16,15,15,24,18,17,35,""
13,38,39,35,34,-1,-1,-1,5,36,35,45,29,44,41,21,22,17,12,13,27,20,23,12,27,""
14,56,73,79,58,34,35,36,37,50,53,40,45,46,44,46,19,13,17,20,17,9,23,20,23,""
15,45,72,55,52,61,56,36,35,42,49,55,63,52,33,31,27,21,22,12,11,13,24,20,37,""
16,53,43,69,46,50,47,36,39,50,46,36,50,53,36,33,34,20,17,10,16,17,18,26,42,""
17,39,53,59,68,40,37,27,31,34,33,40,45,38,52,28,24,16,22,8,12,18,22,28,27,""
18,54,57,58,65,61,49,39,40,43,51,39,39,51,30,24,37,23,24,16,13,23,12,27,43,""
19,52,52,75,-1,-1,-1,-1,64,64,46,58,43,36,42,37,23,24,20,12,16,16,14,26,30,""
20,33,55,64,60,51,54,50,36,28,32,31,58,39,37,33,25,29,17,11,7,10,24,27,23,""
21,54,69,71,62,50,66,38,53,42,4,0,29,48,35,39,34,18,20,14,11,15,16,31,13,""
22,23,50,88,41,55,53,62,45,29,38,37,38,42,35,43,22,13,21,15,26,24,23,26,37,""
23,45,46,66,51,53,55,54,63,66,54,52,71,48,47,41,46,16,23,18,13,14,14,19,25,""
24,40,59,59,58,39,36,26,23,32,26,19,39,29,14,22,11,6,8,12,8,8,4,24,30,""
25,40,36,39,39,41,22,26,28,25,39,37,39,47,34,35,27,23,11,14,6,11,18,25,25,""
26,42,38,51,46,47,29,32,21,39,28,41,44,42,24,21,22,19,14,6,12,11,15,27,26,""
27,32,44,36,49,34,23,25,33,24,25,43,33,26,26,35,36,13,-1,10,14,8,21,10,33,""
28,42,49,57,45,43,35,30,42,26,38,40,30,37,27,30,15,22,23,22,26,21,21,31,37,""
29,49,59,57,65,42,42,42,37,41,54,58,60,55,49,38,27,17,22,17,15,14,34,37,56,""
30,63,61,68,62,49,57,48,42,46,47,66,72,59,48,21,12,16,21,13,17,19,28,37,38,""
31,51,75,59,69,51,68,46,19,41,51,52,63,61,44,44,33,15,14,19,24,21,30,36,-1,""
