dec,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,28,20,28,35,45,53,66,74,64,101,76,73,77,70,50,58,61,52,46,45,33,33,28,24,""
02,28,24,42,57,59,69,61,77,74,65,85,79,81,64,48,71,65,59,39,45,34,34,30,32,""
03,14,25,39,27,39,66,62,69,70,88,85,77,69,66,65,60,67,75,44,27,36,26,25,27,""
04,21,25,18,26,42,46,79,64,72,82,84,94,101,80,67,63,60,72,53,54,40,36,26,24,""
05,31,37,44,46,60,68,84,90,96,100,76,86,77,59,49,67,63,64,38,23,33,40,38,32,""
06,21,37,17,32,48,73,80,99,89,84,113,76,71,77,63,53,71,58,47,40,42,23,23,33,""
07,28,26,30,40,40,54,78,94,94,87,86,107,75,70,73,63,56,47,36,36,28,34,40,22,""
08,14,34,32,38,54,75,71,99,85,94,94,79,80,64,58,55,58,37,38,29,32,23,17,21,""
09,22,26,39,57,53,68,87,96,94,103,87,111,67,55,55,60,47,55,36,31,34,26,42,21,""
10,15,40,34,52,69,88,102,115,120,124,143,121,99,73,72,67,78,59,41,29,28,36,36,23,""
11,26,23,30,50,86,99,102,162,159,155,144,140,101,71,53,64,80,64,56,41,27,27,16,22,""
12,17,34,51,61,100,110,136,153,179,175,177,160,149,87,75,58,93,75,56,51,32,27,33,21,""
13,23,42,58,86,104,136,193,238,257,280,282,249,190,118,76,90,125,118,65,44,46,31,34,17,""
14,28,63,94,130,193,244,279,310,308,296,296,303,254,188,104,83,95,104,83,50,38,42,18,17,""
15,38,42,55,90,120,159,192,183,163,146,133,144,128,105,70,77,63,58,38,36,37,33,29,22,""
16,25,27,31,40,45,65,71,77,72,67,71,82,63,52,51,51,59,40,42,30,28,26,29,32,""
17,22,20,23,26,33,49,74,64,80,76,84,74,55,76,52,59,53,45,41,46,29,32,16,18,""
18,17,13,25,30,32,46,54,60,80,58,75,76,75,89,68,63,91,83,48,41,31,31,29,29,""
19,15,25,36,43,48,38,64,70,70,68,77,82,62,63,63,60,62,66,43,42,49,30,39,30,""
20,20,23,34,34,41,54,64,61,70,81,92,77,71,66,55,57,64,-1,-1,-1,-1,-1,-1,-1,""
21,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,19,45,46,40,34,25,14,""
22,30,31,33,45,53,35,55,52,65,64,105,89,80,81,65,70,101,82,80,83,60,63,41,30,""
23,35,29,22,19,28,29,43,40,55,38,49,57,52,39,46,36,38,33,34,31,21,19,16,10,""
24,9,16,21,24,27,19,41,47,41,60,47,61,60,51,43,42,57,41,47,37,29,30,32,13,""
25,22,21,24,26,39,29,56,67,64,54,69,66,79,65,61,59,66,48,50,39,44,26,37,18,""
26,16,29,19,36,38,46,55,54,44,64,57,58,49,64,57,61,50,50,35,31,29,23,31,29,""
27,17,21,22,28,26,35,43,43,64,61,46,71,62,64,46,59,50,55,31,37,26,35,19,20,""
28,15,23,19,25,35,44,40,40,50,46,62,56,52,43,45,55,62,47,47,32,38,26,17,20,""
29,28,18,24,26,30,46,46,52,60,52,110,69,71,50,45,55,54,49,32,35,33,23,22,14,""
30,24,23,24,26,25,40,58,58,59,78,54,71,56,51,43,47,34,44,35,34,32,17,30,16,""
31,14,25,27,36,34,49,47,55,66,55,84,59,59,69,64,52,50,54,46,35,30,25,28,-1,""
