dec,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,10,12,14,14,14,13,11,14,8,7,8,8,5,9,3,15,9,5,9,10,11,7,10,11,""
02,8,4,5,9,7,6,15,10,6,12,13,7,6,3,6,9,2,8,8,11,10,10,5,12,""
03,15,19,12,10,9,9,15,12,13,9,11,8,6,10,5,9,10,8,8,9,14,14,16,13,""
04,18,13,11,17,8,10,20,14,11,7,8,6,10,4,9,6,12,10,9,7,10,15,16,9,""
05,10,15,14,16,18,16,19,20,16,10,9,17,10,5,3,3,12,10,13,8,12,8,9,9,""
06,8,8,9,15,7,17,11,24,13,13,14,13,11,6,4,6,5,5,5,6,11,13,10,10,""
07,16,13,11,11,11,9,15,10,10,7,10,10,3,6,7,8,6,9,8,9,15,11,15,11,""
08,8,17,14,16,13,14,20,16,7,14,13,8,8,2,2,6,10,9,5,15,14,15,18,8,""
09,13,17,12,14,16,15,15,12,9,11,10,7,10,7,5,2,6,5,16,13,13,12,14,18,""
10,8,16,17,19,19,16,12,12,4,8,6,7,5,7,11,5,4,7,11,15,18,20,17,13,""
11,8,13,15,17,17,14,18,12,8,10,8,4,11,6,2,7,12,6,16,18,33,27,13,12,""
12,18,9,10,13,13,26,21,23,12,12,11,10,12,6,8,8,6,10,12,20,32,40,35,13,""
13,10,2,10,13,24,21,21,17,8,5,7,3,4,4,4,1,10,15,11,20,45,45,45,13,""
14,9,13,5,16,24,43,23,29,11,10,8,4,8,5,5,2,12,26,26,32,40,36,23,9,""
15,2,4,7,10,17,20,17,22,14,9,7,7,3,5,1,7,7,7,12,3,12,12,14,6,""
16,5,5,8,5,9,7,8,4,2,7,5,2,4,1,5,5,2,1,5,5,5,7,3,5,""
17,6,7,2,7,2,9,5,6,3,3,1,2,3,1,1,2,0,2,4,3,6,3,5,5,""
18,6,2,6,8,8,4,9,6,7,6,3,1,0,5,1,0,1,4,1,2,3,3,3,4,""
19,12,5,9,11,8,3,4,5,3,4,3,7,4,1,6,1,4,1,2,5,7,4,5,2,""
20,8,5,7,9,4,9,6,8,2,9,5,5,4,1,2,1,2,4,5,6,4,8,5,8,""
21,3,9,7,4,7,4,13,6,7,5,8,9,4,3,4,6,4,8,6,6,12,6,7,10,""
22,9,8,7,7,12,12,8,9,12,11,14,7,7,6,8,5,4,9,4,9,12,9,10,13,""
23,7,16,12,9,16,9,14,15,8,7,9,9,9,4,6,6,4,1,3,7,6,4,4,4,""
24,7,10,8,8,4,10,11,10,4,5,15,4,2,1,4,2,5,4,4,2,2,2,7,7,""
25,3,2,4,1,7,7,9,7,2,5,0,2,5,3,1,4,4,2,2,4,5,1,3,3,""
26,4,9,8,2,7,1,0,4,4,2,1,0,2,1,1,2,1,1,0,1,1,1,3,0,""
27,2,5,1,2,3,4,4,3,1,2,1,5,4,2,4,4,4,3,0,3,1,1,3,1,""
28,3,5,6,5,2,2,4,1,3,2,2,1,0,2,3,4,6,0,1,0,0,3,2,1,""
29,2,6,2,0,3,4,4,5,3,4,2,0,3,4,1,2,0,0,0,1,2,1,0,3,""
30,7,6,4,8,5,3,6,6,2,3,2,3,1,3,0,0,0,2,3,2,1,1,1,1,""
31,3,6,4,6,6,6,7,8,4,4,4,4,2,0,2,2,0,1,1,4,1,1,4,0,""
