dec,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,63,103,118,115,129,114,94,97,113,102,1,1,54,66,63,78,45,24,30,41,33,36,31,53,""
02,82,74,100,124,118,116,91,79,96,82,60,67,79,48,25,-1,36,29,39,41,43,44,47,73,""
03,64,80,95,81,108,101,106,87,82,38,103,78,87,59,84,54,56,39,40,43,34,49,63,67,""
04,76,72,103,118,114,103,89,99,82,94,81,87,82,92,38,61,53,47,34,-1,-1,26,30,67,""
05,95,118,109,125,123,107,100,58,95,73,71,90,41,50,24,8,45,27,36,34,38,38,23,59,""
06,79,79,101,105,122,112,92,27,100,69,59,83,36,55,63,55,40,23,28,10,10,42,56,67,""
07,73,70,80,109,127,109,108,33,97,100,91,63,90,35,31,52,20,25,33,16,26,39,26,46,""
08,63,81,97,97,102,88,107,80,82,43,67,91,97,108,65,59,32,5,10,6,17,46,70,66,""
09,88,108,97,91,121,129,111,125,118,65,81,100,70,89,85,59,34,26,44,31,43,41,50,29,""
10,89,92,89,105,123,147,85,17,27,23,57,46,78,29,39,42,8,8,16,22,22,-1,0,109,""
11,140,155,133,137,183,163,162,169,165,144,142,119,127,111,21,18,41,56,53,24,30,43,60,83,""
12,144,171,151,-1,-1,209,183,100,187,151,154,115,88,75,54,73,60,65,-1,-1,-1,-1,-1,-1,""
13,-1,199,194,190,219,268,255,237,205,195,138,99,98,66,56,67,50,56,98,120,135,170,158,343,""
14,361,413,408,414,415,380,369,328,320,209,157,201,130,130,105,98,100,126,100,103,72,211,178,309,""
15,350,345,359,332,362,320,294,126,242,174,200,168,132,124,108,73,74,190,74,92,107,135,148,154,""
16,174,196,206,207,226,227,211,201,210,118,131,128,183,152,124,81,74,64,43,74,23,82,73,75,""
17,114,147,128,127,158,171,142,27,48,27,85,149,157,140,109,94,65,56,71,54,53,84,94,80,""
18,203,245,224,323,339,325,115,24,34,177,143,102,79,99,29,35,35,24,43,21,53,53,71,59,""
19,89,139,179,211,227,236,206,158,97,36,71,52,53,46,35,17,30,5,15,24,20,23,26,61,""
20,68,63,65,30,49,38,67,47,75,111,175,143,54,157,114,92,65,30,23,32,22,37,23,66,""
21,64,123,132,127,146,141,142,137,35,40,31,38,113,126,132,84,56,49,36,70,54,14,28,73,""
22,74,-1,-1,-1,-1,-1,-1,10,-1,-1,-1,-1,-1,-1,-1,-1,-1,26,46,48,29,4,9,55,""
23,53,108,98,117,102,97,110,118,85,19,27,23,22,76,101,53,60,19,16,36,52,49,25,64,""
24,85,87,76,104,136,121,123,153,132,161,130,144,128,108,89,67,103,70,37,29,34,94,41,83,""
25,66,109,115,135,131,127,138,141,153,116,129,110,135,107,90,54,17,63,45,37,28,45,18,60,""
26,70,82,102,127,131,134,138,140,142,141,129,166,183,156,97,118,56,37,43,44,33,43,92,89,""
27,109,119,126,139,164,168,178,162,152,150,134,141,153,168,96,91,58,44,48,68,65,78,60,62,""
28,112,104,117,146,177,155,169,169,156,133,120,99,123,142,68,93,89,25,21,16,71,99,15,71,""
29,89,107,121,248,224,168,202,201,179,142,109,160,180,127,130,102,25,16,18,19,12,28,44,70,""
30,81,103,116,130,129,-1,-1,103,130,108,124,111,100,61,72,66,48,68,22,17,56,27,37,31,""
31,71,88,72,111,115,131,97,128,110,67,61,174,147,120,97,80,61,46,32,48,48,39,59,-1,""
[E]hgmpI}lel`z`fg'o0'jf',"b"
