dec,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,55,39,51,45,58,57,37,36,18,20,15,15,18,17,19,19,11,18,20,25,23,43,48,50,""
02,75,58,55,58,56,48,34,35,32,29,20,25,18,15,18,23,19,10,18,15,19,39,32,58,""
03,55,55,50,52,36,41,34,25,33,23,31,14,18,18,20,22,19,13,22,27,26,42,44,40,""
04,54,52,53,60,67,46,37,32,29,17,25,23,22,21,22,20,19,25,24,25,35,49,65,52,""
05,86,46,34,52,54,36,44,27,24,18,19,17,14,14,18,5,18,15,13,28,29,39,47,47,""
06,31,32,43,79,58,53,34,30,37,19,17,22,20,13,10,8,16,10,15,27,27,33,37,49,""
07,68,49,59,63,67,48,54,29,19,17,18,22,12,17,17,8,14,11,17,21,25,37,50,45,""
08,62,56,50,62,50,43,34,37,30,27,19,11,19,21,11,4,18,10,21,25,21,46,40,50,""
09,66,70,51,45,47,40,35,36,27,26,13,16,16,19,22,10,13,9,18,19,23,29,54,47,""
10,84,62,44,40,35,47,38,36,27,20,16,15,3,15,10,15,11,11,12,25,43,29,20,31,""
11,47,66,42,40,54,45,35,33,26,21,28,16,24,11,22,13,16,10,15,21,55,80,84,105,""
12,122,121,69,66,47,68,53,38,-1,-1,-1,-1,-1,-1,11,17,8,13,25,44,61,83,97,134,""
13,133,139,82,100,95,89,64,55,61,37,23,16,11,14,17,11,12,30,48,75,95,138,135,163,""
14,190,151,92,94,83,94,81,45,84,61,42,19,18,15,10,14,20,22,42,48,83,81,105,157,""
15,181,146,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,24,24,36,55,71,""
16,68,57,55,60,56,42,43,26,30,20,18,22,13,11,15,6,8,10,11,14,11,26,30,34,""
17,64,64,60,56,43,41,53,35,22,14,13,15,11,13,8,6,14,14,15,20,25,27,50,57,""
18,50,38,60,56,74,54,44,38,33,29,14,22,6,11,11,13,12,10,13,17,22,26,37,37,""
19,39,36,59,61,82,53,33,21,15,19,12,18,15,14,10,11,6,6,11,23,19,28,41,42,""
20,34,43,49,67,75,44,42,26,25,20,14,18,20,16,18,12,8,14,17,19,22,33,37,39,""
21,46,48,61,61,68,52,35,37,23,37,14,15,16,11,19,10,7,14,15,10,25,22,34,33,""
22,47,57,50,46,52,54,34,21,21,19,21,22,14,9,12,14,15,14,22,27,35,25,34,32,""
23,44,52,52,58,55,22,19,24,28,17,18,12,8,19,7,12,7,11,7,22,30,28,33,36,""
24,33,42,47,57,63,41,32,23,34,17,17,14,4,14,13,11,9,10,16,20,34,22,24,44,""
25,38,31,27,31,58,55,48,52,37,28,23,21,16,9,13,7,11,9,20,21,19,33,33,44,""
26,53,47,44,49,47,43,34,48,39,21,17,20,15,9,10,9,8,11,7,28,20,28,36,43,""
27,44,37,42,51,43,38,29,28,12,16,16,9,6,13,7,6,10,8,14,16,15,29,34,54,""
28,49,59,55,47,32,59,36,35,25,26,27,15,21,22,24,30,16,13,14,26,22,30,41,48,""
29,48,37,45,38,56,39,48,47,31,30,11,16,21,12,11,6,8,9,10,14,15,28,26,17,""
30,43,26,42,49,46,41,43,24,31,24,11,9,5,12,14,10,4,8,7,22,-1,-1,-1,-1,""
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
