oct,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h
01,75,114,136,157,154,105,90,134,149,101,116,111,123,138,80,88,40,43,33,35,30,57,78,108
02,102,93,115,158,157,97,56,139,176,145,138,129,127,120,91,89,87,52,52,68,64,94,64,106
03,105,104,142,156,160,159,73,134,124,154,158,118,103,114,108,71,60,46,44,16,20,82,89,81
04,95,92,89,124,136,110,76,129,155,134,114,111,103,118,72,65,46,45,20,48,33,58,91,93
05,75,97,102,159,129,96,63,102,131,126,130,107,138,148,106,66,64,36,19,21,28,75,84,89
06,80,92,111,121,130,88,78,112,138,93,96,110,106,103,62,62,45,39,41,61,24,85,72,70
07,74,77,116,114,103,75,104,120,122,120,108,97,103,93,86,59,56,36,40,65,22,53,53,58
08,49,57,73,79,83,95,39,21,34,64,111,94,76,87,63,38,49,39,28,39,30,44,93,100
09,85,83,114,129,146,113,90,81,114,134,120,84,84,133,86,78,46,34,42,24,28,36,80,87
10,88,81,88,148,117,97,84,97,42,136,118,97,90,90,51,62,70,47,37,32,25,77,104,114
11,108,66,99,122,122,97,68,128,137,110,124,102,147,96,81,67,37,36,33,31,30,60,98,61
12,92,96,107,113,121,111,42,119,132,134,130,100,83,70,82,52,62,42,29,37,48,58,79,72
13,75,83,106,120,119,97,73,95,116,115,120,100,94,47,55,48,50,30,28,16,59,76,97,80
14,83,109,117,135,126,103,39,125,141,134,145,112,101,94,97,67,38,46,42,25,24,58,75,71
15,93,112,78,148,121,111,57,110,136,131,140,92,82,88,69,63,51,44,35,15,29,68,106,95
16,84,70,98,124,130,129,48,83,121,133,112,90,91,85,77,63,64,50,33,28,51,97,89,106
17,82,89,123,163,163,103,41,124,153,122,108,97,114,108,85,57,58,43,36,37,55,83,96,109
18,114,127,139,145,160,106,42,137,181,148,140,98,92,124,60,55,54,40,42,38,49,75,102,111
19,98,96,136,139,141,122,104,149,170,140,91,84,56,70,57,42,41,25,17,17,18,40,79,64
20,66,85,167,184,155,122,86,138,146,108,122,84,91,74,50,42,27,8,20,17,27,95,115,81
21,7,40,88,53,58,43,9,33,146,146,97,102,133,61,53,40,38,27,36,11,9,69,73,70
22,94,124,120,79,31,96,112,137,159,127,114,87,76,82,71,57,45,38,38,54,59,59,80,82
23,84,129,88,136,94,87,96,181,81,47,84,73,74,69,53,54,54,31,31,50,50,47,77,70
24,80,91,106,109,103,110,48,68,110,136,100,60,88,64,58,73,31,34,31,34,27,71,68,82
25,64,70,101,88,83,65,59,69,65,103,82,78,86,62,62,54,35,36,28,34,31,70,81,63
26,52,71,92,108,96,85,42,102,95,81,94,74,66,61,60,47,36,29,30,32,24,38,71,48
27,65,64,80,92,108,90,68,72,121,114,95,100,93,75,59,48,36,33,25,12,22,55,44,58
28,59,75,100,104,113,96,45,91,88,118,98,83,75,77,62,56,45,34,18,26,22,24,19,52
29,42,35,39,62,43,44,30,53,56,77,26,29,29,36,38,30,21,25,24,38,53,55,63,40
30,34,25,43,70,62,48,28,30,47,41,113,135,65,77,64,59,60,40,45,45,26,36,69,86
31,80,97,111,169,123,88,77,51,125,89,62,85,74,75,87,61,42,37,34,49,29,38,76,0
