may,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,18,25,23,22,21,13,15,8,14,14,6,17,7,10,12,2,8,2,2,0,10,13,12,20,""
02,17,13,18,22,18,17,11,13,13,7,17,13,10,8,3,6,9,5,3,6,2,9,12,10,""
03,22,28,19,15,22,19,15,17,15,16,15,20,9,4,13,5,7,0,8,7,11,8,8,10,""
04,21,20,17,26,23,26,28,20,16,21,12,25,12,6,5,12,9,4,7,4,6,11,9,14,""
05,25,14,23,17,32,25,26,24,19,16,15,14,8,8,3,4,10,3,4,3,8,6,11,17,""
06,13,18,10,20,37,28,23,29,26,27,14,7,7,7,3,5,7,14,7,8,13,13,15,16,""
07,18,26,17,19,31,27,23,21,23,22,15,18,24,9,7,4,5,3,2,6,12,5,7,8,""
08,10,23,31,25,19,25,28,5,23,17,24,11,12,12,2,1,5,5,2,5,4,6,4,9,""
09,22,22,20,18,23,30,15,5,15,11,7,16,5,14,9,9,2,2,8,3,8,9,6,15,""
10,31,21,26,14,28,30,17,8,13,24,15,19,9,6,15,3,3,6,5,12,6,5,10,9,""
11,17,19,19,13,24,18,11,10,22,14,18,20,7,9,11,12,7,32,9,8,6,10,13,9,""
12,20,16,27,18,17,19,21,20,22,16,19,14,10,17,17,7,8,2,11,14,16,13,6,13,""
13,34,27,31,21,20,22,21,26,20,9,12,15,13,13,8,11,9,8,7,5,8,10,8,26,""
14,26,26,25,19,23,27,25,13,32,20,18,14,9,12,13,9,15,4,5,9,5,10,11,19,""
15,22,-1,36,24,21,34,26,19,15,9,15,13,18,7,8,8,12,4,5,5,8,11,16,24,""
16,24,21,23,18,6,26,24,10,19,17,21,14,16,13,8,6,6,1,7,15,3,7,10,13,""
17,16,25,22,24,23,33,22,16,9,11,19,15,13,12,16,18,5,6,6,2,9,6,15,11,""
18,11,14,30,22,22,28,15,12,17,16,15,8,1,7,11,7,4,5,2,7,3,5,8,7,""
19,24,18,18,17,15,25,23,2,21,18,7,22,12,16,9,12,15,5,6,5,4,14,11,20,""
20,25,17,23,23,38,17,13,12,12,7,6,2,8,14,20,9,2,3,11,6,3,7,7,7,""
21,17,22,14,22,20,18,14,9,18,8,2,0,0,2,16,0,1,1,9,14,19,28,33,22,""
22,34,13,16,21,27,27,20,22,16,20,14,15,21,14,8,17,25,23,17,19,24,22,17,21,""
23,18,36,26,24,27,28,33,30,13,22,9,9,13,13,16,15,22,12,16,29,14,27,30,27,""
24,27,23,32,29,27,24,24,43,27,26,23,9,15,21,17,9,14,17,9,14,20,16,21,27,""
25,20,30,22,22,28,37,40,24,21,27,21,31,11,7,14,16,15,15,12,4,17,26,21,13,""
26,23,25,21,21,24,30,33,23,31,27,19,24,27,27,15,13,22,31,42,22,43,41,25,28,""
27,37,29,30,26,27,28,41,37,27,20,12,13,13,9,6,18,14,14,12,13,11,10,21,19,""
28,20,21,17,18,25,18,17,30,24,16,27,13,7,15,24,8,16,17,6,11,14,25,17,28,""
29,19,29,32,20,18,35,26,35,34,26,16,12,8,5,9,8,10,11,15,20,24,28,20,30,""
30,27,36,30,40,30,41,38,34,40,21,19,28,25,21,28,26,25,25,25,9,16,24,25,20,""
31,27,17,27,29,24,25,25,35,22,26,16,15,18,19,22,39,28,24,17,24,21,26,33,31,""
[E]cfahg'jf,"zzlgzIzbpgl}'kl"
