may,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
1,70,73,56,54,79,69,74,67,47,39,31,29,28,29,14,17,22,22,17,22,26,41,35,65,""
2,79,71,66,86,78,88,78,-1,-1,53,42,43,-1,-1,-1,-1,20,-1,12,8,-1,-1,-1,57,""
3,62,69,58,58,69,58,68,55,63,51,-1,-1,-1,-1,-1,-1,21,17,-1,-1,-1,-1,-1,50,""
4,72,68,60,63,85,61,88,86,94,77,73,-1,39,36,37,37,26,26,14,18,33,32,33,50,""
5,76,62,58,65,56,85,70,-1,95,80,74,54,52,58,36,26,20,-1,-1,-1,-1,-1,54,60,""
6,60,42,45,61,74,81,91,103,108,-1,59,50,48,59,45,25,-1,-1,18,10,6,-1,50,56,""
7,51,61,59,66,84,93,85,70,63,-1,62,54,55,48,44,36,29,20,-1,-1,-1,-1,-1,53,""
8,76,62,68,57,83,89,88,65,55,-1,-1,37,37,42,35,-1,-1,-1,-1,-1,-1,-1,61,67,""
9,80,87,63,65,83,95,88,87,60,48,63,48,40,24,16,22,17,16,10,17,28,39,47,53,""
10,71,58,49,71,80,81,92,99,96,87,72,56,52,49,45,27,27,14,17,11,21,35,44,53,""
11,69,57,56,52,79,61,72,101,85,64,31,27,35,22,19,14,10,12,8,12,-1,-1,-1,55,""
12,51,61,51,66,73,56,71,86,81,58,57,37,41,27,27,20,-1,-1,-1,-1,-1,-1,-1,64,""
13,60,55,48,62,70,63,78,65,36,25,53,35,36,42,27,21,-1,-1,-1,-1,-1,-1,-1,48,""
14,62,75,48,60,71,76,65,60,57,53,44,-1,25,34,-1,-1,-1,-1,-1,-1,-1,-1,46,48,""
15,60,54,66,62,98,75,94,65,65,-1,-1,31,-1,-1,-1,-1,18,12,-1,-1,-1,-1,35,65,""
16,56,56,47,58,55,59,64,61,60,45,40,35,44,42,37,25,-1,-1,20,-1,-1,-1,-1,52,""
17,52,54,54,58,69,71,48,74,55,51,54,33,43,-1,-1,-1,-1,23,-1,-1,-1,-1,-1,54,""
18,57,56,48,64,56,69,58,69,82,38,43,30,33,36,31,57,-1,-1,13,22,29,30,40,59,""
19,71,79,58,72,76,83,67,94,80,72,54,46,46,58,29,27,15,21,-1,-1,-1,-1,67,59,""
20,52,65,51,57,58,74,78,74,85,52,50,44,41,42,39,33,19,-1,-1,-1,-1,-1,42,56,""
21,59,51,51,45,56,62,50,42,46,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,28,52,57,""
22,76,69,81,85,71,79,68,68,57,-1,-1,-1,-1,65,49,-1,-1,-1,-1,-1,-1,-1,-1,67,""
23,60,79,76,82,72,79,58,68,75,70,63,63,73,46,36,18,-1,-1,20,-1,-1,-1,-1,53,""
24,62,57,71,62,83,82,82,78,93,100,94,69,65,51,26,25,-1,-1,-1,-1,-1,-1,-1,67,""
25,80,83,67,70,64,65,56,39,50,56,61,43,40,34,30,41,23,21,13,24,32,45,44,56,""
26,52,60,65,64,71,74,67,86,76,70,46,59,57,37,23,28,30,-1,-1,-1,-1,-1,-1,72,""
27,67,70,82,74,69,69,79,83,59,64,65,54,61,52,38,32,-1,-1,-1,-1,-1,-1,-1,59,""
28,61,80,78,76,80,71,72,59,50,-1,-1,58,42,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,45,""
29,66,69,81,75,79,71,73,64,46,-1,-1,74,75,51,45,-1,25,26,-1,-1,1,-1,-1,61,""
30,49,77,66,87,58,72,73,82,75,73,60,-1,-1,62,39,-1,-1,-1,-1,-1,-1,-1,-1,60,""
31,68,49,78,91,80,77,86,-1,100,76,87,77,84,56,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
