apr,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,5,7,4,12,19,12,12,20,24,21,31,45,31,39,29,49,43,40,47,36,30,25,15,11,""
02,3,1,7,7,7,13,19,24,31,43,40,42,37,50,61,59,40,32,35,27,25,22,9,13,""
03,6,2,7,5,9,13,17,15,36,38,39,31,39,39,41,54,49,47,37,35,25,18,9,7,""
04,2,5,5,5,7,10,8,23,25,40,35,43,31,38,44,41,46,36,32,29,26,26,16,6,""
05,5,8,3,8,4,11,18,11,33,44,51,44,37,37,55,44,35,40,59,39,34,20,12,11,""
06,6,7,3,5,9,14,14,14,26,39,35,37,32,25,61,63,64,58,41,47,40,21,15,6,""
07,8,3,5,6,8,5,16,22,23,28,40,50,35,38,46,57,45,45,35,37,31,24,13,9,""
08,4,2,7,4,6,11,16,14,18,28,40,36,40,34,31,42,50,53,42,43,30,13,11,7,""
09,7,4,5,21,24,19,22,34,28,43,44,42,38,42,45,51,50,33,44,46,32,33,17,11,""
10,4,4,4,4,8,13,13,20,28,45,41,45,36,32,49,47,53,45,44,50,29,24,12,3,""
11,7,3,4,6,17,11,17,22,52,50,45,48,56,54,55,62,67,59,41,38,43,30,17,12,""
12,8,3,11,5,11,17,19,25,34,50,50,50,46,36,62,69,61,43,43,45,43,18,5,6,""
13,4,6,6,6,8,16,19,25,48,42,59,52,46,38,43,71,67,54,48,48,38,38,15,5,""
14,9,3,5,7,17,21,21,36,37,49,54,61,51,49,65,57,53,45,37,43,39,20,14,8,""
15,9,3,3,7,6,21,14,26,46,42,39,54,43,50,43,49,57,57,43,31,33,23,13,10,""
16,6,8,6,7,11,13,15,19,37,37,38,36,41,50,35,38,48,45,46,35,41,37,33,10,""
17,0,5,2,6,4,15,10,12,21,24,31,26,36,32,52,45,61,47,38,28,50,28,10,12,""
18,6,3,7,4,7,10,11,15,27,21,44,35,33,42,50,54,61,43,42,49,32,20,22,11,""
19,5,3,7,6,8,8,10,25,29,29,32,25,43,46,44,53,53,41,44,44,33,24,17,6,""
20,3,4,3,6,5,9,16,22,30,33,24,24,38,38,57,49,62,47,33,38,41,18,20,8,""
21,6,2,3,6,6,8,18,23,30,31,42,31,41,39,63,57,58,57,53,45,38,21,16,14,""
22,7,6,3,4,11,10,25,38,40,33,36,35,42,50,60,64,61,41,39,47,29,29,24,10,""
23,6,6,8,3,12,16,24,21,22,37,42,47,65,61,55,55,68,41,39,61,42,29,16,13,""
24,10,8,9,3,12,20,24,30,31,44,52,48,45,47,60,56,67,64,51,64,43,42,15,6,""
25,10,10,9,13,8,22,11,18,14,28,34,38,49,52,57,55,49,42,46,48,44,31,17,7,""
26,6,4,10,5,14,13,17,24,28,33,48,51,69,46,62,59,68,64,48,53,46,44,29,9,""
27,7,3,7,11,15,25,18,27,36,49,55,70,64,56,70,70,65,61,69,58,53,47,20,9,""
28,7,5,7,9,18,29,16,23,24,44,40,49,61,52,74,66,73,61,49,49,31,30,15,9,""
29,6,7,7,6,12,19,17,19,27,36,55,60,55,58,68,64,53,81,62,65,55,28,15,12,""
30,7,8,8,7,9,7,20,33,31,42,47,62,75,56,71,78,63,59,69,64,61,40,30,-1,""
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
