apr,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,14,14,21,23,34,57,83,84,100,87,79,100,87,54,76,78,87,61,84,64,30,24,22,18,""
02,13,13,38,32,33,38,76,64,98,118,90,107,84,81,69,84,76,89,98,80,49,31,19,19,""
03,24,33,28,45,41,43,52,72,107,101,85,97,95,91,85,66,57,46,56,70,38,38,34,18,""
04,26,26,25,61,59,67,107,103,83,52,84,106,86,94,83,71,60,60,63,50,34,31,23,27,""
05,20,-1,-1,18,33,52,62,109,87,99,92,64,57,86,102,78,85,107,102,84,61,62,37,54,""
06,38,30,36,57,44,78,104,125,128,103,70,102,100,103,64,103,108,73,69,70,94,35,39,36,""
07,38,33,30,28,43,57,77,76,108,100,70,97,95,91,72,92,97,104,97,65,48,28,36,50,""
08,29,35,38,59,26,59,67,75,86,69,84,70,97,74,55,108,96,102,79,68,57,51,43,51,""
09,33,39,47,48,40,50,64,124,102,88,93,80,116,108,97,57,77,82,81,65,54,42,38,19,""
10,32,30,43,39,44,59,70,65,104,89,84,96,122,108,85,78,82,82,75,53,36,25,35,45,""
11,32,34,34,42,38,51,78,102,83,108,93,103,100,87,84,92,77,105,87,66,61,50,23,22,""
12,27,20,39,42,48,44,64,94,76,87,80,74,77,66,74,71,97,120,99,66,39,35,37,22,""
13,15,19,30,48,57,53,92,97,96,91,58,68,59,89,80,54,64,38,53,59,39,25,27,30,""
14,40,36,33,50,61,57,110,115,97,88,58,98,93,83,60,68,66,95,67,61,34,22,27,26,""
15,30,22,24,48,53,41,89,115,99,87,91,63,76,59,68,87,92,80,82,53,38,40,26,42,""
16,23,29,43,32,36,51,70,91,77,71,57,68,68,108,82,52,64,78,93,86,50,22,19,33,""
17,27,31,33,43,48,39,44,51,48,63,66,70,65,127,120,74,95,75,79,79,54,42,33,35,""
18,37,18,44,43,47,52,108,111,115,82,112,77,79,90,70,85,84,63,67,50,40,28,21,26,""
19,17,19,33,42,39,84,50,111,86,114,131,113,105,73,50,77,87,79,64,74,52,34,33,22,""
20,26,30,39,47,46,49,80,86,74,67,44,58,111,120,80,72,91,92,91,69,42,25,40,30,""
21,27,28,35,56,30,88,107,100,98,98,55,89,97,99,89,97,109,94,102,69,39,44,39,33,""
22,40,26,17,41,43,45,74,130,133,93,110,94,104,113,103,106,111,133,90,73,38,40,44,48,""
23,40,23,40,44,58,58,79,97,129,97,126,106,121,147,158,135,94,87,79,70,45,49,40,23,""
24,21,27,44,41,45,52,66,90,81,83,72,70,88,71,91,68,76,67,60,63,38,27,25,22,""
25,30,22,47,48,42,42,86,117,95,111,94,113,125,80,79,98,118,107,92,76,51,30,28,43,""
26,23,39,39,34,32,68,61,86,87,83,83,66,64,85,78,82,111,82,92,66,49,33,37,25,""
27,26,35,39,43,55,71,91,109,116,106,75,97,108,88,127,95,91,91,97,75,59,44,30,53,""
28,30,29,35,47,29,54,104,121,118,108,58,71,93,98,112,140,96,122,118,57,59,28,24,25,""
29,25,21,19,23,31,39,75,72,102,110,114,142,147,161,126,114,131,114,103,96,56,69,48,48,""
30,39,24,64,35,40,71,83,86,74,119,117,110,140,157,157,101,119,90,89,66,60,46,30,-1,""
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
