oct,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,43,51,56,38,42,32,12,20,17,14,8,16,8,14,10,8,9,16,15,12,26,34,36,43,""
02,42,49,47,52,38,46,30,15,17,10,9,7,14,11,8,4,10,19,18,8,35,27,22,41,""
03,40,43,35,56,41,48,30,20,27,15,21,16,12,18,16,17,9,12,18,16,28,32,32,43,""
04,35,52,55,59,32,51,37,20,8,11,8,11,16,9,8,3,3,5,3,5,9,11,21,18,""
05,21,29,32,39,16,21,24,19,17,9,10,6,12,4,12,10,16,21,12,9,16,27,35,38,""
06,46,49,42,41,47,40,36,29,19,9,15,14,9,8,10,8,6,16,18,27,24,25,37,39,""
07,45,43,44,45,43,34,28,12,10,7,5,6,5,10,9,7,14,12,9,28,23,26,30,37,""
08,27,50,44,32,49,34,25,10,17,17,10,15,11,20,7,12,10,17,34,32,41,39,41,47,""
09,40,29,44,40,44,42,27,11,14,10,16,11,6,12,7,8,3,18,13,21,22,29,22,50,""
10,53,56,52,45,44,36,17,17,9,16,12,10,8,7,5,2,9,16,12,14,17,26,29,28,""
11,37,38,38,31,26,29,22,17,8,11,7,5,12,11,14,10,9,24,30,27,38,45,43,51,""
12,55,46,56,64,63,53,31,11,3,11,15,9,10,8,17,6,6,14,18,19,21,30,39,39,""
13,41,46,42,50,66,36,47,25,20,18,14,11,11,8,5,4,10,18,24,33,31,45,54,51,""
14,46,66,67,38,51,50,27,9,10,18,10,4,10,8,3,4,5,18,12,20,28,32,47,40,""
15,36,57,37,52,43,37,28,23,8,7,11,8,10,9,10,10,15,13,10,19,24,40,28,42,""
16,37,52,58,42,51,51,27,27,5,10,8,14,9,11,5,4,6,10,16,16,37,28,33,41,""
17,54,65,61,67,49,48,45,18,8,11,15,14,13,8,5,11,14,13,17,26,31,26,37,46,""
18,46,53,61,62,50,57,29,25,19,18,12,10,10,9,13,11,12,19,17,20,25,43,36,43,""
19,59,59,65,52,60,53,39,26,12,0,0,0,8,11,6,11,11,11,11,8,21,24,31,32,""
20,42,59,59,50,65,42,53,17,12,18,17,8,11,9,8,17,18,20,11,22,19,29,41,46,""
21,33,61,57,68,58,49,36,46,21,14,11,13,17,8,7,7,12,11,21,21,34,41,60,46,""
22,53,62,74,67,57,49,41,29,13,8,18,7,15,8,6,10,6,20,19,24,33,32,22,38,""
23,42,45,73,63,64,45,48,21,16,19,17,8,8,7,8,7,16,14,14,24,28,31,35,25,""
24,41,45,40,31,32,27,27,12,16,16,10,10,5,13,12,6,13,16,17,22,28,43,38,39,""
25,44,52,50,57,61,45,29,35,31,16,13,11,3,10,16,17,16,18,15,17,33,25,30,51,""
26,47,55,61,42,39,47,35,29,19,9,13,11,12,4,8,15,14,12,23,24,36,26,32,41,""
27,37,47,51,57,71,51,36,28,17,14,15,9,8,12,5,4,12,10,12,20,21,28,35,45,""
28,41,47,45,56,57,52,45,27,13,8,14,10,5,5,4,3,15,15,9,14,16,10,21,36,""
29,31,25,31,49,52,36,26,20,6,10,7,11,9,7,9,17,13,21,23,23,28,35,35,38,""
30,32,39,43,46,46,51,39,23,16,7,12,8,7,6,4,7,25,15,13,9,20,19,19,28,""
31,31,34,33,44,48,37,25,11,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
