oct,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,42,36,53,47,38,46,42,31,39,51,53,35,41,37,40,28,25,37,31,25,33,32,35,39,""
02,38,34,43,40,44,42,44,57,54,39,52,57,41,32,31,27,22,33,30,26,31,30,39,33,""
03,40,47,33,43,53,59,46,47,48,47,44,52,38,49,49,25,38,36,18,29,42,46,29,37,""
04,41,35,40,46,54,53,64,58,43,40,44,45,32,36,32,46,37,28,34,54,33,39,33,40,""
05,41,32,32,41,41,39,44,46,37,41,38,38,37,44,41,39,28,37,33,29,31,23,31,37,""
06,46,46,50,67,50,49,34,56,50,41,40,35,44,40,44,33,30,25,29,34,36,34,32,44,""
07,37,60,40,37,54,47,43,42,45,49,53,48,44,41,38,35,23,25,26,27,23,36,30,37,""
08,41,47,32,44,41,55,43,39,52,34,29,35,45,30,33,48,50,45,19,38,42,37,45,39,""
09,34,38,40,39,52,50,44,51,40,38,44,55,30,34,26,26,33,23,30,28,33,25,31,29,""
10,44,45,49,51,53,35,56,32,45,44,39,49,31,33,37,26,26,20,29,36,40,31,33,39,""
11,36,47,36,43,43,36,32,36,41,42,40,43,37,37,27,29,23,25,28,30,28,27,35,34,""
12,42,51,44,49,40,52,42,60,33,38,48,37,53,44,26,41,29,28,26,40,33,30,33,49,""
13,45,58,48,53,52,46,42,40,46,35,51,38,44,34,61,27,41,42,39,24,54,35,44,35,""
14,42,38,51,42,35,33,36,36,38,38,57,56,45,45,37,45,38,36,37,43,44,40,37,43,""
15,37,43,45,58,38,48,44,6,6,6,6,6,12,46,36,43,22,24,37,41,32,35,35,37,""
16,40,59,47,38,32,46,30,6,6,6,6,6,18,33,29,26,24,19,21,29,43,30,39,36,""
17,45,33,45,49,41,42,53,52,45,45,42,50,41,32,26,21,27,26,20,32,36,29,44,36,""
18,43,56,51,51,42,61,56,45,56,48,27,20,36,37,28,22,26,21,23,27,29,31,36,29,""
19,47,49,45,59,55,56,62,45,42,38,59,66,55,36,45,37,58,21,23,27,29,31,36,29,""
20,47,49,45,59,55,56,62,45,42,30,39,49,43,38,33,6,6,6,6,6,6,6,6,6,""
21,47,49,45,59,55,56,62,45,42,30,39,49,39,22,32,33,31,23,26,35,38,36,41,41,""
22,40,53,59,53,48,41,44,51,42,33,34,46,38,43,35,22,20,26,29,51,35,30,43,45,""
23,35,45,44,47,51,44,57,56,42,45,47,42,30,33,27,23,20,25,33,16,35,37,37,35,""
24,33,38,44,57,40,46,44,51,41,33,45,19,43,27,21,29,19,14,20,25,41,26,36,47,""
25,29,43,42,33,54,44,34,43,55,34,44,31,37,37,24,27,27,26,33,40,43,46,32,44,""
26,49,43,39,51,42,56,66,58,53,46,63,40,45,32,39,35,40,33,35,41,27,47,52,54,""
27,46,47,53,54,42,44,37,28,20,44,36,52,41,38,40,38,44,30,34,24,42,30,42,39,""
28,31,41,39,37,25,16,14,15,40,28,28,38,19,20,29,30,25,37,13,24,31,26,21,31,""
29,38,38,32,42,35,38,32,35,27,33,34,41,40,35,36,30,23,22,36,24,45,32,23,22,""
30,41,36,47,42,47,37,30,35,35,33,32,24,33,29,36,30,30,23,25,32,39,29,33,42,""
31,35,54,37,44,51,43,49,39,59,41,38,29,38,43,28,24,25,22,24,48,42,38,35,3,""
