oct,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,6,7,16,18,26,28,15,15,23,29,42,34,22,44,43,24,25,30,21,17,12,6,7,4,""
02,3,2,5,18,18,26,17,14,30,38,26,29,30,44,37,46,35,25,21,15,8,11,14,8,""
03,4,4,5,12,25,21,20,7,21,24,25,26,25,56,36,30,27,28,16,17,11,8,11,10,""
04,2,3,5,9,8,13,8,10,19,25,26,13,11,27,25,31,22,17,10,18,4,8,6,4,""
05,2,4,6,16,15,20,10,9,17,40,35,34,27,28,25,26,36,23,19,20,20,12,5,8,""
06,7,5,2,5,10,19,15,14,22,27,36,29,37,36,31,29,17,13,12,9,22,6,12,5,""
07,4,13,4,12,16,35,28,15,25,40,32,32,21,15,20,18,18,17,18,11,19,11,5,9,""
08,2,5,12,24,43,31,21,21,33,50,68,53,35,46,48,59,115,111,63,37,23,18,9,6,""
09,5,2,6,16,20,18,16,6,9,20,37,38,19,24,27,22,21,17,6,12,17,9,7,13,""
10,13,11,11,17,35,38,28,33,32,44,55,42,34,40,43,48,33,22,20,18,15,18,13,9,""
11,9,4,4,15,25,40,30,25,51,60,56,61,46,49,43,42,35,28,23,24,20,17,14,4,""
12,8,10,9,21,34,43,35,42,42,57,53,39,39,47,47,28,28,27,28,19,19,12,13,4,""
13,6,7,5,20,23,21,20,10,18,41,40,38,42,25,31,30,21,16,15,12,8,9,9,7,""
14,3,5,3,18,24,30,23,20,25,23,35,31,40,35,33,36,39,20,22,23,13,11,12,9,""
15,6,12,11,12,15,17,13,15,39,27,46,31,22,37,35,24,26,20,25,14,13,7,7,3,""
16,8,3,6,10,30,29,7,24,11,36,35,33,24,46,25,25,20,20,13,8,6,7,5,3,""
17,4,7,7,20,29,26,24,24,32,22,30,40,38,48,38,31,29,11,19,14,13,7,8,5,""
18,8,4,4,8,8,19,17,16,22,33,31,25,30,25,36,18,15,23,13,12,9,10,4,6,""
19,3,3,3,9,21,19,20,10,20,14,29,9,17,25,15,25,9,13,15,7,10,2,10,5,""
20,1,4,9,9,23,15,14,13,16,46,34,40,21,15,13,13,18,12,10,13,18,15,6,2,""
21,6,4,3,4,22,29,23,18,35,33,49,43,52,42,62,58,36,26,12,9,15,22,2,4,""
22,2,0,5,7,20,21,12,16,20,33,28,30,23,39,38,28,19,9,9,10,6,5,13,9,""
23,6,15,18,52,52,46,28,37,29,40,30,27,21,35,44,18,12,18,11,15,15,9,9,4,""
24,5,13,21,34,33,37,31,22,28,30,34,1,20,44,23,29,29,23,17,18,7,1,5,7,""
25,6,8,5,32,33,16,11,8,12,-1,31,27,26,31,43,22,21,16,14,7,13,7,6,4,""
26,6,6,7,11,33,35,17,17,26,40,53,60,33,45,43,49,43,22,25,20,17,11,4,2,""
27,2,1,6,14,23,22,22,10,13,27,45,42,14,15,19,25,22,25,16,8,3,1,4,7,""
28,5,2,2,4,11,19,16,12,17,32,35,35,36,46,28,25,25,22,27,17,15,14,18,5,""
29,4,-1,7,7,13,20,9,8,23,38,32,40,34,26,20,29,25,21,22,20,8,10,2,9,""
30,1,3,5,4,12,7,8,2,8,-1,24,19,22,26,20,33,28,13,11,8,5,2,3,2,""
31,1,1,2,3,16,18,25,6,18,24,22,12,8,7,29,12,19,9,10,5,3,5,0,-1,""
