oct,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,25,29,18,12,24,27,26,20,36,32,19,2,12,18,8,10,2,10,7,6,12,15,15,19,""
02,13,19,22,19,26,21,30,21,25,15,17,12,9,9,16,11,13,10,9,8,16,10,11,26,""
03,18,11,13,11,24,26,38,35,24,15,18,19,19,10,12,7,12,10,7,12,7,17,20,14,""
04,22,17,16,7,15,23,21,23,21,23,37,19,17,9,24,13,11,6,10,12,7,19,22,24,""
05,18,21,24,20,15,23,27,12,32,13,15,24,18,23,12,10,10,12,16,14,17,9,22,28,""
06,23,24,35,27,35,58,39,19,23,24,29,34,33,22,19,30,18,13,16,16,24,32,21,26,""
07,20,21,21,23,26,28,41,36,36,17,17,10,14,6,7,11,6,4,11,4,11,12,15,19,""
08,21,16,16,16,20,15,16,16,16,14,24,10,8,14,7,3,2,3,3,13,7,21,14,14,""
09,16,12,19,19,18,22,21,28,16,22,21,7,15,11,7,10,9,3,4,11,9,14,13,18,""
10,15,22,19,10,21,15,24,13,18,21,15,31,9,7,7,5,5,2,3,6,10,9,10,16,""
11,10,18,8,13,13,11,17,17,14,14,10,13,11,3,6,4,3,5,6,8,13,19,19,17,""
12,22,16,19,8,9,18,20,14,23,23,19,18,18,14,28,17,12,19,19,17,15,24,29,21,""
13,22,21,28,23,26,30,39,29,23,23,28,19,13,19,21,25,20,7,17,13,13,21,19,22,""
14,29,22,26,24,35,34,47,36,28,18,24,14,24,22,15,20,6,8,14,19,8,17,26,32,""
15,21,26,28,32,21,30,28,27,11,22,21,12,6,6,5,9,3,4,4,11,13,18,16,20,""
16,25,20,33,21,19,19,17,15,21,20,16,14,19,15,9,14,9,6,14,15,14,16,23,29,""
17,26,22,29,24,42,29,37,25,23,16,20,13,18,8,13,14,4,6,15,8,13,26,22,24,""
18,25,24,35,22,32,37,51,36,41,35,33,23,12,13,17,22,17,10,16,25,14,19,16,13,""
19,30,30,24,21,18,42,46,38,31,26,30,29,28,22,24,21,11,16,19,16,23,12,29,28,""
20,33,21,28,39,44,44,39,31,41,31,43,27,25,32,31,29,22,11,26,14,19,21,27,15,""
21,24,38,32,28,31,46,51,45,35,33,51,29,22,24,28,20,14,16,33,17,15,21,26,26,""
22,31,28,28,24,36,37,50,53,17,39,35,19,19,24,21,14,25,16,13,11,22,24,33,26,""
23,43,38,22,28,33,49,61,68,44,43,30,30,20,16,20,17,15,11,20,18,15,12,24,20,""
24,36,24,21,25,20,35,53,61,46,34,33,31,21,28,23,23,13,13,15,22,23,14,22,20,""
25,24,18,14,13,35,30,42,22,32,27,33,21,21,13,11,16,10,12,16,19,14,21,23,16,""
26,28,31,31,32,36,41,63,32,43,31,22,30,12,14,22,9,9,9,13,18,26,39,33,35,""
27,20,32,30,26,41,43,57,44,32,43,27,23,23,17,21,16,14,10,10,23,32,33,32,38,""
28,36,23,29,44,55,41,31,61,41,29,39,34,19,14,35,22,26,20,12,20,25,17,19,35,""
29,24,36,31,42,29,29,42,41,34,26,48,34,24,10,19,4,4,4,8,9,8,17,12,18,""
30,17,11,14,12,6,10,22,14,19,10,13,19,10,9,5,6,9,9,10,12,17,19,20,22,""
31,15,23,13,17,19,24,20,26,15,19,16,13,8,11,4,5,6,6,10,13,5,11,13,-1,""
