aug,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,17,39,47,62,105,164,173,214,222,285,258,218,221,210,129,148,113,74,74,87,59,36,33,19,""
02,18,25,46,103,139,138,167,213,211,262,259,222,188,174,115,109,116,54,41,29,29,27,27,18,""
03,19,22,31,61,74,117,131,199,212,186,205,210,214,177,144,166,102,69,77,33,40,30,27,22,""
04,29,13,30,37,59,111,145,147,176,198,204,181,196,163,144,130,87,77,74,45,43,17,25,16,""
05,23,32,42,47,86,156,191,174,219,228,239,206,187,143,165,106,114,68,46,43,53,44,31,28,""
06,37,29,28,38,83,102,126,119,160,189,203,196,156,168,153,128,106,80,63,44,33,24,39,-1,""
07,68,24,25,43,88,116,126,131,159,216,204,213,183,162,128,140,111,81,51,53,47,39,17,25,""
08,15,28,45,59,157,121,121,130,177,194,223,204,199,188,147,154,115,98,-1,-1,25,42,42,28,""
09,24,34,42,57,83,134,152,194,206,240,227,229,194,176,153,156,94,108,74,56,43,48,27,20,""
10,23,27,42,50,64,109,144,157,189,253,238,189,194,190,203,169,102,87,64,45,47,28,26,26,""
11,17,27,23,33,66,127,125,136,179,202,242,218,201,177,184,139,151,150,93,72,45,40,28,19,""
12,18,25,-1,-1,85,160,210,253,317,380,373,349,376,354,263,273,218,180,95,88,73,35,38,25,""
13,18,22,29,44,85,149,151,202,242,285,292,277,252,258,-1,-1,155,113,82,49,47,49,39,27,""
14,25,-1,75,60,83,124,140,217,179,207,243,192,174,154,161,97,116,105,79,60,44,40,23,23,""
15,24,28,32,48,81,100,117,100,115,166,154,161,132,127,93,107,100,55,39,27,48,29,23,18,""
16,17,25,44,55,86,105,122,122,154,147,140,143,121,128,112,143,137,68,51,48,28,26,42,18,""
17,21,18,28,32,44,85,98,101,124,160,166,142,120,117,90,103,64,50,55,30,35,38,24,15,""
18,26,-1,44,32,62,106,99,63,110,112,140,119,99,101,104,108,96,95,47,50,40,32,18,22,""
19,24,13,13,41,60,73,73,90,110,109,109,123,112,100,91,107,79,66,49,40,28,45,37,31,""
20,25,35,32,44,78,69,77,120,125,171,147,134,121,97,94,114,89,63,67,29,30,26,23,-1,""
21,54,19,32,44,52,85,108,94,105,123,127,99,110,99,79,93,96,76,53,33,43,24,19,20,""
22,23,19,26,59,78,116,61,108,117,108,116,128,112,117,107,90,93,72,59,34,31,29,36,40,""
23,21,21,20,38,68,41,46,82,80,130,141,134,122,115,116,105,103,52,-1,24,30,49,-1,-1,""
24,-1,-1,-1,-1,40,66,80,85,89,113,101,107,74,65,124,92,67,42,47,18,27,30,20,26,""
25,25,19,56,-1,-1,77,80,70,93,135,121,96,79,95,93,76,72,61,39,37,33,26,18,34,""
26,16,13,25,16,55,51,66,75,97,124,107,96,74,75,68,59,62,41,33,23,34,29,29,22,""
27,25,33,31,47,66,63,67,73,98,93,84,98,86,77,76,81,69,52,33,34,21,28,21,25,""
28,20,17,30,36,48,81,86,100,129,103,81,108,73,66,70,53,41,41,41,23,17,28,19,25,""
29,18,23,25,43,58,52,56,59,88,101,78,75,63,68,82,44,47,38,35,25,22,16,24,15,""
30,22,15,23,35,37,45,49,-1,138,71,72,62,69,58,53,62,46,42,19,19,22,22,28,5,""
31,8,9,13,32,44,52,49,49,52,68,59,44,53,44,29,40,35,22,17,20,7,15,6,-1,""
