aug,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,16,23,20,32,34,77,50,58,133,151,59,47,31,24,28,11,9,10,6,8,15,21,36,22,""
02,28,27,26,28,43,43,55,84,150,118,49,37,27,32,26,10,10,9,6,23,22,23,21,17,""
03,40,20,45,52,68,86,93,130,166,69,41,21,19,48,46,57,41,32,21,23,14,11,20,21,""
04,32,27,35,50,55,76,97,89,134,94,77,32,42,42,34,40,30,36,28,18,20,17,9,33,""
05,33,31,28,25,47,94,98,65,118,35,27,24,30,32,29,71,60,43,71,45,21,28,17,20,""
06,22,32,19,27,19,22,30,43,66,19,56,81,45,38,31,31,40,23,51,49,33,46,26,20,""
07,34,48,47,53,83,72,130,125,123,71,36,35,44,15,24,18,14,14,8,-1,5,10,16,29,""
08,15,126,127,42,47,64,50,63,69,48,27,30,25,46,36,37,33,32,11,12,11,7,10,15,""
09,9,19,35,27,43,37,50,59,52,53,35,23,24,14,11,6,8,8,3,7,3,6,13,16,""
10,21,19,25,80,267,37,43,73,74,34,42,6,-1,-1,-1,8,12,7,6,13,3,17,11,10,""
11,12,36,34,22,42,46,32,51,44,53,46,25,34,12,16,12,12,7,5,8,3,9,8,14,""
12,29,28,50,56,73,85,116,96,76,90,88,47,83,66,34,39,23,17,11,12,9,21,13,17,""
13,37,48,53,73,56,70,84,152,100,76,47,34,18,25,25,14,7,18,6,3,6,3,16,23,""
14,58,83,88,88,93,167,180,214,41,27,27,16,12,12,7,7,3,8,5,10,9,10,12,10,""
15,18,11,19,19,25,30,27,31,29,41,27,27,20,15,17,13,10,12,14,41,33,56,37,30,""
16,72,53,91,58,109,119,139,269,210,6,-1,-1,-1,10,31,39,24,23,10,11,14,6,12,6,""
17,13,6,38,21,33,87,82,40,49,31,28,14,12,14,20,15,12,7,9,6,8,-1,7,6,""
18,7,14,11,-1,-1,-1,-1,-1,-1,8,23,6,6,7,18,13,13,5,3,5,-1,4,5,3,""
19,6,9,13,13,12,23,16,21,25,28,22,20,13,10,11,5,7,3,3,11,2,5,9,3,""
20,9,11,9,17,10,19,16,11,14,20,28,14,5,12,35,26,23,11,5,8,5,2,8,12,""
21,11,11,20,10,16,16,17,21,42,42,19,30,13,11,15,28,7,6,6,10,4,5,4,5,""
22,17,10,8,17,20,13,13,27,65,47,21,22,14,12,20,11,12,7,3,7,8,14,10,8,""
23,14,15,16,14,15,34,31,29,30,28,20,19,21,15,15,15,13,8,3,5,7,7,5,19,""
24,7,13,16,10,14,13,11,19,66,42,36,23,22,14,34,25,26,12,16,13,11,22,28,13,""
25,42,26,28,13,16,27,30,50,70,114,60,42,46,35,65,61,35,43,24,23,23,8,20,27,""
26,20,35,36,34,36,23,34,37,72,73,59,50,25,36,22,15,33,14,7,5,16,8,48,74,""
27,23,20,17,22,17,24,11,19,12,7,9,12,10,25,13,13,14,11,8,3,17,3,10,6,""
28,13,6,14,15,9,14,19,13,58,60,33,18,21,12,28,8,5,6,5,8,2,8,13,8,""
29,19,6,6,11,14,11,24,49,14,24,11,16,9,12,8,8,3,3,3,7,11,9,10,5,""
30,18,10,6,14,12,24,13,40,44,61,39,46,29,11,23,23,20,8,9,9,6,11,6,8,""
31,8,8,5,14,18,20,70,15,19,22,25,17,23,12,18,16,17,5,9,3,4,14,12,1,""
[E]chjx,"lzVdfeglIf{hgnl'o{"
