sep,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,13,18,7,5,4,6,5,7,3,4,3,3,6,9,15,7,15,13,12,13,12,10,13,7,""
02,8,4,10,4,4,4,5,4,2,1,7,5,4,2,6,10,18,7,19,15,12,7,11,12,""
03,8,7,8,5,5,5,2,4,2,3,3,9,8,12,10,9,11,14,20,18,21,13,9,11,""
04,13,8,6,13,5,9,7,3,1,5,5,5,8,9,11,16,7,15,19,13,12,17,10,5,""
05,12,10,8,4,7,5,2,2,3,2,3,3,8,9,7,10,6,14,10,20,12,7,8,8,""
06,12,6,6,9,7,7,9,2,2,2,5,9,7,7,7,11,15,6,11,10,9,7,11,14,""
07,14,3,9,8,9,3,3,5,2,3,8,3,2,3,13,8,16,21,23,21,16,13,11,13,""
08,11,13,8,11,10,6,8,7,5,6,6,5,7,9,14,10,10,12,22,14,15,16,20,11,""
09,11,9,13,11,7,5,8,4,3,3,4,2,5,5,5,9,19,11,8,20,15,10,16,12,""
10,15,11,8,3,7,7,8,6,1,4,8,8,15,5,6,13,14,10,10,12,14,12,10,12,""
11,12,5,6,2,7,9,5,3,4,4,1,6,8,9,9,12,11,14,16,14,7,12,10,16,""
12,5,6,6,5,10,10,9,4,1,6,1,6,10,12,14,14,11,22,21,22,20,19,8,15,""
13,11,18,17,11,12,15,5,4,3,4,2,4,11,9,10,16,16,20,17,18,16,19,12,20,""
14,17,15,18,9,9,12,5,4,5,5,7,17,5,10,10,8,17,15,21,19,18,13,25,14,""
15,22,10,9,13,11,15,8,5,6,6,12,9,7,12,11,17,17,13,23,23,17,15,20,21,""
16,17,17,9,11,10,11,5,3,2,5,6,10,16,13,9,8,6,10,15,21,20,7,12,27,""
17,20,7,7,13,10,9,4,6,7,4,8,7,9,7,14,16,15,13,17,18,9,12,13,19,""
18,19,16,13,14,13,11,6,2,4,2,6,9,8,5,15,10,22,12,23,27,9,12,12,25,""
19,20,21,13,12,14,9,7,8,3,8,3,9,12,14,15,19,23,19,25,23,26,25,14,11,""
20,16,18,12,14,13,5,16,10,11,11,11,8,16,8,12,21,20,21,20,22,12,18,23,15,""
21,23,23,16,12,15,7,14,6,9,6,5,4,10,19,7,21,30,18,24,26,17,21,16,22,""
22,10,17,19,25,14,10,8,9,9,2,5,7,12,12,17,16,22,20,36,21,27,23,20,19,""
23,22,24,15,17,13,7,14,8,11,7,6,11,12,13,12,19,22,25,20,17,24,22,13,21,""
24,10,14,16,8,23,12,14,4,2,7,9,11,12,19,21,15,22,23,12,23,21,15,10,13,""
25,19,20,10,10,10,9,11,6,2,6,9,6,13,11,13,17,17,24,18,21,16,29,18,19,""
26,17,12,12,15,11,11,8,10,5,3,9,4,6,10,18,9,14,21,16,19,20,19,21,11,""
27,13,9,12,13,8,5,8,6,3,4,1,7,6,21,19,17,17,23,23,17,15,17,13,22,""
28,19,13,17,8,11,8,9,7,2,5,4,5,9,10,13,14,13,28,17,20,19,14,13,17,""
29,24,19,20,16,9,13,10,5,5,8,5,9,11,9,10,12,11,22,12,18,16,15,15,16,""
30,21,16,13,12,10,7,10,1,7,9,6,5,7,13,11,16,9,21,19,22,15,26,17,33,""
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
