sep,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,12,29,23,25,30,24,20,22,18,20,22,15,13,12,15,12,20,11,9,13,22,27,17,24,""
02,20,24,25,40,22,35,34,16,13,24,13,13,21,12,16,21,13,17,20,21,20,24,24,21,""
03,22,27,34,21,24,23,26,13,26,12,13,19,20,15,14,15,14,18,21,23,16,17,18,29,""
04,22,19,28,23,22,21,19,21,13,16,18,13,22,15,9,20,17,19,14,16,20,18,20,15,""
05,23,17,27,14,26,30,17,18,24,14,19,10,22,18,17,11,9,16,22,10,13,16,16,24,""
06,19,25,24,26,25,33,24,21,14,19,18,20,14,18,10,21,12,7,13,18,25,24,16,16,""
07,29,21,19,19,26,29,20,21,18,29,21,14,21,19,17,25,13,15,15,23,23,17,16,14,""
08,36,22,29,17,17,36,20,20,24,23,14,20,23,24,21,12,18,12,17,13,18,16,21,21,""
09,27,26,20,22,25,26,17,25,24,16,20,22,15,20,18,16,11,21,12,22,21,13,18,25,""
10,25,24,28,23,33,22,23,23,20,22,24,25,18,18,15,13,16,16,9,4,16,20,23,20,""
11,23,22,23,24,29,30,23,17,21,15,29,24,22,22,19,17,20,10,12,15,18,17,16,21,""
12,19,23,28,24,29,20,26,20,18,21,15,15,16,16,20,20,17,20,8,13,18,14,24,28,""
13,23,19,18,23,22,27,26,23,20,22,36,28,15,16,14,11,22,18,13,17,20,19,27,21,""
14,25,-1,50,31,28,23,28,21,30,20,13,21,23,17,19,18,11,15,15,23,19,18,10,19,""
15,20,23,26,30,27,23,29,27,11,23,25,28,16,16,16,21,11,11,13,19,18,24,26,18,""
16,18,21,17,30,33,31,22,12,23,25,17,27,27,18,21,15,12,18,22,15,25,24,34,25,""
17,25,24,23,16,30,24,26,21,18,27,31,13,27,15,17,15,18,5,15,22,15,17,16,29,""
18,24,14,21,21,26,17,18,26,24,20,28,20,23,23,25,16,13,8,18,17,15,20,14,24,""
19,15,21,30,24,19,23,25,20,15,17,25,18,26,16,17,14,16,11,17,15,15,12,21,17,""
20,18,26,29,22,28,22,14,27,20,20,22,26,21,25,15,12,16,20,18,16,23,19,26,26,""
21,28,28,25,28,26,14,21,25,26,25,26,16,17,17,23,9,17,19,11,17,20,9,16,15,""
22,22,20,29,18,20,30,35,15,22,14,9,24,24,15,21,16,15,16,16,15,8,17,14,27,""
23,21,27,22,16,21,20,21,19,17,13,19,15,18,17,20,18,18,17,16,14,17,15,15,21,""
24,25,25,27,34,45,43,129,62,44,104,200,114,41,34,43,37,43,41,120,45,42,47,79,94,""
25,81,77,67,149,156,68,164,165,124,81,45,42,62,44,20,28,42,199,311,292,265,87,37,60,""
26,166,73,33,30,26,32,30,20,31,37,28,29,31,55,21,32,26,16,172,103,107,57,58,56,""
27,78,97,67,80,87,60,91,37,68,51,44,48,46,86,77,41,38,44,79,54,43,27,69,49,""
28,194,152,54,55,48,51,95,44,40,44,37,43,32,55,51,44,44,60,93,55,30,32,31,68,""
29,61,49,36,43,44,59,53,32,25,22,35,49,24,16,25,19,25,23,80,19,27,23,20,26,""
30,57,31,34,34,40,42,68,44,36,51,42,41,49,45,53,62,50,32,126,31,39,-1,-1,-1,""
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
