sep,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,69,41,71,77,73,89,135,98,103,161,233,100,192,164,261,146,78,63,93,61,60,110,71,62,""
02,23,33,113,46,85,113,127,98,91,242,242,210,241,170,189,105,102,35,106,80,65,48,193,85,""
03,80,47,75,56,69,107,88,56,77,127,167,174,70,44,90,82,53,97,67,79,58,60,147,126,""
04,44,23,27,34,52,88,73,102,106,78,109,71,111,31,41,75,110,74,97,33,81,102,112,24,""
05,34,22,55,42,33,113,134,57,139,145,158,73,206,168,125,55,42,73,74,98,65,36,53,53,""
06,23,55,26,54,34,68,29,83,98,93,107,22,19,44,77,62,142,66,71,53,136,42,19,43,""
07,27,37,68,52,38,77,84,79,65,99,158,120,62,153,85,109,49,53,62,36,71,107,108,62,""
08,31,25,55,67,57,143,64,120,86,102,196,96,97,59,59,98,78,74,58,33,52,55,53,31,""
09,62,28,32,48,69,101,43,152,130,115,126,200,152,60,112,89,95,135,31,72,50,104,85,52,""
10,28,44,72,70,62,134,78,46,79,119,109,92,76,46,139,111,109,84,48,61,172,151,77,47,""
11,29,23,76,66,29,49,116,95,102,96,195,120,140,70,96,104,108,53,24,59,25,82,63,89,""
12,22,24,27,51,36,94,109,72,43,134,137,123,84,48,126,76,69,36,38,35,56,49,82,37,""
13,19,41,30,34,55,111,57,60,73,144,140,69,53,69,160,81,49,67,41,53,34,90,112,20,""
14,32,23,24,59,45,95,92,120,77,72,189,104,68,144,85,111,83,32,56,64,32,56,36,25,""
15,26,21,81,48,52,52,96,94,14,74,172,162,62,82,177,58,79,68,95,30,39,45,114,44,""
16,23,32,68,96,82,76,67,29,57,89,96,151,127,92,81,61,140,76,65,40,104,119,53,34,""
17,28,53,28,21,80,64,70,64,143,131,88,204,145,62,91,144,73,123,56,76,100,144,62,36,""
18,39,23,65,58,71,70,53,109,110,54,136,146,156,146,130,91,84,85,95,112,42,64,33,31,""
19,44,26,31,44,26,57,105,123,108,159,118,160,84,121,116,177,51,86,49,43,101,104,100,61,""
20,50,44,28,31,48,120,44,105,78,134,194,177,149,142,213,171,92,107,46,94,80,137,89,71,""
21,44,30,42,36,54,109,79,133,140,63,160,178,125,201,147,145,138,49,119,35,65,81,100,66,""
22,71,30,98,65,45,49,99,64,106,143,259,199,50,160,116,130,178,99,47,157,124,89,45,91,""
23,59,93,77,47,124,86,114,142,155,184,194,231,139,134,165,59,69,77,62,67,60,75,30,52,""
24,36,41,31,60,70,114,47,121,117,151,212,239,150,102,132,95,146,82,55,50,123,125,96,109,""
25,48,28,46,59,52,111,53,80,114,125,264,148,101,175,92,148,115,115,115,86,93,85,64,124,""
26,25,24,59,133,29,68,89,113,71,123,177,130,131,158,123,101,103,77,34,74,64,39,60,27,""
27,36,27,27,25,44,106,59,90,81,136,187,190,109,109,231,25,99,64,83,72,103,85,67,71,""
28,27,29,45,113,75,121,136,92,113,197,315,261,206,106,142,111,120,90,63,77,74,74,203,47,""
29,81,75,113,84,94,160,96,197,173,236,107,156,253,155,110,160,151,79,76,105,90,76,119,108,""
30,33,57,124,63,153,158,111,101,233,200,201,122,192,149,48,87,88,120,41,83,80,104,85,28,""
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
