apr,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
02,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
03,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
04,-1,-1,-1,-1,1,0,1,1,0,2,2,2,2,1,3,1,5,3,0,2,0,0,2,0,""
05,0,1,0,6,12,20,33,19,61,16,26,16,27,18,13,20,19,23,37,25,11,7,2,9,""
06,6,5,5,7,6,15,15,39,33,36,31,23,24,26,25,23,21,23,11,11,5,2,4,15,""
07,4,2,5,3,7,19,37,35,48,63,25,24,15,20,22,26,32,31,26,15,12,4,1,4,""
08,1,1,4,5,3,9,10,12,10,15,11,10,10,3,8,19,18,8,7,8,9,6,1,1,""
09,3,1,3,2,7,7,14,7,12,16,13,13,16,12,15,5,6,21,14,12,9,2,6,0,""
10,2,4,0,5,6,7,5,10,16,12,11,10,3,11,12,27,33,18,25,17,8,7,3,2,""
11,5,3,4,4,10,16,16,14,19,26,24,16,18,24,21,23,14,18,22,18,10,7,5,10,""
12,3,2,3,3,11,7,10,21,19,19,23,22,15,13,13,17,32,24,21,11,20,16,6,7,""
13,4,2,7,72,10,5,18,19,21,32,17,23,21,14,16,14,21,27,30,16,7,6,6,4,""
14,5,5,3,4,9,12,11,19,24,16,27,21,15,15,11,23,19,32,10,20,19,4,4,1,""
15,3,4,3,7,5,17,13,20,23,18,11,21,25,11,16,19,18,25,15,23,13,9,5,5,""
16,4,2,4,7,7,11,16,21,23,21,19,12,14,11,18,17,17,20,24,19,24,9,11,11,""
17,2,4,3,13,13,14,20,22,29,33,28,34,26,26,21,22,29,22,20,16,8,8,2,3,""
18,4,2,2,5,4,25,5,11,11,12,8,12,19,10,12,7,7,15,15,8,9,5,6,2,""
19,1,4,6,1,3,4,10,18,9,14,16,15,15,8,9,13,9,10,11,13,8,4,2,1,""
20,2,1,1,4,3,7,8,11,15,15,18,14,16,17,13,14,14,18,12,9,5,6,2,1,""
21,1,2,1,4,9,11,11,18,20,26,24,24,11,26,23,22,34,21,20,15,6,8,5,4,""
22,3,4,1,6,9,12,33,31,42,37,19,29,26,24,25,20,24,31,21,11,11,9,2,7,""
23,2,2,5,6,13,24,22,15,19,18,17,18,22,21,18,12,24,22,23,19,21,9,7,4,""
24,2,25,3,4,5,9,65,13,12,16,17,17,15,11,14,21,33,27,25,14,18,7,2,2,""
25,2,2,3,5,3,7,7,6,12,16,12,16,11,14,17,16,19,15,13,8,9,14,1,5,""
26,3,2,28,12,3,5,14,17,19,16,15,17,19,16,24,23,28,28,18,16,12,14,7,0,""
27,1,5,2,2,11,9,9,17,13,16,19,30,16,16,22,24,21,25,19,22,17,9,6,5,""
28,2,3,5,1,0,1,6,6,4,6,5,5,6,2,3,2,5,4,6,6,1,5,6,7,""
29,2,3,6,8,8,7,12,17,9,16,9,17,14,16,11,15,14,16,14,15,11,5,2,0,""
30,2,0,1,7,5,9,11,18,20,15,20,23,17,24,28,25,29,33,38,25,15,15,6,-1,""
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
