apr,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,50,67,52,52,41,59,56,79,72,76,87,68,47,49,32,29,22,16,16,11,28,26,38,59,""
02,45,47,61,51,51,55,73,72,100,79,90,64,47,37,37,21,15,16,23,23,22,27,41,62,""
03,50,53,44,44,55,69,47,62,74,69,71,64,58,41,42,27,21,14,21,17,28,41,48,53,""
04,59,64,54,67,86,85,89,87,86,101,76,85,59,57,34,48,32,22,16,19,37,40,54,59,""
05,71,62,60,66,67,84,92,107,99,105,85,72,58,52,46,33,16,18,25,22,24,20,44,66,""
06,60,61,55,54,53,70,82,94,69,83,84,69,51,37,50,29,23,22,19,16,20,38,32,46,""
07,57,48,39,45,32,51,70,65,72,56,57,53,40,38,50,23,24,13,15,17,15,24,44,52,""
08,50,54,47,45,45,54,52,82,78,85,71,54,71,34,33,29,25,20,17,25,28,25,44,44,""
09,43,55,47,45,49,51,55,57,73,58,67,55,42,41,37,23,15,15,11,9,15,19,38,52,""
10,28,33,48,35,36,50,58,59,91,55,62,41,37,42,23,24,19,12,18,19,26,23,41,62,""
11,50,99,68,63,72,59,79,98,100,82,74,72,58,53,28,32,27,17,18,24,26,35,39,51,""
12,47,48,68,38,72,79,95,85,94,93,84,57,58,44,31,30,30,15,18,19,26,33,38,57,""
13,61,57,51,64,52,71,70,70,75,83,70,45,62,64,33,34,21,17,19,26,21,39,45,59,""
14,48,57,39,52,60,59,64,73,84,72,68,61,40,41,25,32,22,18,16,29,22,36,41,41,""
15,37,52,59,38,50,56,74,94,72,82,57,57,38,51,36,32,26,20,18,19,27,42,48,56,""
16,48,52,46,63,53,55,81,68,85,95,75,78,51,44,42,35,23,15,17,21,26,29,37,12,""
17,-1,-1,-1,2,-1,9,9,4,-1,35,63,70,56,76,35,50,33,22,27,10,29,34,42,62,""
18,66,62,56,66,88,79,85,108,104,94,94,82,51,43,57,33,21,12,19,21,24,44,35,57,""
19,58,38,64,52,63,76,91,104,110,77,90,58,63,42,52,40,27,32,15,13,24,35,47,46,""
20,56,49,55,54,64,79,73,76,93,82,73,50,47,48,39,28,24,14,19,37,29,39,50,46,""
21,60,67,70,53,58,81,97,113,133,113,101,71,66,45,54,40,24,23,15,19,33,41,47,73,""
22,73,65,76,74,80,111,131,126,135,100,98,79,66,49,56,50,45,35,19,30,33,52,68,70,""
23,76,65,64,70,106,119,121,107,89,88,72,76,49,42,51,42,30,28,25,24,24,43,34,56,""
24,60,74,75,72,82,108,132,130,116,108,92,87,57,63,63,45,31,25,28,19,31,38,43,59,""
25,82,82,42,58,85,92,109,108,132,122,105,84,69,50,51,37,30,22,23,28,21,28,44,52,""
26,56,64,53,61,63,88,122,88,122,94,80,55,66,60,50,49,34,22,32,29,31,52,44,66,""
27,61,61,58,66,66,91,91,113,87,99,96,70,63,43,54,52,48,24,16,23,31,55,78,79,""
28,73,80,67,96,95,133,138,126,109,113,127,89,76,76,72,50,39,24,28,32,33,57,57,52,""
29,85,95,87,105,107,109,127,125,127,108,69,59,48,50,61,38,23,18,19,23,25,34,54,46,""
30,62,74,48,69,69,85,117,115,120,136,87,74,72,72,62,53,36,20,26,22,27,30,62,9,""
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
