apr,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,13,9,9,10,23,16,9,8,14,8,13,16,8,11,8,2,25,32,42,57,30,39,9,12,""
02,7,21,15,8,9,16,35,63,38,55,21,18,13,19,4,2,14,13,52,44,34,40,15,16,""
03,10,12,11,10,26,20,66,24,17,26,26,14,19,8,10,7,17,35,53,22,9,12,18,11,""
04,8,12,7,4,18,20,29,25,37,16,20,13,7,16,25,3,3,16,21,9,3,6,17,9,""
05,5,12,9,14,16,24,44,28,13,10,4,4,8,4,3,6,4,2,50,19,23,9,31,11,""
06,10,9,11,8,17,23,28,20,45,28,38,22,10,3,4,14,19,6,11,24,9,8,7,3,""
07,6,10,3,12,14,11,4,5,6,3,16,8,9,15,0,5,9,24,9,9,13,27,10,11,""
08,6,9,4,11,6,25,21,7,23,1,5,4,3,7,10,7,22,24,27,9,6,12,6,11,""
09,1,4,3,4,2,4,16,6,3,6,9,9,12,13,17,6,0,0,1,1,1,0,2,4,""
10,4,2,4,3,4,5,13,3,19,4,6,6,5,11,2,0,5,1,0,8,2,4,10,6,""
11,7,9,9,10,20,13,31,8,7,12,9,10,7,3,10,1,4,6,9,1,2,0,2,1,""
12,5,3,4,7,6,6,43,15,13,40,26,15,20,3,6,2,1,5,12,10,3,4,5,6,""
13,5,8,5,4,5,7,19,2,13,23,41,13,5,9,6,7,6,0,3,0,2,3,4,3,""
14,5,3,5,3,4,10,24,6,8,13,4,2,2,0,1,0,4,12,14,4,6,5,6,7,""
15,11,8,13,8,6,4,9,1,8,9,3,2,11,2,5,4,6,3,14,4,2,2,2,8,""
16,2,4,8,10,0,3,21,6,12,10,8,7,3,2,0,2,5,4,16,8,1,10,3,0,""
17,1,3,3,8,4,10,23,7,2,8,11,3,6,5,8,7,10,1,16,6,4,9,4,5,""
18,10,2,6,1,4,13,14,4,2,9,7,8,10,3,4,1,5,5,10,6,5,7,6,4,""
19,5,3,3,7,3,14,6,14,14,15,4,1,10,10,3,7,22,25,74,106,36,55,11,11,""
20,11,18,18,42,40,24,93,89,71,43,36,27,32,70,27,31,38,27,32,37,39,26,34,15,""
21,12,4,7,13,19,17,55,53,41,40,40,41,46,18,32,28,21,12,21,56,29,61,39,26,""
22,26,28,50,60,50,46,59,32,58,53,33,43,31,19,39,34,16,76,97,78,53,72,18,21,""
23,11,16,18,16,10,40,82,52,117,118,48,44,23,43,24,17,32,14,66,32,20,21,12,6,""
24,6,16,10,22,25,40,120,63,65,45,19,36,17,21,44,9,39,45,18,10,5,12,8,12,""
25,8,8,15,23,23,60,137,41,28,100,25,35,29,23,33,29,24,18,52,49,35,33,19,7,""
26,13,15,12,12,21,30,87,79,22,40,38,45,49,40,12,32,40,43,49,63,35,7,11,11,""
27,10,4,16,22,23,106,141,78,80,74,58,16,49,76,65,45,48,83,85,92,76,18,22,11,""
28,26,47,2,2,3,27,77,79,44,36,53,48,34,51,27,43,44,31,32,53,79,34,20,12,""
29,11,13,9,10,19,75,84,47,32,85,51,50,92,25,39,26,42,45,80,98,77,35,19,9,""
30,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
