apr,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,2,2,6,1,5,3,1,3,1,4,5,2,3,4,2,1,1,3,0,1,2,1,1,1,""
02,2,2,0,2,0,3,0,1,4,5,1,5,0,0,1,0,1,2,3,3,0,0,2,3,""
03,4,1,1,5,0,1,3,2,4,4,2,3,2,2,0,0,5,3,1,0,0,3,4,2,""
04,0,1,4,4,1,5,2,2,0,2,0,2,0,2,1,2,2,2,1,3,2,0,3,5,""
05,5,2,5,2,1,2,5,3,1,5,1,3,4,1,0,0,1,2,2,2,0,2,3,1,""
06,1,1,2,3,7,5,3,3,5,5,3,10,5,0,1,0,2,1,1,2,1,1,2,2,""
07,3,2,1,1,0,0,4,2,3,0,2,1,1,3,3,1,2,4,0,0,1,1,3,3,""
08,2,3,6,3,5,5,3,2,6,4,2,2,2,1,1,3,0,1,0,1,5,1,0,2,""
09,1,3,2,5,1,3,6,5,7,3,8,3,5,0,3,4,3,0,2,0,4,0,2,0,""
10,4,1,5,5,2,3,3,6,7,3,4,1,4,2,0,0,2,3,1,1,0,1,2,3,""
11,2,3,4,2,1,1,4,5,2,1,5,4,3,1,4,1,0,0,1,1,2,2,0,1,""
12,2,1,6,2,4,5,5,2,8,3,2,2,5,0,0,0,1,2,0,1,5,0,1,3,""
13,2,5,1,3,2,3,5,5,5,2,3,0,1,3,1,0,1,0,0,0,0,6,2,4,""
14,1,1,2,4,4,2,4,4,1,3,3,2,0,0,4,2,1,4,1,3,2,1,4,2,""
15,5,5,1,3,3,3,4,2,3,6,5,3,2,3,2,2,1,2,3,1,1,1,3,2,""
16,4,1,1,3,2,1,7,1,4,7,5,5,2,3,2,1,2,3,2,2,1,4,3,2,""
17,4,6,2,3,1,5,6,3,3,4,4,3,1,3,3,0,2,2,1,1,0,2,3,4,""
18,4,3,5,6,4,4,3,6,5,3,4,1,1,2,3,1,2,2,0,2,2,1,3,4,""
19,3,3,5,2,7,4,2,4,8,2,3,4,3,2,1,0,0,1,0,1,1,2,4,3,""
20,7,2,3,5,4,4,2,3,3,2,1,3,1,3,1,4,2,1,2,0,1,4,1,6,""
21,4,3,8,5,1,4,4,6,14,6,1,2,1,3,2,1,3,2,1,3,2,2,3,8,""
22,8,14,2,2,2,2,5,2,3,2,5,6,1,3,4,1,1,0,2,1,3,4,0,3,""
23,2,5,3,2,5,3,6,5,8,2,5,4,2,2,3,3,2,2,1,1,3,2,2,2,""
24,2,3,0,1,6,3,7,8,4,3,6,2,4,4,0,3,1,0,0,0,2,2,3,0,""
25,1,0,1,2,0,5,1,3,3,5,2,1,1,2,3,1,1,2,2,3,1,2,1,0,""
26,3,5,5,0,3,6,9,5,5,5,3,3,3,1,3,1,1,4,2,0,2,3,6,3,""
27,3,4,4,2,6,6,6,4,4,2,6,3,1,2,3,1,1,2,1,2,2,3,3,1,""
28,2,7,3,4,4,9,8,5,10,1,4,3,2,2,2,3,0,1,1,2,0,2,3,1,""
29,3,5,3,4,3,4,8,0,0,0,0,0,0,0,0,0,3,1,1,0,0,2,4,4,""
30,5,5,5,7,5,4,4,7,4,11,3,2,4,4,3,4,1,2,2,2,0,2,0,-1,""
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
