apr,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,31,42,37,37,29,34,35,46,39,39,43,45,38,43,21,16,6,9,8,11,20,21,19,24,""
02,26,35,44,25,36,36,42,42,31,33,32,29,43,29,15,11,11,6,7,15,17,20,16,19,""
03,33,37,44,42,25,39,40,31,37,45,24,33,25,26,13,10,4,6,8,25,17,16,20,24,""
04,33,38,32,32,21,37,39,42,58,46,44,36,38,35,20,8,9,7,11,9,19,20,14,16,""
05,24,39,42,41,55,34,44,42,55,41,35,50,34,18,21,9,10,7,7,12,15,13,16,22,""
06,25,40,26,31,42,24,34,41,47,40,31,29,32,16,17,13,12,6,6,11,14,14,15,23,""
07,24,29,35,30,29,29,29,37,40,32,32,40,36,29,14,14,9,7,7,8,9,9,18,12,""
08,25,38,33,35,25,29,43,42,39,38,37,33,44,34,19,13,10,4,8,5,13,16,22,28,""
09,28,43,27,33,37,40,45,46,44,39,32,37,38,17,5,2,8,8,5,10,14,11,15,17,""
10,30,35,31,34,22,38,20,23,47,40,40,57,40,31,16,-1,9,8,4,11,16,18,17,11,""
11,37,30,40,39,35,37,32,42,54,46,32,36,34,19,16,13,10,10,8,14,19,21,28,14,""
12,31,38,36,37,27,27,48,42,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,""
13,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
14,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,22,22,9,10,9,3,16,17,29,25,27,""
15,36,30,34,44,37,44,42,43,41,54,51,60,48,27,18,14,10,10,7,17,19,13,21,27,""
16,36,36,38,23,38,34,47,51,45,34,39,42,35,26,16,5,13,9,6,8,18,16,21,14,""
17,30,30,39,33,32,55,43,50,46,48,46,51,34,34,9,8,6,10,8,10,10,11,17,33,""
18,31,36,34,37,42,54,46,42,45,51,41,62,53,34,19,8,9,9,5,15,14,17,27,28,""
19,49,44,41,74,30,41,57,65,57,47,47,35,34,36,26,15,19,9,8,14,16,17,20,17,""
20,25,47,38,42,47,40,57,60,48,47,43,48,42,37,12,12,8,9,7,11,16,25,22,28,""
21,39,37,31,56,32,52,61,78,45,60,36,59,39,43,28,12,13,11,8,10,16,28,44,68,""
22,67,74,43,53,64,68,72,74,67,76,62,48,54,41,26,16,13,12,3,18,19,22,16,28,""
23,34,40,25,14,13,58,60,62,62,48,56,57,65,50,22,11,8,5,7,9,17,18,35,23,""
24,41,53,42,58,59,71,58,64,69,54,54,33,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,""
25,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,22,11,-1,9,12,15,-1,-1,-1,-1,-1,-1,0,""
26,-1,-1,-1,-1,-1,7,61,67,60,65,53,53,66,44,11,14,14,11,12,14,14,18,29,29,""
27,40,35,48,40,50,64,70,43,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,""
28,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
29,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
30,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
