apr,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,17,24,19,41,22,20,24,21,16,27,27,21,16,5,18,6,11,22,6,24,9,11,10,11,""
02,23,22,12,17,16,11,23,28,24,33,28,31,24,9,35,24,12,8,11,21,14,10,18,19,""
03,19,14,19,16,19,27,25,25,27,25,28,42,21,21,25,10,11,12,14,18,16,13,12,17,""
04,27,18,17,15,28,33,18,35,29,32,37,14,23,18,19,20,12,17,7,12,7,11,17,17,""
05,17,18,13,16,22,20,32,32,26,37,30,25,16,25,21,16,11,16,17,21,11,21,19,19,""
06,17,28,20,27,18,27,28,31,38,33,28,26,25,19,9,26,14,9,15,22,15,9,20,21,""
07,22,18,19,13,21,15,32,20,41,23,22,28,22,13,31,21,17,14,12,9,15,16,19,16,""
08,19,20,17,17,27,22,28,28,30,33,21,25,23,16,24,17,17,17,11,12,12,13,17,23,""
09,19,21,16,20,18,20,19,21,36,33,43,31,22,22,19,18,10,17,9,9,16,15,19,27,""
10,14,19,19,19,19,22,39,24,34,45,42,35,24,37,25,14,14,14,19,12,17,14,19,27,""
11,25,24,21,26,23,25,4,16,27,32,34,22,25,18,17,17,17,16,7,13,15,14,17,16,""
12,20,23,17,26,20,25,28,37,29,32,35,31,34,20,15,16,18,10,16,14,19,17,10,20,""
13,25,16,21,20,18,30,25,31,27,22,27,26,34,20,27,17,27,12,9,10,12,14,16,12,""
14,20,23,14,18,13,24,27,34,32,32,25,32,28,26,25,27,11,12,8,22,12,20,13,15,""
15,21,19,24,32,15,28,30,36,36,49,24,35,19,36,21,28,28,17,19,22,17,24,20,21,""
16,14,36,27,23,23,32,35,29,35,32,34,23,20,25,29,18,20,14,14,21,13,13,21,22,""
17,20,20,22,17,21,24,28,32,28,44,24,25,23,22,27,24,19,18,15,13,10,15,22,27,""
18,20,18,26,30,24,28,29,37,34,31,27,30,28,38,21,17,16,13,18,6,11,8,12,21,""
19,27,18,15,18,24,30,29,31,36,37,20,36,26,30,29,18,17,13,16,11,10,14,19,18,""
20,19,20,13,21,23,28,40,32,35,36,33,26,34,24,28,21,16,24,14,17,22,15,23,23,""
21,40,19,23,27,29,31,39,45,40,28,18,32,23,24,21,19,9,14,8,17,17,21,31,23,""
22,24,26,26,39,20,53,47,60,55,46,32,23,18,28,19,24,19,16,11,17,11,22,21,25,""
23,22,32,23,27,32,37,31,60,40,20,23,30,35,33,21,13,20,18,20,11,11,12,15,11,""
24,23,23,22,18,24,21,29,28,38,34,23,29,17,19,15,20,21,8,7,11,9,8,11,13,""
25,16,22,9,-1,12,20,41,29,30,28,27,20,17,17,18,10,4,3,9,7,6,10,9,11,""
26,17,14,14,16,14,19,30,33,36,26,26,26,17,24,17,20,15,12,8,6,8,10,16,12,""
27,12,13,16,21,25,23,39,30,38,34,27,16,18,24,16,8,12,5,4,10,8,7,9,22,""
28,21,16,19,14,23,28,28,30,25,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,""
29,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
30,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
