sep,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,55,58,35,56,99,121,129,188,210,267,268,215,189,188,190,211,160,113,116,76,94,81,69,59,""
02,32,49,56,66,105,145,152,161,205,247,258,227,253,249,238,216,206,169,125,84,98,117,78,73,""
03,66,46,39,80,111,137,133,178,241,287,255,214,198,216,198,166,163,140,102,86,87,80,84,52,""
04,51,57,58,64,81,128,119,141,225,235,262,234,216,204,203,211,176,137,117,104,74,71,80,74,""
05,51,40,54,83,119,133,137,182,210,249,255,202,213,214,182,217,177,118,94,76,81,92,90,59,""
06,47,53,66,86,125,145,144,200,227,295,292,225,187,205,199,214,150,147,110,95,101,87,84,71,""
07,67,79,68,92,114,124,175,217,239,290,287,243,186,190,203,210,205,180,127,112,96,93,69,73,""
08,49,49,56,89,126,151,131,176,183,247,258,253,214,212,243,217,163,154,121,94,73,72,68,65,""
09,43,40,55,61,119,166,133,211,253,287,298,276,259,223,203,201,192,147,138,134,125,91,95,73,""
10,50,67,30,0,0,1,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,""
11,0,0,0,28,111,136,154,171,224,291,285,288,258,244,233,219,174,148,132,149,121,115,98,73,""
12,67,57,71,101,151,186,197,224,267,318,325,255,212,244,254,222,195,204,173,162,139,101,103,78,""
13,82,64,96,128,177,189,190,233,272,323,353,274,260,216,242,259,244,153,163,136,139,136,110,101,""
14,91,69,56,92,139,188,148,186,233,314,326,270,240,217,240,223,186,170,162,149,139,109,92,80,""
15,51,44,94,86,95,133,190,185,278,299,325,281,268,241,255,272,226,154,108,128,128,98,92,56,""
16,76,63,74,95,122,169,178,205,242,334,320,288,289,262,263,258,187,159,145,130,143,125,112,89,""
17,92,60,52,80,99,152,177,168,251,303,315,269,253,295,223,245,200,152,182,152,181,151,134,81,""
18,73,78,85,139,164,217,191,240,261,367,341,292,285,247,300,277,226,178,173,135,134,134,124,88,""
19,92,81,92,164,189,225,211,251,286,364,359,295,294,322,314,314,256,184,166,155,170,123,112,95,""
20,76,67,91,153,199,234,218,212,285,332,377,339,302,268,304,259,197,170,146,168,157,147,103,88,""
21,84,95,83,142,132,163,208,239,286,361,387,337,303,317,295,255,207,175,148,148,130,109,104,93,""
22,53,57,68,67,125,209,187,212,298,383,373,329,307,277,328,295,290,197,194,175,128,134,100,70,""
23,65,52,61,108,159,183,174,223,281,336,329,269,254,303,268,278,217,183,128,163,122,131,108,78,""
24,71,49,46,95,154,143,156,155,227,268,267,234,221,241,241,205,161,165,144,146,131,126,75,52,""
25,52,35,46,83,106,119,138,192,222,285,294,279,249,250,261,200,164,151,155,156,115,141,84,52,""
26,46,33,49,84,94,117,124,144,208,215,246,255,239,226,196,183,171,152,161,176,146,105,73,62,""
27,32,43,58,60,108,144,141,156,179,214,262,219,245,256,224,238,206,178,149,178,126,106,61,72,""
28,40,30,51,75,91,137,165,152,236,267,299,281,248,249,278,234,224,161,165,154,116,95,83,65,""
29,45,22,40,70,96,134,181,195,209,296,305,230,249,208,214,237,186,139,161,135,147,103,82,64,""
30,29,33,51,65,103,131,126,176,222,267,265,272,251,251,229,254,218,159,143,138,109,130,93,-1,""
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
