sep,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,45,50,57,52,58,69,79,77,92,104,93,98,89,99,90,-1,-1,-1,69,71,59,58,33,43,""
02,46,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,62,-1,-1,-1,43,41,41,""
03,26,38,34,45,42,46,57,52,59,56,98,99,53,83,65,74,67,63,84,-1,-1,-1,-1,-1,""
04,-1,-1,-1,-1,-1,-1,60,88,94,101,111,94,101,78,104,105,103,70,86,79,97,85,69,73,""
05,55,47,45,52,47,44,57,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,89,75,65,-1,-1,-1,-1,""
06,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,77,67,""
07,43,46,51,-1,-1,-1,-1,63,81,54,68,77,66,47,104,-1,76,96,-1,-1,-1,71,64,51,""
08,49,48,43,46,77,73,70,76,94,90,91,92,124,88,90,83,78,89,-1,-1,-1,-1,57,60,""
09,57,51,44,51,52,54,55,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,97,83,74,-1,-1,""
10,-1,-1,-1,-1,-1,-1,-1,-1,40,-1,113,102,80,100,95,-1,-1,-1,-1,-1,-1,73,75,70,""
11,59,52,45,49,67,89,96,79,107,104,118,100,62,63,90,77,64,69,-1,-1,-1,56,63,56,""
12,48,53,32,38,46,62,49,60,63,88,82,54,62,70,59,59,103,87,95,115,121,94,92,72,""
13,57,52,73,66,66,80,76,88,81,101,92,73,86,97,82,91,97,99,106,120,113,91,111,80,""
14,90,73,-1,81,89,76,79,95,104,106,124,105,111,128,126,116,97,88,104,93,94,71,55,55,""
15,63,53,59,60,80,55,51,93,87,138,117,113,103,97,106,114,89,155,140,106,108,80,63,-1,""
16,-1,-1,53,73,79,80,100,-1,81,129,109,102,104,91,99,-1,-1,-1,-1,136,102,92,56,53,""
17,45,48,25,42,75,71,35,49,63,74,98,109,95,86,101,75,84,86,95,124,108,83,75,66,""
18,54,57,58,69,80,78,50,84,89,85,98,98,81,103,91,86,89,86,85,103,116,85,73,-1,""
19,-1,49,48,42,27,58,46,44,59,51,50,46,99,61,54,36,62,67,80,60,77,73,73,65,""
20,46,39,41,46,66,56,72,86,99,112,106,111,88,91,84,106,85,73,61,92,117,82,79,72,""
21,56,55,48,75,79,97,79,-1,-1,110,113,118,103,95,79,106,93,98,94,99,92,69,65,56,""
22,51,47,57,68,69,88,80,85,91,87,104,117,84,112,67,59,45,-1,-1,-1,-1,-1,-1,-1,""
23,-1,-1,-1,-1,-1,-1,-1,-1,-1,63,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,75,71,-1,""
24,-1,51,74,93,58,97,46,75,120,108,132,91,106,122,107,102,103,103,106,122,106,95,-1,-1,""
25,43,49,36,75,27,73,-1,-1,-1,-1,-1,91,93,71,87,85,99,119,104,99,72,54,75,42,""
26,53,49,50,48,59,69,61,87,95,129,128,104,61,103,85,91,64,76,93,97,73,54,49,43,""
27,32,43,41,44,51,82,61,71,82,125,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
28,-1,-1,-1,-1,-1,-1,-1,103,54,86,106,61,73,64,57,82,77,83,94,50,77,69,59,37,""
29,33,43,51,51,58,69,60,77,116,137,138,118,72,75,81,74,89,82,93,80,72,79,77,58,""
30,56,49,67,68,71,89,80,102,138,150,130,124,130,-1,-1,99,98,93,112,97,101,61,52,34,""
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
