sep,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,3,7,4,10,13,20,17,17,28,17,24,24,18,27,19,15,10,10,20,11,17,9,11,4,""
02,6,3,10,14,16,18,14,15,22,24,26,22,20,22,10,12,18,10,16,14,10,7,8,7,""
03,6,6,9,8,22,23,29,24,21,27,29,28,22,25,16,27,18,15,15,9,8,7,4,13,""
04,9,9,7,13,19,21,27,37,35,24,32,29,15,25,18,19,22,18,15,10,10,11,7,8,""
05,10,3,13,8,20,32,21,33,32,25,19,25,20,28,9,17,13,24,20,16,16,12,8,12,""
06,11,8,4,10,15,15,25,20,18,18,19,19,20,17,22,24,18,21,13,10,10,9,8,3,""
07,4,5,9,9,16,22,17,21,24,28,24,28,20,24,25,10,17,10,15,10,11,13,8,6,""
08,1,4,16,16,22,36,25,22,22,22,16,24,24,15,15,18,16,7,14,12,7,8,5,5,""
09,3,2,3,6,12,14,8,14,25,18,21,20,14,18,11,18,23,29,9,10,9,10,8,4,""
10,1,8,10,5,3,14,12,15,10,5,29,29,22,17,10,6,11,4,7,3,8,5,3,1,""
11,2,3,8,9,14,21,27,33,16,16,29,22,33,19,8,9,9,9,9,8,7,3,2,4,""
12,4,3,7,9,15,18,21,20,24,24,23,-1,-1,-1,-1,9,8,12,13,12,14,13,-1,-1,""
13,6,29,8,7,17,22,25,28,27,20,20,19,25,11,15,3,6,5,10,7,8,9,10,9,""
14,8,10,5,6,12,19,17,24,24,19,24,22,21,24,14,9,8,17,10,16,21,7,11,1,""
15,4,5,4,13,9,3,13,17,15,15,15,23,14,13,14,13,10,16,12,7,6,9,6,3,""
16,6,4,0,2,6,7,13,14,21,12,2,8,12,12,8,19,20,19,10,15,16,10,10,7,""
17,8,8,8,14,12,8,11,21,18,18,20,24,13,18,16,20,18,13,17,21,9,5,13,12,""
18,4,9,8,15,15,16,21,17,13,22,32,30,25,9,19,18,13,13,15,21,8,20,9,10,""
19,5,14,12,15,17,20,34,22,24,25,28,24,15,18,7,3,3,3,6,5,8,4,3,5,""
20,8,8,2,9,15,11,19,22,16,6,15,11,8,10,16,11,12,7,3,11,15,6,6,10,""
21,4,3,9,12,7,11,15,13,21,20,17,28,19,17,13,9,11,11,9,22,9,8,3,11,""
22,7,13,4,8,11,23,19,22,17,28,30,27,20,21,16,13,22,22,26,23,13,8,5,8,""
23,2,5,5,12,19,24,22,33,18,31,25,24,24,18,26,18,22,19,12,19,20,10,14,7,""
24,9,8,6,7,12,12,20,21,11,22,19,33,32,22,25,26,18,21,18,19,13,11,6,5,""
25,7,7,10,7,13,8,19,22,23,19,25,23,24,20,27,23,13,16,9,11,14,8,6,7,""
26,6,5,10,10,27,11,19,16,15,14,19,17,27,35,26,21,17,24,15,15,17,6,5,2,""
27,4,6,9,13,14,19,15,19,24,19,15,24,12,21,17,23,33,24,22,20,14,15,4,4,""
28,3,4,4,9,11,19,18,19,15,32,29,28,32,18,25,23,24,31,16,13,11,5,8,7,""
29,7,5,8,17,19,16,31,19,24,22,19,32,29,24,15,13,12,7,14,16,9,3,6,4,""
30,12,6,11,18,19,20,25,19,16,22,34,26,17,35,24,33,18,19,12,15,12,6,2,3,""
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
