jun,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,70,62,59,67,71,64,94,42,62,38,26,37,63,56,38,30,29,20,15,20,22,19,30,49,""
02,53,57,67,73,78,74,58,44,61,41,37,55,62,67,55,43,38,38,30,30,30,46,40,56,""
03,77,80,74,77,77,89,53,53,57,45,30,32,42,46,41,36,25,22,19,29,25,33,44,58,""
04,74,68,64,86,75,64,56,59,49,41,28,36,36,36,30,36,22,25,20,17,29,38,51,55,""
05,77,63,69,84,89,109,81,61,47,37,23,31,32,42,20,25,12,20,19,18,29,27,40,62,""
06,73,55,73,71,113,76,56,47,53,36,29,24,39,29,37,25,30,18,23,21,20,27,35,50,""
07,71,74,72,-1,-1,-1,76,75,51,43,29,36,37,41,34,32,36,26,22,28,27,39,42,42,""
08,63,76,75,89,107,86,89,74,43,33,50,59,62,77,71,60,43,31,20,25,25,25,34,50,""
09,81,74,82,89,118,117,83,59,68,39,32,31,75,81,70,60,49,26,24,20,30,27,26,53,""
10,64,69,81,90,116,119,125,75,92,58,35,40,45,54,54,29,25,18,13,20,19,27,37,65,""
11,81,80,88,99,107,100,84,81,55,45,33,35,43,37,41,42,33,25,20,19,33,38,53,54,""
12,105,92,85,107,119,111,65,65,51,36,24,27,38,46,48,38,24,24,24,19,24,30,39,46,""
13,64,62,79,79,77,72,61,64,50,34,25,27,32,36,36,44,31,20,18,20,27,28,29,73,""
14,79,88,91,88,94,125,104,80,82,44,32,36,37,45,32,36,27,22,13,23,34,51,42,57,""
15,85,102,74,110,90,109,88,68,43,38,36,29,28,40,41,44,32,28,21,18,27,29,27,50,""
16,92,72,76,83,113,96,70,61,65,26,34,39,51,84,68,55,39,35,25,27,27,26,43,60,""
17,65,77,89,89,91,82,42,50,38,28,24,24,31,18,31,27,32,22,14,14,16,23,44,58,""
18,67,72,79,82,100,92,54,54,35,29,32,27,37,38,38,27,28,20,16,22,18,31,37,60,""
19,69,71,74,102,120,119,74,57,51,42,27,29,39,48,38,30,29,22,24,16,23,27,61,71,""
20,80,69,76,102,94,99,67,57,43,41,30,28,35,30,40,39,23,21,17,36,29,43,47,43,""
21,82,74,71,92,102,95,101,63,51,45,33,34,34,38,39,25,24,20,14,18,34,33,47,74,""
22,84,83,77,73,96,88,76,63,45,59,38,34,39,61,39,41,39,23,35,24,27,32,40,64,""
23,80,88,73,76,87,81,56,54,51,33,29,33,48,42,45,40,32,34,13,16,19,30,34,51,""
24,60,63,70,75,92,93,53,41,54,44,25,24,30,35,30,25,25,21,9,15,30,34,47,51,""
25,69,68,62,72,93,54,53,60,39,40,25,22,28,32,30,27,25,20,26,25,40,49,36,59,""
26,79,79,82,84,95,76,34,45,36,31,29,23,23,30,24,29,18,19,16,21,23,28,49,62,""
27,86,85,86,85,82,75,46,44,45,40,28,26,28,31,29,31,19,23,25,17,18,28,46,68,""
28,80,68,86,97,81,73,74,53,47,37,19,22,34,31,29,27,23,17,19,24,20,44,35,64,""
29,84,82,86,92,99,91,79,59,60,35,37,61,86,66,48,60,40,23,21,24,27,30,36,60,""
30,92,88,82,77,86,71,49,42,43,25,22,35,36,25,23,31,27,30,22,15,19,21,43,51,""
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
