jun,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,138,145,149,164,185,179,137,165,128,122,109,138,158,135,166,148,150,111,97,95,57,88,98,135,""
02,138,153,159,164,203,203,219,160,175,170,119,173,168,174,192,215,150,14,98,84,39,79,108,101,""
03,129,148,153,163,173,216,204,209,175,112,102,140,152,146,188,232,118,82,57,38,68,99,96,127,""
04,145,148,150,177,183,222,202,197,162,159,109,146,122,185,186,156,139,126,105,96,86,111,106,112,""
05,123,137,138,153,177,189,212,238,210,174,182,146,172,202,167,203,162,139,97,109,81,80,119,132,""
06,120,109,91,152,195,240,231,158,142,139,77,213,204,137,103,51,124,134,91,94,107,107,76,85,""
07,150,168,157,192,233,234,218,120,153,154,150,194,172,64,102,33,136,120,109,104,80,62,100,157,""
08,176,184,180,193,202,229,230,149,91,88,150,176,208,109,131,115,133,105,62,45,46,92,117,91,""
09,118,139,163,196,207,214,193,148,100,57,88,158,138,98,128,120,90,104,117,89,91,121,116,120,""
10,120,62,106,162,203,173,187,130,107,107,117,180,142,133,150,115,188,103,93,75,52,74,93,121,""
11,142,161,177,175,205,209,232,146,147,192,160,171,266,157,151,173,127,128,140,115,136,164,104,98,""
12,55,97,133,178,218,231,223,153,66,48,97,158,185,185,193,172,134,140,159,74,112,86,61,48,""
13,75,123,148,173,219,231,189,126,131,85,88,77,153,139,130,15,169,103,46,54,87,105,117,185,""
14,183,171,199,212,167,146,100,189,95,33,68,151,145,118,137,100,149,90,86,105,88,50,84,87,""
15,78,90,124,142,197,237,163,121,126,81,108,140,134,38,56,97,159,131,75,48,52,98,130,140,""
16,156,196,188,198,225,229,151,130,36,131,53,171,86,72,141,152,211,165,140,132,118,66,80,134,""
17,205,173,182,205,231,204,117,139,111,93,63,129,67,31,80,100,125,161,123,90,104,119,94,140,""
18,186,187,203,206,203,214,201,194,153,117,149,183,138,49,195,264,180,130,112,105,114,121,139,153,""
19,185,199,158,150,172,161,178,220,213,200,215,210,237,201,191,193,155,135,131,112,124,110,83,132,""
20,163,192,178,210,236,243,200,110,93,78,112,171,158,111,90,44,64,66,63,52,91,94,133,148,""
21,179,176,189,151,142,127,131,102,80,90,71,136,117,115,104,97,108,100,93,102,126,106,151,149,""
22,172,201,211,222,227,205,129,137,111,147,127,99,81,46,46,67,75,108,82,64,84,102,132,118,""
23,185,225,215,226,231,218,147,158,121,52,85,136,148,169,137,124,152,117,151,108,108,87,120,125,""
24,133,144,144,190,187,222,194,93,66,131,148,165,128,67,43,67,133,140,120,119,132,122,152,177,""
25,200,166,138,154,209,212,234,219,119,28,70,159,169,173,158,174,159,196,244,118,99,80,89,104,""
26,147,130,103,167,203,184,190,210,209,100,97,95,149,148,126,152,112,114,104,203,117,117,-1,-1,""
27,182,204,180,155,120,130,160,122,122,114,89,130,90,152,148,119,127,52,64,113,67,115,124,152,""
28,187,198,211,160,88,128,55,79,26,14,21,14,-1,20,52,72,116,72,40,57,80,134,124,159,""
29,185,182,208,234,242,269,191,93,56,123,174,110,51,93,97,69,122,126,86,51,68,79,118,182,""
30,207,223,239,250,250,255,216,184,205,115,52,97,84,122,131,65,143,197,151,112,51,112,99,-1,""
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
