jun,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,9,9,12,4,22,26,27,32,56,49,51,71,61,79,88,94,64,59,57,82,61,59,35,24,""
02,17,5,8,5,21,32,32,35,36,55,61,73,79,76,93,107,73,56,57,75,85,61,48,23,""
03,10,6,11,11,20,28,19,32,38,51,69,90,96,98,124,101,106,72,73,81,90,89,63,45,""
04,12,7,8,10,15,22,18,31,37,52,67,83,74,108,112,96,73,53,71,85,108,92,40,25,""
05,3,8,13,9,22,18,26,28,45,35,60,70,85,97,107,107,74,55,59,98,101,70,59,25,""
06,6,11,8,18,28,42,19,36,34,39,72,91,99,98,99,96,52,51,73,111,106,65,41,18,""
07,18,6,9,6,14,11,27,36,49,49,66,105,83,94,105,94,94,46,63,102,131,86,45,25,""
08,15,10,11,8,11,20,22,25,27,55,68,67,85,83,106,118,48,49,79,13,114,104,61,17,""
09,9,5,9,14,12,18,21,31,31,48,78,98,114,87,105,103,55,36,49,83,95,103,120,80,""
10,15,16,14,11,23,26,22,39,61,63,61,75,98,83,122,92,56,48,58,94,100,112,67,40,""
11,15,9,16,13,16,23,31,36,46,72,65,83,83,79,100,88,80,58,87,66,118,85,44,29,""
12,11,8,4,23,50,40,34,33,47,65,72,110,122,145,101,105,19,57,76,93,109,290,209,35,""
13,11,16,25,12,16,30,29,32,47,52,72,100,108,121,35,1,1,1,1,1,30,101,59,37,""
14,7,29,12,10,5,28,26,31,46,63,63,112,90,41,5,13,5,2,47,115,133,93,65,26,""
15,10,12,24,27,16,19,22,31,33,48,77,80,85,71,109,90,74,64,91,44,169,83,62,18,""
16,4,10,14,18,21,23,30,27,53,54,81,109,101,71,56,99,72,51,47,77,77,61,57,50,""
17,30,12,7,11,21,31,18,34,31,38,59,72,85,80,93,89,65,53,61,82,82,83,47,35,""
18,17,12,7,15,15,22,32,36,52,74,72,95,85,78,88,92,77,51,66,98,98,79,41,22,""
19,13,7,15,16,14,25,35,29,49,56,68,74,76,86,76,96,34,21,58,1,90,84,53,29,""
20,17,10,13,9,10,23,30,45,50,65,78,95,118,89,65,90,84,58,61,65,93,93,60,21,""
21,6,11,16,10,17,18,21,44,50,53,61,85,82,76,85,65,77,66,49,86,102,73,34,33,""
22,10,4,8,20,23,57,13,44,46,60,73,88,77,94,108,117,77,68,63,71,78,80,40,27,""
23,20,14,18,16,18,24,39,45,107,135,120,82,99,96,87,101,82,60,61,51,72,62,35,29,""
24,17,17,4,14,73,37,38,39,51,70,84,75,101,97,94,109,78,74,43,63,83,77,41,23,""
25,14,12,12,15,18,34,44,42,69,58,80,89,81,88,90,90,67,65,51,74,85,68,76,53,""
26,136,25,16,17,14,38,40,33,52,54,84,81,80,84,88,110,72,46,53,49,55,63,49,50,""
27,16,5,17,10,24,26,40,38,36,66,74,83,81,71,90,95,83,64,43,68,32,66,53,22,""
28,22,11,18,10,21,36,34,39,56,55,71,72,87,72,69,52,65,66,42,60,55,41,25,26,""
29,6,6,6,14,20,35,34,40,47,57,73,78,85,64,84,97,83,54,49,65,66,62,42,21,""
30,17,10,17,25,57,23,54,58,55,67,88,87,91,83,91,94,86,57,57,73,53,52,48,-1,""
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
