jun,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,134,134,150,154,145,180,152,194,174,153,144,154,139,109,88,62,44,31,34,51,69,77,145,135,""
02,136,166,175,170,205,247,243,236,163,187,162,141,154,125,98,85,54,46,39,30,39,50,151,163,""
03,180,167,143,193,215,234,212,239,191,179,178,149,152,114,110,85,38,35,57,58,75,116,145,149,""
04,162,183,185,169,211,220,223,198,146,153,131,160,152,120,96,78,31,21,16,23,61,111,103,147,""
05,145,150,179,194,210,234,246,260,209,175,165,185,169,140,108,74,62,36,37,61,88,116,149,160,""
06,153,133,165,202,209,236,207,207,180,163,145,121,137,125,105,58,44,56,34,54,83,105,133,154,""
07,158,136,180,209,197,249,244,220,210,170,162,192,190,181,171,122,67,54,51,30,65,110,147,153,""
08,161,174,206,231,227,262,256,214,190,173,191,191,176,169,142,103,-1,-1,-1,-1,-1,-1,-1,-1,""
09,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
10,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
11,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,16,32,47,66,88,136,163,""
12,171,187,214,222,253,286,278,280,247,240,225,186,197,157,123,112,76,63,46,79,87,128,145,161,""
13,174,187,190,190,235,260,242,242,164,183,168,170,190,143,116,82,62,45,57,67,88,107,144,171,""
14,177,186,202,220,229,242,260,189,106,93,150,172,155,137,94,64,51,45,45,84,93,120,136,136,""
15,84,164,167,176,220,244,201,189,170,165,176,164,163,137,98,66,55,43,52,66,76,116,127,131,""
16,147,154,162,200,230,263,220,185,161,125,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
17,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,23,84,51,40,55,39,60,72,100,128,112,""
18,113,133,136,181,212,196,211,178,139,123,130,111,88,84,55,46,26,20,21,29,25,40,52,68,""
19,100,69,86,91,155,183,231,211,176,148,110,120,130,131,92,80,57,60,57,69,110,78,136,163,""
20,168,178,186,208,210,237,221,183,142,129,115,110,119,125,88,62,58,43,50,64,98,131,149,143,""
21,161,163,190,188,216,225,198,142,154,108,108,94,100,99,76,67,43,50,61,63,97,117,138,153,""
22,155,186,170,195,224,222,173,144,158,121,119,133,124,98,69,73,48,40,58,69,100,117,162,173,""
23,172,165,188,188,197,218,222,155,192,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,95,155,151,""
24,107,141,153,210,202,194,170,160,147,126,109,105,108,102,85,67,59,55,55,72,96,125,161,162,""
25,182,201,197,204,217,219,204,186,156,145,141,107,118,78,78,66,51,52,53,52,46,45,151,157,""
26,167,172,187,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8,25,47,41,45,77,97,138,137,151,""
27,192,169,192,181,189,214,190,30,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
28,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,25,37,41,55,94,124,137,169,""
29,175,179,177,189,205,193,182,181,148,154,160,124,117,91,86,90,56,63,59,72,84,128,146,164,""
30,190,204,196,193,181,209,199,168,166,135,86,103,101,95,92,61,48,33,52,55,54,-1,-1,-1,""
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
