jun,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,7,3,3,6,25,32,23,25,35,44,55,63,74,76,79,72,56,41,34,54,38,34,21,17,""
02,7,4,2,6,15,29,24,35,26,56,66,82,88,81,100,100,68,50,47,49,57,34,34,2,""
03,5,3,3,10,12,18,32,28,34,50,54,86,70,95,98,93,67,49,37,59,86,45,34,18,""
04,5,5,9,7,5,17,27,36,47,61,61,84,95,107,136,97,48,58,44,53,59,35,21,16,""
05,7,5,6,7,17,21,32,32,45,46,58,62,95,93,109,105,65,48,44,71,82,44,24,11,""
06,4,4,5,11,18,21,23,36,30,47,59,81,87,109,84,80,33,29,30,40,34,22,20,6,""
07,3,3,2,4,8,11,15,19,27,24,43,49,53,49,72,63,61,22,13,21,34,22,20,12,""
08,8,7,4,3,8,11,10,13,14,26,29,38,57,48,74,91,29,27,26,50,23,25,21,14,""
09,5,2,6,9,4,8,14,17,23,31,33,44,54,27,65,54,44,16,13,18,36,26,15,7,""
10,6,5,4,7,9,11,22,24,27,25,29,52,47,39,70,58,37,13,20,17,19,16,24,16,""
11,9,0,3,2,22,13,12,23,20,46,31,46,41,35,54,72,43,25,28,15,18,15,11,4,""
12,6,1,5,13,6,18,19,17,27,40,43,68,89,106,63,82,12,27,27,18,25,23,22,16,""
13,10,3,10,7,8,11,16,21,18,39,48,57,44,57,30,11,5,1,1,0,13,25,16,15,""
14,9,12,6,15,7,12,12,25,21,38,34,47,51,19,2,7,24,28,20,26,44,24,23,11,""
15,1,3,12,8,7,12,15,16,20,18,33,36,46,30,33,35,44,16,19,20,22,12,14,6,""
16,4,4,6,6,9,15,15,19,12,31,43,48,30,37,56,52,32,27,12,13,15,16,11,7,""
17,8,5,2,7,7,13,10,14,11,12,33,45,26,25,40,39,34,12,14,13,12,16,7,4,""
18,5,4,5,7,3,8,17,13,19,28,23,52,26,36,42,41,36,16,16,21,13,22,11,5,""
19,4,3,8,4,8,6,22,20,20,26,24,48,39,34,37,51,10,5,25,1,24,24,13,5,""
20,8,2,7,7,6,18,15,22,17,34,33,56,55,44,36,41,33,26,11,9,16,19,16,5,""
21,2,6,4,4,5,6,10,11,23,27,22,40,27,26,32,39,36,34,11,25,23,17,10,9,""
22,4,2,3,3,8,15,22,23,22,29,39,58,29,45,48,46,50,33,21,18,19,14,11,5,""
23,4,4,4,4,14,10,17,19,19,21,26,34,32,39,35,49,33,22,12,12,11,17,9,12,""
24,11,9,2,3,9,14,17,19,18,31,33,36,38,41,38,43,40,24,21,23,20,22,10,9,""
25,6,3,2,9,9,14,18,19,20,25,25,44,30,43,37,41,38,37,13,15,25,16,7,12,""
26,8,8,5,7,6,13,14,17,23,27,38,38,28,32,26,29,43,20,20,11,10,14,10,7,""
27,1,1,1,6,10,13,17,27,18,31,27,34,39,33,29,45,43,32,23,23,22,19,14,9,""
28,6,8,8,7,11,13,16,21,34,33,41,39,57,34,38,30,28,31,23,16,27,16,14,5,""
29,3,7,6,8,10,22,25,23,31,27,45,49,54,45,41,68,57,52,35,24,17,17,7,7,""
30,12,5,9,13,21,14,34,30,30,32,33,53,71,37,36,56,53,31,23,25,23,31,15,-1,""
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
