jun,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,6,2,7,7,14,12,12,11,14,22,13,8,12,15,12,15,7,10,7,5,3,12,6,5,""
02,8,17,8,14,15,15,12,9,16,12,16,14,14,24,23,7,11,9,7,4,3,2,8,8,""
03,4,7,13,11,9,13,13,8,10,11,9,8,13,25,18,15,14,9,9,2,5,4,6,6,""
04,6,6,8,14,15,11,5,7,14,10,13,17,29,21,23,19,15,19,7,7,2,8,3,5,""
05,6,11,10,8,12,22,18,14,14,16,16,24,24,17,22,21,15,5,3,8,3,4,9,6,""
06,6,10,11,13,20,9,11,15,13,7,9,17,26,20,25,10,14,6,7,8,9,9,4,11,""
07,6,8,13,15,19,7,15,18,4,15,16,21,36,34,23,18,17,9,8,4,7,5,7,8,""
08,13,12,6,13,13,11,9,20,20,18,11,15,30,31,32,14,7,10,4,8,4,8,6,5,""
09,2,4,15,16,20,15,19,16,11,11,12,24,32,20,29,18,10,8,9,4,8,11,2,9,""
10,6,6,7,15,11,19,11,8,15,12,22,23,24,36,18,24,18,5,4,4,5,7,6,8,""
11,6,5,8,11,15,18,20,19,14,13,13,25,28,29,34,16,3,9,7,6,2,4,7,7,""
12,9,8,13,3,11,14,14,12,10,11,13,24,33,45,22,14,18,4,9,7,8,3,7,6,""
13,9,12,13,17,19,17,19,15,12,17,15,23,39,23,32,20,10,10,9,8,7,8,4,7,""
14,5,12,9,11,17,15,15,18,2,4,14,15,17,32,24,14,12,7,6,3,7,8,11,13,""
15,3,9,11,9,21,21,14,11,11,9,12,18,21,26,27,24,10,6,5,9,7,5,2,6,""
16,9,11,10,12,20,13,16,15,11,13,15,18,28,28,32,21,13,12,7,4,6,10,8,7,""
17,6,6,11,16,14,17,21,27,9,12,9,16,23,21,13,12,5,10,7,11,13,11,8,7,""
18,13,8,12,12,21,18,14,17,15,11,14,25,23,30,18,13,13,14,9,5,4,10,5,4,""
19,10,13,8,14,14,18,13,17,12,15,16,16,20,29,19,17,15,8,9,5,3,2,3,4,""
20,10,13,7,13,12,14,14,9,11,14,19,17,14,18,24,18,17,7,7,11,12,0,3,7,""
21,9,5,9,10,12,18,13,20,16,12,21,17,19,19,20,9,14,11,6,4,5,6,6,9,""
22,4,9,8,12,12,16,14,10,9,8,8,18,15,18,15,10,5,4,5,13,0,3,5,4,""
23,10,8,11,18,12,10,14,12,13,11,14,11,16,14,16,8,9,5,10,6,3,3,8,7,""
24,1,4,10,11,15,14,18,16,11,8,13,10,12,15,13,17,6,5,7,8,9,8,5,7,""
25,6,7,10,15,12,9,11,16,9,6,13,10,20,19,23,11,10,11,7,4,3,4,7,2,""
26,3,11,9,6,13,13,13,9,8,8,21,15,25,13,15,10,5,5,4,4,9,3,5,3,""
27,7,5,6,19,13,12,21,6,19,9,7,17,16,19,18,14,8,5,11,4,6,7,8,9,""
28,4,9,7,11,19,13,18,13,6,16,15,16,16,22,16,11,7,4,9,3,13,10,1,3,""
29,3,6,9,13,11,7,8,12,14,8,14,19,23,27,14,16,4,5,9,7,13,6,11,5,""
30,6,12,11,14,17,9,13,18,9,17,10,16,19,16,15,14,14,13,7,7,7,7,4,-1,""
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
