apr,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,66,73,72,74,65,57,67,44,32,63,49,64,60,69,38,33,25,29,19,25,26,23,27,53,""
02,75,75,85,80,67,60,62,34,56,45,31,67,67,59,59,39,22,17,19,15,25,28,18,32,""
03,50,79,75,89,70,62,51,39,44,61,84,71,60,48,34,29,21,16,9,26,23,32,38,56,""
04,73,80,102,105,61,73,55,51,47,65,54,80,83,64,58,46,38,13,26,24,25,31,36,48,""
05,64,68,80,63,56,67,52,40,57,45,68,83,74,72,49,47,34,30,28,21,15,10,20,45,""
06,76,84,78,79,69,61,65,48,73,64,69,76,43,56,61,24,27,20,33,19,21,25,34,48,""
07,73,78,64,64,73,51,55,51,56,55,54,67,68,50,41,17,27,29,32,20,23,24,19,50,""
08,73,70,81,54,46,35,32,36,36,52,54,60,63,45,52,29,36,15,17,16,18,19,24,49,""
09,65,71,61,-1,-1,-1,6,39,28,47,38,46,-1,74,40,24,3,-1,-1,-1,-1,-1,-1,-1,""
10,-1,-1,-1,-1,-1,-1,12,37,33,49,49,61,43,57,37,36,16,18,18,13,16,29,22,29,""
11,35,61,53,43,47,30,23,39,34,27,50,52,47,43,21,31,21,18,15,15,20,30,24,30,""
12,22,40,54,39,45,34,39,39,30,30,45,62,58,48,40,20,18,15,14,17,17,12,29,33,""
13,54,61,58,46,31,26,40,39,39,49,52,68,53,37,30,25,18,16,18,15,13,19,19,35,""
14,55,56,62,58,54,46,41,38,43,31,48,40,42,38,34,27,20,10,19,7,9,11,32,29,""
15,22,28,28,24,28,30,38,3,7,27,29,24,11,17,12,14,12,6,7,9,10,18,24,32,""
16,31,52,39,48,51,34,29,33,12,0,0,0,0,0,2,4,25,11,6,17,11,27,26,44,""
17,51,37,69,56,49,38,44,37,44,32,37,53,46,36,30,32,18,6,7,7,15,23,26,31,""
18,63,70,48,54,54,30,31,31,46,46,40,44,65,48,35,28,14,15,14,12,12,27,22,35,""
19,62,75,58,56,55,35,36,45,37,32,32,59,58,54,31,31,18,18,21,19,22,24,29,40,""
20,71,71,73,61,63,35,44,36,42,46,48,59,52,53,49,33,22,16,16,12,24,35,43,33,""
21,52,64,72,54,45,46,21,35,23,41,46,41,23,20,46,33,27,16,21,21,14,15,39,27,""
22,29,32,30,42,59,51,38,46,34,49,49,44,49,40,28,24,31,14,10,26,25,31,43,66,""
23,51,60,74,70,69,51,65,51,34,42,42,60,46,48,56,44,27,20,11,14,12,28,35,45,""
24,59,57,57,68,-1,-1,6,31,27,25,-1,51,63,45,52,34,26,10,21,20,29,33,35,33,""
25,42,62,43,52,59,44,47,43,37,41,45,56,52,42,48,34,22,17,17,22,19,27,42,44,""
26,51,52,52,62,53,40,50,28,31,40,56,60,54,45,53,44,19,17,14,15,26,29,30,48,""
27,43,55,47,35,38,31,16,42,59,37,52,49,47,47,33,15,7,6,10,7,10,13,15,34,""
28,43,65,68,74,72,72,44,37,37,39,46,41,49,45,46,36,22,21,16,15,11,18,21,22,""
29,36,52,47,53,46,50,40,40,48,49,50,59,61,68,38,32,18,20,20,24,20,20,28,45,""
30,55,66,65,70,52,50,39,20,12,13,18,37,31,32,40,37,16,19,16,20,23,22,45,-1,""
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
