apr,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,24,22,32,32,29,47,39,24,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,""
02,2,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,""
03,0,0,0,0,3,1,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,""
04,2,0,1,0,2,1,1,0,1,0,1,0,0,1,0,0,0,0,0,1,8,14,21,25,""
05,40,38,32,33,33,35,36,24,4,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,""
06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,""
07,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,2,""
08,22,28,40,34,37,46,43,3,0,0,0,0,0,0,0,0,0,0,0,0,3,8,17,32,""
09,42,38,41,49,68,89,78,38,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,27,""
10,32,49,48,38,42,57,58,4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,11,""
11,8,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,23,11,""
12,0,1,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,6,31,""
13,37,37,48,48,20,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12,24,""
14,33,46,45,47,65,107,63,60,10,0,0,0,0,0,0,0,0,1,0,22,19,23,19,36,""
15,41,57,20,7,0,0,41,58,84,29,0,0,0,0,0,1,4,16,19,17,4,7,10,24,""
16,35,41,43,54,74,106,68,56,57,3,0,0,0,0,0,0,1,0,12,48,5,5,6,18,""
17,44,51,51,63,46,100,86,64,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,""
18,30,37,44,71,70,96,71,75,14,0,1,0,1,0,0,0,0,1,16,49,46,17,23,29,""
19,31,53,37,44,49,115,80,78,39,9,1,0,0,1,1,0,0,2,20,65,37,23,36,29,""
20,28,49,46,38,62,75,55,5,6,1,4,2,1,0,2,4,5,13,15,25,20,28,20,28,""
21,45,35,43,35,57,84,76,53,0,0,0,0,0,1,9,0,0,0,0,0,1,0,0,4,""
22,4,1,2,1,6,16,4,6,4,0,0,0,0,0,0,0,0,0,0,8,28,21,35,40,""
23,39,45,37,45,82,70,76,23,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,""
24,11,9,4,4,23,32,19,2,0,0,0,0,1,0,0,0,0,0,0,0,1,5,20,37,""
25,39,31,26,15,8,4,6,3,3,2,0,0,2,0,0,0,0,1,0,0,20,21,22,28,""
26,36,38,36,42,78,67,68,40,9,8,0,0,0,0,0,0,0,0,0,1,40,13,19,41,""
27,41,44,43,43,15,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
28,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,2,8,30,18,24,""
29,29,40,31,30,39,67,55,9,0,0,1,0,0,0,0,0,2,0,2,1,0,2,0,1,""
30,5,6,26,40,51,55,70,42,4,1,0,0,0,0,0,0,0,0,0,1,10,27,-1,-1,""
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
