apr,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,122,109,156,196,202,242,258,263,292,303,294,252,291,320,275,264,236,262,188,196,157,127,117,100,""
02,126,137,181,188,238,266,293,251,307,294,288,306,322,306,296,271,297,283,207,201,160,128,122,111,""
03,121,139,163,204,205,184,180,171,214,236,260,311,304,246,234,204,180,159,92,128,97,94,66,52,""
04,78,70,123,168,200,264,282,265,287,267,251,262,295,303,224,235,213,218,189,179,148,121,90,85,""
05,116,113,145,143,210,196,220,234,261,227,256,251,219,154,152,148,145,144,145,113,101,81,66,74,""
06,77,79,111,192,209,267,242,280,257,259,241,261,270,290,266,238,220,218,211,173,157,136,98,103,""
07,94,126,140,175,200,257,230,250,249,278,273,264,272,268,253,208,206,221,195,202,148,115,96,86,""
08,102,89,122,178,195,216,254,242,262,260,254,264,263,209,237,202,202,206,184,171,123,124,89,89,""
09,93,142,122,175,196,194,211,211,239,272,258,265,294,248,245,169,129,140,110,95,71,92,107,90,""
10,95,120,163,182,206,215,264,255,233,227,235,288,270,251,208,226,205,213,169,160,130,97,88,92,""
11,86,105,107,170,194,237,253,255,281,282,276,254,227,260,247,221,212,214,185,187,128,112,112,98,""
12,86,131,139,176,214,235,266,224,241,231,245,260,244,278,249,247,237,232,226,153,160,125,93,80,""
13,85,92,99,143,152,191,187,240,310,230,255,282,281,301,300,271,228,234,206,172,148,110,117,103,""
14,91,123,152,170,191,240,255,246,275,257,281,280,292,293,269,229,271,253,221,199,157,131,123,97,""
15,97,115,134,151,167,243,269,250,263,244,235,242,242,227,204,199,197,205,175,177,113,112,96,74,""
16,102,104,153,195,208,266,279,246,290,266,252,257,276,290,238,212,202,206,206,179,156,122,107,99,""
17,102,121,138,180,217,228,247,275,273,286,289,288,284,339,295,256,250,214,174,167,134,101,92,105,""
18,90,115,146,206,213,242,261,280,248,269,271,294,317,286,282,283,267,247,209,172,145,103,87,89,""
19,90,87,119,162,188,189,255,245,252,233,275,240,234,278,277,235,196,238,169,172,149,161,121,100,""
20,97,106,137,209,202,285,231,227,282,231,268,290,281,277,252,231,218,210,181,171,152,142,110,92,""
21,84,115,141,182,235,217,225,241,238,291,307,337,305,284,275,246,257,218,184,177,164,142,138,116,""
22,114,122,166,204,246,285,273,285,318,303,289,321,330,307,316,285,204,178,134,104,100,131,96,105,""
23,98,121,140,181,257,266,303,280,269,308,328,306,355,327,293,310,235,266,205,219,174,162,126,102,""
24,121,135,141,178,213,253,242,246,251,284,328,294,336,282,275,245,249,241,218,189,152,140,121,113,""
25,119,115,134,171,215,227,253,235,266,278,276,279,282,281,224,229,228,223,160,118,145,127,128,102,""
26,102,108,141,155,181,200,190,181,211,188,224,244,244,219,206,223,169,159,128,171,129,139,125,113,""
27,97,115,135,157,203,236,217,222,242,255,264,288,273,223,231,209,255,225,179,183,171,157,116,98,""
28,92,106,130,137,165,237,211,226,219,245,251,268,269,286,281,304,252,217,189,207,182,137,131,98,""
29,97,131,123,143,214,243,227,228,254,268,279,292,336,328,273,254,261,199,154,175,159,136,90,114,""
30,115,111,132,156,194,244,254,280,285,294,315,328,339,340,268,232,241,211,188,187,143,148,115,-1,""
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
