apr,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,41,64,52,53,56,79,77,84,73,90,84,55,40,34,38,27,15,15,23,16,13,29,40,64,""
02,47,56,38,63,52,82,67,58,82,102,76,58,69,54,44,26,35,17,15,15,22,36,30,47,""
03,42,58,58,63,69,62,63,90,100,78,73,51,60,50,38,39,23,10,16,19,27,34,46,51,""
04,50,63,59,63,70,80,72,79,98,92,94,88,62,33,46,20,20,14,15,21,33,24,44,55,""
05,56,54,53,58,65,73,81,114,86,95,81,59,51,55,51,53,27,30,25,18,26,30,54,55,""
06,44,56,72,69,66,79,83,84,115,80,37,76,62,70,81,34,25,12,20,20,35,30,51,62,""
07,65,83,72,64,92,97,96,106,112,116,105,80,73,58,59,38,24,16,17,17,32,36,41,52,""
08,53,50,52,72,85,75,90,109,98,94,116,65,60,54,69,40,22,23,17,18,30,36,44,47,""
09,70,68,63,78,88,86,92,116,102,111,93,77,63,59,42,40,34,14,17,27,22,39,43,62,""
10,66,69,57,86,75,78,91,96,120,105,109,70,66,62,41,25,24,9,23,23,17,31,32,40,""
11,48,53,58,63,49,59,73,103,91,86,89,60,55,43,55,33,23,23,16,17,27,42,37,45,""
12,61,68,87,76,66,81,92,112,117,112,95,72,47,59,59,37,23,32,16,19,39,36,50,48,""
13,55,72,75,91,86,89,103,116,107,108,93,72,55,68,54,38,18,16,27,23,26,33,38,52,""
14,70,62,58,68,82,87,90,112,109,111,79,66,75,52,63,31,23,24,18,26,30,36,43,56,""
15,65,72,87,77,105,95,110,105,106,115,75,72,51,64,51,51,25,23,20,25,31,44,53,60,""
16,62,79,58,68,98,83,108,102,122,123,107,88,58,56,50,35,30,20,24,14,26,40,60,60,""
17,71,68,60,75,75,97,102,117,125,121,112,67,72,60,39,42,19,16,16,13,22,33,48,45,""
18,62,67,72,63,85,88,80,113,115,113,105,85,65,80,56,51,23,24,18,25,15,31,53,50,""
19,60,63,87,65,73,91,107,103,142,140,107,81,85,84,69,49,22,22,24,22,26,37,54,59,""
20,66,82,64,71,89,86,121,125,123,99,93,78,71,66,62,38,31,13,26,25,36,39,52,70,""
21,77,75,90,77,95,97,136,134,147,137,90,82,66,87,88,41,43,21,20,24,45,47,58,71,""
22,97,90,84,102,114,130,134,174,147,136,118,74,69,78,68,41,37,21,28,28,30,47,47,72,""
23,82,93,93,79,91,108,125,140,133,137,114,79,78,85,72,48,25,28,16,17,41,30,43,59,""
24,68,84,87,66,98,104,110,159,148,130,121,87,82,102,88,59,43,23,14,26,32,28,50,71,""
25,80,75,69,91,86,99,134,132,131,112,116,81,89,72,76,68,34,27,18,30,31,35,59,55,""
26,70,65,58,85,109,115,147,126,124,115,93,86,98,85,83,55,34,26,20,21,34,39,50,67,""
27,64,74,79,87,110,112,131,138,136,108,85,66,73,68,65,39,30,22,19,20,35,32,45,68,""
28,59,58,79,78,90,113,117,134,160,145,106,75,80,61,60,48,34,18,27,26,21,23,54,46,""
29,70,63,73,81,92,113,121,111,120,111,102,71,80,75,62,35,21,16,24,15,23,44,44,58,""
30,68,67,76,74,100,105,100,122,132,107,89,72,64,61,58,48,34,22,18,26,35,34,33,69,""
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
