apr,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,42,39,47,57,51,45,48,76,67,65,53,53,40,38,25,18,17,12,6,16,13,30,34,34,""
02,69,58,41,43,57,67,68,59,79,62,66,42,49,20,26,16,11,8,12,12,14,17,43,43,""
03,46,34,28,39,35,62,62,52,58,61,62,40,34,35,33,21,10,39,9,18,32,25,26,40,""
04,57,55,43,43,35,50,59,72,66,60,62,56,53,45,25,27,16,7,17,9,22,31,43,42,""
05,50,35,47,50,37,70,51,74,61,66,46,48,35,31,21,15,18,10,15,11,11,20,37,56,""
06,53,32,51,51,44,39,66,70,76,55,66,61,41,31,26,18,20,13,11,24,23,28,48,43,""
07,44,44,51,48,53,59,44,71,74,68,57,39,43,24,14,17,19,20,9,14,19,39,33,58,""
08,47,63,31,53,52,47,61,59,61,60,64,45,32,29,22,13,17,16,15,18,20,26,23,50,""
09,45,52,54,44,45,47,58,59,62,58,64,55,38,33,26,14,7,16,10,12,25,26,34,31,""
10,39,42,57,38,39,47,63,60,58,71,56,55,32,27,30,18,9,20,12,17,15,26,37,47,""
11,39,23,47,39,51,53,65,75,52,54,62,35,44,30,10,16,12,8,9,10,15,20,34,40,""
12,41,31,52,43,42,34,55,62,54,65,47,50,41,21,23,16,14,11,16,8,15,32,46,39,""
13,49,50,46,37,35,15,-1,-1,-1,16,49,47,29,31,29,5,17,14,17,14,16,32,30,36,""
14,53,39,34,33,46,59,55,65,76,60,41,40,34,23,19,15,11,13,9,9,12,25,42,49,""
15,37,56,42,52,35,61,62,82,58,82,52,49,45,46,19,19,17,15,12,16,21,31,44,35,""
16,48,36,35,45,66,50,67,73,66,59,56,63,37,27,27,27,17,9,16,7,19,26,38,39,""
17,50,60,39,49,45,66,64,88,55,87,57,44,25,34,39,19,18,16,10,18,14,31,39,47,""
18,56,50,49,45,47,66,68,71,66,63,49,48,46,37,26,27,16,10,17,15,27,24,47,46,""
19,33,36,35,50,62,50,58,92,76,70,50,48,38,29,36,18,16,14,16,16,19,28,44,38,""
20,48,48,49,42,54,71,65,90,80,81,59,55,28,36,29,20,20,11,13,11,18,26,25,53,""
21,49,50,40,53,59,61,74,83,74,73,74,48,27,26,28,15,8,7,14,16,18,36,48,57,""
22,55,58,79,52,85,78,87,88,84,81,68,56,45,34,34,16,17,10,14,24,16,29,37,65,""
23,58,45,51,40,59,62,89,87,69,57,42,59,15,26,21,25,13,12,9,11,16,26,29,41,""
24,38,41,49,35,43,28,48,61,73,78,57,43,-1,-1,-1,-1,15,8,6,9,16,25,23,44,""
25,50,47,41,54,46,46,80,71,54,70,40,36,34,23,26,16,9,10,13,15,14,25,46,37,""
26,30,46,29,37,44,43,50,62,60,56,57,38,35,25,31,10,15,4,26,8,9,16,27,35,""
27,32,29,29,42,40,47,46,47,49,44,65,37,19,16,35,13,14,10,11,12,23,28,38,45,""
28,39,35,37,35,51,54,43,79,60,54,39,30,20,42,27,21,22,9,11,12,15,26,33,46,""
29,41,32,33,40,30,32,52,44,56,50,37,43,29,24,20,20,13,8,11,12,12,29,32,23,""
30,38,46,48,39,54,66,57,60,58,65,41,35,34,25,22,22,20,10,12,15,26,23,22,29,""
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
