apr,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,45,48,41,50,41,32,28,34,42,44,33,40,38,28,32,18,12,6,4,-1,16,19,26,42,""
02,54,53,60,55,42,49,39,44,45,38,42,37,42,30,26,23,12,17,14,-1,10,13,25,43,""
03,57,51,45,49,43,36,39,38,46,51,33,36,35,27,25,22,11,14,12,-1,-1,10,13,37,""
04,43,72,48,47,42,44,24,28,35,25,24,20,27,29,23,23,18,14,8,-1,9,12,16,33,""
05,51,70,51,52,51,45,31,30,24,27,22,28,21,21,28,8,11,21,7,18,22,24,36,40,""
06,49,56,42,57,42,50,31,52,49,37,38,37,44,33,29,18,22,19,23,23,31,30,45,39,""
07,53,59,60,48,43,48,44,44,39,36,51,39,36,41,23,25,35,20,10,20,14,33,30,50,""
08,58,52,54,54,52,36,39,40,45,40,31,34,27,34,17,19,15,12,14,21,23,28,41,56,""
09,59,56,45,46,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,16,18,11,19,23,25,23,36,39,""
10,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,22,20,16,22,21,28,44,44,""
11,45,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,27,32,26,19,12,11,12,28,29,44,43,""
12,54,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
13,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,14,15,-1,-1,-1,-1,-1,""
14,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
15,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
17,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
18,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
19,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,21,21,17,-1,-1,48,48,""
20,57,53,55,50,42,44,40,48,36,26,23,25,18,22,20,9,14,8,11,12,12,14,22,32,""
21,39,55,42,53,55,44,49,43,28,28,27,21,16,13,15,20,12,8,12,-1,13,24,25,43,""
22,59,52,65,55,50,50,62,52,51,57,35,39,44,38,28,20,13,13,8,12,-1,14,23,51,""
23,59,66,73,55,74,43,68,57,58,49,37,32,39,34,31,19,17,14,6,-1,8,17,17,51,""
24,58,58,61,67,74,53,46,44,55,61,41,40,41,30,42,20,19,17,-1,-1,-1,-1,-1,-1,""
25,45,55,46,47,55,47,46,48,55,52,40,42,36,39,29,-1,14,11,8,9,11,20,21,47,""
26,49,47,48,45,46,43,27,46,40,40,34,34,28,31,34,23,15,13,10,-1,-1,-1,19,29,""
27,56,55,53,54,50,55,59,43,35,35,17,31,32,33,27,17,11,13,6,10,-1,20,29,43,""
28,54,53,61,63,48,38,48,63,56,56,46,42,38,42,31,26,24,7,7,-1,-1,24,25,49,""
29,58,46,49,57,63,49,47,51,58,49,46,50,47,37,39,22,14,20,15,15,-1,31,41,48,""
30,43,63,72,54,38,48,53,52,63,44,53,47,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
